ref_id,target_id,label,confidence,reasoning
2cb3e515-f2f9-4869-80a8-f393174360a2,fc_sidewalk_30181,no_match,0.9,Parallel sidewalk offset west of road - separate physical features
2d8af45a-57e0-42b1-bc58-d3eb39d3556f,fc_sidewalk_5116,no_match,0.85,Parallel but separate features - sidewalk adjacent to road not the road itself
2d95da84-391f-450e-96ec-8413ef1ef837,fc_sidewalk_30861,no_match,0.85,Parallel sidewalk offset from road not same physical segment
2daae840-92d4-4415-ae95-3a5d9aa4be84,fc_sidewalk_30750,no_match,0.95,Segments are spatially separated with no overlap
2e401063-8255-483b-801c-9f83dc7b193e,fc_sidewalk_16377,no_match,0.95,Spatially separated segments with different orientations and no overlap
34431220-75fe-4b18-aee7-bc7b542df2e1,fc_sidewalk_29600,no_match,0.95,Segments are spatially separated and run in different directions
34d07dc5-132f-4adb-88d0-4a2b81f81c56,fc_sidewalk_9796,no_match,0.95,Segments are perpendicular and non-overlapping with different paths
34eebc0a-cf2b-49e3-bf2c-b4b56f860bf4,fc_sidewalk_37108,no_match,0.9,Parallel sidewalk adjacent to road not same physical segment
3a2b7938-6c9a-4b64-a900-1369287cfc44,fc_sidewalk_30082,no_match,0.95,Segments are spatially separated with no overlap - different physical features
3aaff4ef-4022-4f6f-9a6d-7a6a2bb641d3,fc_sidewalk_10049,no_match,0.85,Parallel segments - road and adjacent sidewalk not same feature
3bfb6761-7e5b-4451-9eff-2330d999cdbf,fc_sidewalk_32051,match,0.9,Blue is subsegment of red on same footway
3e36da09-7426-4ca0-a5ea-f1aa1ff131f4,fc_sidewalk_14989,no_match,0.95,Red segment is perpendicular and offset from blue segment - different physical features
4091729a-aeb7-4c6b-9263-09604a5a017b,fc_sidewalk_16851,no_match,0.95,Segments are spatially separated by 270m with no geometric overlap
46fba30a-4258-45af-8e3e-3358c5d63a86,fc_sidewalk_24170,no_match,0.85,Parallel sidewalk adjacent to road not same physical segment
48655adb-eb15-45d0-9b6a-2632a93b203c,fc_sidewalk_22962,no_match,0.95,Perpendicular segments at intersection not same road
48e5550a-39ce-44b1-9317-e5612c95a396,fc_sidewalk_31109,no_match,0.95,Perpendicular segments with no overlap - different roads
4c2a8547-1a03-4d1e-a69a-eb7c8d635395,fc_sidewalk_15009,no_match,0.8,Sidewalk offset from road centerline; parallel features not overlapping
4caf4f1a-15fe-4404-a06f-e4ff5b833e10,fc_sidewalk_20748,no_match,0.95,Segments are spatially separated with no overlap and different orientations
51dacb22-701d-4555-b2a9-a1de2e6b7b49,fc_sidewalk_6418,match,0.85,Red segment is a subsegment overlapping the southern portion of blue segment
56764648-8722-435a-9dbd-ef606fb1a2e1,fc_sidewalk_30809,no_match,0.95,Red sidewalk segment perpendicular and offset from blue road segment - different physical features
57a665da-061d-4a40-9ae4-042dee453501,fc_sidewalk_32056,no_match,0.95,Separate non-overlapping segments with 30m separation
5b6cb62a-e018-4d12-b07c-d140cb80846f,fc_sidewalk_5526,no_match,0.85,Blue is road red is parallel sidewalk - different infrastructure types
661c0240-19a7-4c16-b4d9-3da521c2342c,fc_sidewalk_4150,no_match,0.95,Segments are spatially separated perpendicular features with zero overlap
678193b0-5d68-4b5c-ad9f-d5207384c035,fc_sidewalk_37225,match,0.85,Red segment is subsegment of blue along same alignment; sidewalk along residential street
6b082656-0147-4697-b5a1-4ad548d0dedb,fc_sidewalk_30393,no_match,0.85,Red segment extends far beyond blue segment northward - different physical extents
6bdf316d-87bb-4a1d-9f5f-b434fdb54c4b,fc_sidewalk_27469,no_match,0.9,Parallel road and adjacent sidewalk - different physical features
6bdf9a33-281c-451c-a5c3-a71a1b26f208,fc_sidewalk_19719,no_match,0.95,Spatially separated segments with no overlap
741ef739-5352-4bb7-9dba-122c11ab549b,fc_sidewalk_11352,match,0.95,High overlap (97%) similar lengths and parallel alignment indicate same sidewalk
76b44623-c093-4c5e-9c37-45078ff0f76a,fc_sidewalk_35649,no_match,0.85,Parallel but non-overlapping segments - spatially separated sidewalk sections
792353ae-6199-4974-bd06-eb43c73885fe,fc_sidewalk_8135,match,0.85,Red segment is subsegment of blue along same sidewalk alignment
79e39155-8cad-403c-ad51-a662cc2151c1,fc_sidewalk_9278,no_match,0.85,Sidewalk parallel to street not same segment
7a8b5244-8c31-4cee-92a3-9bac0d9f7fa4,fc_sidewalk_14117,no_match,0.9,Parallel sidewalk adjacent to road not the road itself
7b0d86f0-0380-45cc-965d-4cde8252b980,fc_sidewalk_27949,no_match,0.85,Parallel road and adjacent sidewalk offset by ~10m
7d6f8285-6024-4169-ba18-187d7e99f489,fc_sidewalk_13039,no_match,0.85,Parallel sidewalk offset from road centerline - different physical features
8231f9a6-a277-4c97-b3e4-4a1485544aaf,fc_sidewalk_14662,match,0.95,Segments nearly perfectly overlap along same sidewalk alignment
84726292-63b1-4320-86f6-486aec1d8bfe,fc_sidewalk_10318,no_match,0.8,Parallel offset segments - sidewalk adjacent to street not same physical feature
886653ea-20a0-49a5-ad59-05fe66aae812,fc_sidewalk_12780,no_match,0.95,Segments are spatially separated with no overlap or proximity
8b2198e7-9c21-40fc-902e-6e18bef09fc0,fc_sidewalk_6164,no_match,0.95,Red segment clearly offset above blue with no spatial overlap
8cda0809-70a5-48f1-bd45-0124be57d885,fc_sidewalk_15215,no_match,0.85,Red is sidewalk parallel to blue road not the road itself
8d637d4f-3b64-4413-88f2-a1a45b17d7a5,fc_sidewalk_19605,no_match,0.9,Segments diverge in opposite directions from shared junction point
8dab90e2-c37d-4b71-99a7-2f904c4904be,fc_sidewalk_25785,no_match,0.95,Segments are spatially separated with no overlap - different physical sidewalks
8e82cc9b-f81c-47f7-a571-2a926e802226,fc_sidewalk_26203,no_match,0.85,Parallel but spatially separated segments - likely road vs adjacent sidewalk
91063738-e443-4cb7-994e-e5b2a88c3f98,fc_sidewalk_32386,no_match,0.85,Segments are perpendicular (86° heading delta) and represent different physical features
91430bc5-5abd-479c-bb07-23c90c4bb2b7,fc_sidewalk_37657,no_match,0.85,Road centerline vs parallel sidewalk - different physical features
92f6fceb-7304-4bcb-9328-9bb5fcb7656a,fc_sidewalk_3587,match,0.95,Nearly perfect overlap along same footway with minimal spatial deviation
975ea594-7fe4-47fa-a533-fe14fbe178a1,fc_sidewalk_18173,no_match,0.95,Segments are spatially separated by 81m with no overlap - different physical sidewalks
985d1630-975f-46c4-86cf-079ac11143db,fc_sidewalk_25276,no_match,0.7,Blue segment too short and positioned at terminus; likely different feature not subsegment
9df8119b-bcb2-412a-b3c8-72039be2b396,fc_sidewalk_19602,no_match,0.85,Parallel street and sidewalk - different physical features
9e0e743f-cf0f-4b43-8b06-ed473a18f8b6,fc_sidewalk_28031,no_match,0.95,Segments spatially separated with no overlap - different physical locations
9eed431f-3cf1-49e5-9401-b390951a88e4,fc_sidewalk_20888,no_match,0.95,Segments are spatially separated and oriented differently (72° heading delta); represent distinct physical features
9faefb68-4f6b-44f0-ad10-14202a0211b2,fc_sidewalk_29871,no_match,0.95,Perpendicular segments with no overlap - different footways
a06c7683-9a13-4bdd-aee8-2dcd568fbc84,fc_sidewalk_22490,no_match,0.95,Perpendicular segments - road runs vertically sidewalk runs horizontally with 89deg heading difference
a458e253-b13c-457e-9d61-b5ce8c69f49c,fc_sidewalk_32066,no_match,0.9,Segments are parallel but spatially separated with no overlap
a81b5b6a-384f-4f04-a6b9-7f01eb003c48,fc_sidewalk_3041,no_match,0.95,Perpendicular segments - blue runs north-south then west; red runs east-west only
a860f500-5a8f-44c2-b19d-050d66c8407a,fc_sidewalk_37753,no_match,0.95,Segments are spatially separated with no overlap
a8d4b632-8f70-435f-aaec-6d182ab35aed,fc_sidewalk_29691,no_match,0.8,Parallel segments - road and adjacent sidewalk not same feature
ab9e5640-c316-4a83-a3e7-81b372586d8b,fc_sidewalk_3826,no_match,0.85,Parallel segments with 13m offset - road vs adjacent sidewalk
ae31f46b-fde6-4baf-b5c0-90932a046218,fc_sidewalk_27355,no_match,0.85,Sidewalk parallel to road not same segment
b3d7f1cf-b2a5-4ad4-a46a-022b9b46e165,fc_sidewalk_17124,no_match,0.95,Segments are spatially separated by >200m with no overlap
b839b998-650c-4c25-b4db-6d8386882a33,fc_sidewalk_25068,no_match,0.95,Segments are spatially separated with no overlap - different physical locations
b992d29a-75a5-4fc4-9a82-90a2a11cda34,fc_sidewalk_34351,no_match,0.95,Segments are spatially separated and nearly perpendicular (89° heading difference)
bb57f73c-ad8e-4cee-9c1c-a3c4d32de595,fc_sidewalk_30297,no_match,0.9,Road and parallel sidewalk are separate physical features
bc724802-af9d-474d-80a4-9cfe73493614,fc_sidewalk_13537,no_match,0.85,Red segment is offset parallel sidewalk adjacent to blue road segment not overlapping alignment
bd9b3492-b700-4e93-9d29-7b00b26c4939,fc_sidewalk_18102,match,0.85,Blue segment is subsegment at north end of longer red sidewalk segment
beb13d2b-239a-4dbe-b00d-00216c407ee5,fc_sidewalk_36143,no_match,0.95,Perpendicular segments with no spatial overlap
bec565b1-f84e-4f60-90eb-3d6c80511a65,fc_sidewalk_4733,match,0.85,Parallel segments with high overlap and similar length likely same sidewalk
bece9b12-9b0b-410b-b21a-7c8295365e39,fc_sidewalk_17069,no_match,0.9,Parallel segments - sidewalk offset from street not overlapping same road
c046bf8e-773c-4956-92bc-0254bbeacb5b,fc_sidewalk_13331,no_match,0.9,Segments are parallel but spatially separated with no overlap
c224d182-cff1-42fa-8033-f248ecfb91af,fc_sidewalk_31627,no_match,0.95,Segments are spatially separated with no overlap and perpendicular orientation
c3ea39c6-e636-4f35-9ca8-748af2bac585,fc_sidewalk_33010,no_match,0.95,Segments are spatially separated with 72m hausdorff distance and no overlap
c9bf7068-613b-4ebf-af67-646b60c076cc,fc_sidewalk_19291,match,0.8,Red segment is subsegment of blue overlapping same curved path
cbe8c900-2788-42b4-ad71-7a2358cb56f4,fc_sidewalk_17940,no_match,0.85,Parallel road and sidewalk - separate infrastructure not same segment
cf0b7c54-4b2a-4aa7-82b2-e237faaa65cf,fc_sidewalk_32256,no_match,0.95,Segments are spatially separated by 57m with no overlap and different orientations
d0cc46d3-ddfb-4506-867b-e8d5ec130311,fc_sidewalk_19225,no_match,0.95,Segments are spatially separated with no overlap and different orientations
d13a488f-8f7f-4638-9bf0-6d556df527d7,fc_sidewalk_13805,no_match,0.95,Sidewalk parallel to road not same physical segment
d2058034-7ce4-4c59-8b2f-1ae61f375a03,fc_sidewalk_5517,no_match,0.95,Spatially separated segments with no overlap - different locations
d949d3d9-dec0-41f9-adeb-a48701b24e07,fc_sidewalk_16018,no_match,0.85,Segments are spatially separated parallel features not overlapping
dad27900-63f8-4a9d-a447-051742618afd,fc_sidewalk_19715,no_match,0.85,Segments are perpendicular/non-overlapping - red sidewalk crosses or is adjacent to blue road
dafd0517-d003-49ef-8de0-d7083ece247f,fc_sidewalk_25005,no_match,0.95,Segments spatially separated with perpendicular orientations and no overlap
dd5347ed-699b-46dc-81b5-3a45aa150031,fc_sidewalk_12776,no_match,0.85,Parallel segments - road centerline vs adjacent sidewalk
de76343d-7924-45e2-b814-15ed893611e7,fc_sidewalk_24698,no_match,0.9,Segments are spatially separated with no overlap
e244584a-c238-4933-84b6-b7f78d90bbe3,fc_sidewalk_4534,no_match,0.95,Segments are spatially separated by 33m with no overlap
e281f98d-bd0a-42f1-a5cb-ba10b130f71a,fc_sidewalk_6962,no_match,0.95,Segments are spatially separated and parallel - sidewalk adjacent to road not on same path
e389aaf2-acc7-49f2-876d-3307739815a7,fc_sidewalk_17130,no_match,0.95,Perpendicular segments with no overlap - different roads crossing
e5339933-7145-4cc5-bc1b-3fecef451cc8,fc_sidewalk_26804,no_match,0.9,Parallel offset segments - sidewalk separate from road
e6380628-0915-4ba7-971e-1e1b968e8689,fc_sidewalk_27272,no_match,0.85,Sidewalk parallel to street not same physical road segment
ea0cd70b-1b2d-44a4-96f1-6976a5e210dc,fc_sidewalk_1507,no_match,0.85,Parallel street and sidewalk - different physical features
ec1965d6-e999-4c21-a737-3f773ac68120,fc_sidewalk_10192,no_match,0.85,Parallel offset segments represent road and adjacent sidewalk not same feature
f1611be7-365c-4e4d-9138-448e4672999e,fc_sidewalk_7625,no_match,0.85,Segments diverge at ~72° angle - different paths from intersection point
f27a9221-4254-41df-8822-fc8ccd44968a,fc_sidewalk_26664,no_match,0.95,Perpendicular segments at intersection - blue runs N-S while red runs E-W
f308b828-7f05-4436-a97e-91401a29f9e1,fc_sidewalk_29493,no_match,0.95,Different infrastructure types (road vs sidewalk) with perpendicular alignment
f3848491-4721-4c57-a1bf-6c0be8add37e,fc_sidewalk_16654,no_match,0.85,Red segment is sidewalk parallel to blue street segment not the same road
f39150d6-e964-460c-9228-e6f4e1c4fa89,fc_sidewalk_22837,no_match,0.85,Parallel segments with clear separation - different physical features
f4a19972-51c8-46de-9c86-8d6a953f599b,fc_sidewalk_24953,no_match,0.8,Parallel offset segments - sidewalk adjacent to road not same physical feature
f82e7dd6-6a98-4f96-bd86-955ee8a7ceb3,fc_sidewalk_28596,no_match,0.85,Parallel road and adjacent sidewalk - different physical features
f93dd99e-0a5e-49e9-a860-1dcdc0e03505,fc_sidewalk_37282,no_match,0.8,Parallel offset features - road and adjacent sidewalk not same segment
f9ec5cb7-ee08-46d3-85d6-a2654996c72e,fc_sidewalk_30188,no_match,0.95,Perpendicular segments - blue horizontal red diagonal/vertical different paths
fa2776f1-c910-4377-b35e-b824439caed9,fc_sidewalk_26592,no_match,0.95,Perpendicular segments with no spatial overlap - clearly different physical features
fb47ce2d-2bc9-466f-a73f-6b4303fd41b2,fc_sidewalk_31104,no_match,0.8,Red segment is sidewalk parallel to blue road not same physical segment
fc6c80b4-9e80-4ca8-a063-6272a6e51068,fc_sidewalk_34668,no_match,0.85,Segments are parallel but offset - sidewalk alongside road not same feature
fc948d77-a015-463e-b4a6-a0cb622ddafa,fc_sidewalk_13683,match,0.7,Sidewalk segment overlaps portion of Heritage Circle road geometry
