gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance,mean_hausdorff_distance,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance,centroid_distance,collinear_gap_ratio
d49d4707-2939-4812-a5fa-bc976f2ffbbd,w95035768@3,no_match,brad,2026-01-14 04:49:02.748160+00:00,00b607d3,no_match,0.4994551863270424,0.0,0.0,1.0,1.0,True,0.0,0.0,0.0,1.0,5,5,3,3,0.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.04297837372056885,0.036709955279864315,0.036709955279864315,0.8541494733732897,9.900727030363213e-05,9.849689076903869e-05,0.9999546507160247,1.0,0.05207905196147067,0.9997618019254192,9.849689076903869e-05,9.900714979326702e-05,0.0
40449882-7fc1-46c3-9d89-839e5b2a38de,w8690433@9,no_match,brad,2026-01-14 04:49:05.273454+00:00,00b607d3,no_match,0.4993926995403533,0.0,1.0,0.56,0.96,True,0.0,0.0,0.0,0.8,3,4,2,3,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.40866684688278176,0.40866684688278176,0.40866684688278176,8.412459536278222e-05,6.470087541839312e-05,0.9990581782735264,1.0,0.5389745966789405,0.996780619105367,6.470087541839312e-05,7.225123153856971e-05,1.0
19fdbc6e-69b2-415e-8dfd-f4fae204ef1a,w1318451131@1,match,brad,2026-01-14 04:49:07.799343+00:00,00b607d3,no_match,0.4993828769994597,0.0,0.39,0.0,1.0,True,0.0,0.0,0.0,1.0,4,3,4,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3933122616379485,0.9999840074306315,0.3933122616379485,0.3933185518121723,1.1335506086240505e-08,4.068104637022747e-09,0.9999999989619287,1.0,6.288587428571191e-10,0.9999792721316317,4.068104637022747e-09,8.136210208571552e-09,1.0
ad12c55d-b915-4f42-8b6f-a051bbcf638d,w1305486341@2,no_match,brad,2026-01-14 04:49:13.116502+00:00,00b607d3,no_match,0.499358770694636,0.08,1.0,0.0,0.96,True,0.0,0.0,0.0,1.0,4,3,4,4,0.9333333333333332,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.9798737843526599,0.9851725109235054,0.9798737843526599,0.9946215241370484,0.00013987591768225164,0.0001278189405904613,0.9995507675708245,1.0,0.31820084479204525,0.997512016943157,0.0001278189405904613,0.00012911938914871458,1.0
dd328193-090b-424a-bc9b-d068a95a2211,w380662089@10,no_match,brad,2026-01-14 04:49:15.138337+00:00,00b607d3,no_match,0.4993318017209639,0.0,0.46,0.0,0.15,True,0.0,0.0,0.0,0.8,4,4,6,4,0.8888888888888888,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.4644721675544309,0.1502299039439282,0.1502299039439282,0.323442209110028,4.256913834859669e-05,4.199094049422013e-05,0.999481984616051,1.0,0.688719561772615,0.9997172620317818,4.199094049422013e-05,4.199693860224901e-05,1.0
1a92f3c7-9290-4a1e-952f-1df897ea0de3,w1223657962@2,no_match,brad,2026-01-14 04:49:18.319766+00:00,00b607d3,no_match,0.4993139942975791,0.0,0.17,0.78,1.0,True,0.0,0.0,0.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9903357901088083,0.9876741927823788,0.9876741927823788,0.99731242942746,0.00013854741628344,0.0001354551026987378,0.9992678279233911,1.0,1.0504605543736716,0.9947808655139561,0.0001354551026987378,0.00013810923236331175,1.0
935eeed6-a2a7-495e-b037-b76fea1e1dfc,w1223657963@2,no_match,brad,2026-01-14 04:49:29.252362+00:00,00b607d3,no_match,0.4993139942975791,0.78,1.0,0.0,0.17,True,0.0,0.0,0.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9876741927823786,0.9903357901088081,0.9876741927823786,0.99731242942746,0.00013854741628344,0.0001354551026987378,0.9992678279233909,1.0,1.0504605543736716,0.9947808655139561,0.0001354551026987378,0.00013810923236331175,1.0
e73d4e93-234d-4b45-800c-0ae82c51288f,w426456654@21,no_match,brad,2026-01-14 04:49:35.441025+00:00,00b607d3,no_match,0.4993116178129137,1.0,1.0,0.0,0.0,True,1.0,1.0,1.0,1.0,3,4,4,4,0.9333333333333332,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.025424160250256733,0.08948211733288977,0.025424160250256733,0.2841255997069697,1.503908368677334e-05,7.3464514225951855e-06,0.9988942833170809,1.0,2.006524833222784,0.9539625087813787,7.3464514225951855e-06,1.4690651678318901e-05,0.0
373714c5-7d72-4c9b-bf1a-e12d0fa34b2e,w970407066@5,no_match,brad,2026-01-14 04:49:37.774514+00:00,00b607d3,no_match,0.4992533807175878,0.53,1.0,0.36,1.0,True,0.0,0.0,0.0,0.6,3,3,4,2,0.8333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.47864548618285274,0.6521322366865416,0.47864548618285274,0.7339699822459809,9.488388294902693e-05,9.038844012512308e-05,0.9992308641465725,1.0,1.3596669813593962,0.9997926103941056,9.038844012512308e-05,8.962175278496475e-05,1.0
e38a55b2-7358-4eff-8800-a7b388b7959c,w1210189131@6,no_match,brad,2026-01-14 04:49:42.982906+00:00,00b607d3,no_match,0.4992282547960172,0.52,1.0,0.14,1.0,True,1.0,1.0,1.0,0.8,2,1,2,7,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.3769814987528334,0.7079408615702101,0.3769814987528334,0.5325042234695846,0.0001875787241672841,0.00017325437678499035,0.999312559529667,1.0,9.549220691506605,0.9674918980768804,0.00017325437678499035,0.00017598398616916293,1.0
9d828bac-85fa-4336-bcd1-b9c893e2ce7a,w1109214276@18,no_match,brad,2026-01-14 04:49:44.687257+00:00,00b607d3,no_match,0.4992079515380461,0.18,1.0,0.0,0.53,True,1.0,1.0,1.0,0.3999999999999999,6,8,3,6,0.782608695652174,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.7578058763827575,0.49098496724326446,0.49098496724326446,0.6479033516959356,0.00013519122020497833,0.00013041623868420457,0.9991528161005871,1.0,0.31882564661327706,0.9993958824902853,0.00013041623868420457,0.00013436377419985676,1.0
410eb133-8acf-4c16-ac77-e06c025f017b,w815610726@3,no_match,brad,2026-01-14 04:49:46.938220+00:00,00b607d3,no_match,0.4990759134906132,0.03,1.0,0.55,1.0,True,0.0,0.0,0.0,1.0,3,6,3,3,0.8,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.9755921961628817,0.4541359266567363,0.4541359266567363,0.46549770328514933,0.00011210938408913304,0.00010750441507540965,0.9993505958663931,1.0,0.7519366150591509,0.9997787807660767,0.00010750441507540965,0.00010751252915908014,1.0
bb9d7d32-662d-463e-98e0-9542ac21bd34,w817361858@5,match,brad,2026-01-14 04:49:50.014848+00:00,00b607d3,no_match,0.4990226289834045,0.61,1.0,0.0,1.0,True,0.0,0.0,0.0,1.0,3,3,2,3,0.9090909090909092,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.37510446849348267,0.9999976570411743,0.37510446849348267,0.37510534734986684,1.303786708900077e-05,2.173091357846682e-06,0.9999991696298254,1.0,0.011564826107530735,0.9551493231715521,2.173091357846682e-06,6.5192237840009835e-06,1.0
9d828bac-85fa-4336-bcd1-b9c893e2ce7a,w1296182623@9,no_match,brad,2026-01-14 04:49:53.526266+00:00,00b607d3,no_match,0.4989573344803364,0.43,1.0,0.0,0.67,True,1.0,1.0,1.0,1.0,6,8,3,2,0.5263157894736843,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4639318589241732,0.537160956206967,0.4639318589241732,0.8636738273014415,0.000254753110343363,0.00024859226969683193,0.999463058168555,1.0,0.036512997620320675,0.9990964759645611,0.00024859226969683193,0.0002551578402501107,1.0
d08f252b-825e-4bd2-ad87-0c977ee56a29,w867760340@2,no_match,brad,2026-01-14 04:49:55.026619+00:00,00b607d3,no_match,0.4989512937980633,0.53,1.0,0.39,0.77,True,0.0,0.0,0.0,1.0,5,5,1,4,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4396228675771835,0.37715713294202,0.37715713294202,0.8579106337679385,0.00010180238670436322,9.744849842896041e-05,0.9993547163452897,1.0,6.520441332038274,0.956023017127483,9.744849842896041e-05,0.00010054006754336791,0.0
58fab8e4-4afa-4391-a480-37dc475e0ddb,w815603019@6,no_match,brad,2026-01-14 04:49:56.488096+00:00,00b607d3,no_match,0.4989257619424528,0.67,1.0,0.8,1.0,True,0.0,0.0,0.0,1.0,3,2,5,5,0.6666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4681442487086136,0.4967771888836281,0.4681442487086136,0.9423626108127886,0.00013648227557565472,0.0001343945228886025,0.9993194077384656,1.0,4.668190048099575,0.9930754106828238,0.0001343945228886025,0.00013496139272451993,1.0
b3372833-72ed-4d53-a008-724250498919,w1425266951@1,no_match,brad,2026-01-14 04:49:59.552472+00:00,00b607d3,no_match,0.4989250882320534,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,1.0,3,8,6,6,0.782608695652174,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03109143285258327,0.05451111568499212,0.03109143285258327,0.5703686754872878,1.6370104377924155e-05,8.178937721499088e-06,0.9994589089649457,1.0,0.7247187275957003,0.9985059429501902,8.178937721499088e-06,1.6357548304698644e-05,0.0
cade7209-24d7-47f6-a60d-ce8d433b3764,w44247637@7,match,brad,2026-01-14 04:50:06.822446+00:00,00b607d3,no_match,0.4989222375906044,0.36,0.67,0.07,1.0,True,0.0,0.0,0.0,1.0,1,1,8,2,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2676276366472076,1.0,0.2676276366472076,0.2676276366472076,4.27687054581913e-05,1.8511786972205992e-05,0.9999952804900173,1.0,2.7984015105175786e-10,0.8668585146614353,1.8511786972205992e-05,5.745131515630256e-06,1.0
b46da4f4-c112-42e8-be50-2a1030fc1a5d,w426488102@15,no_match,brad,2026-01-14 04:50:08.784875+00:00,00b607d3,no_match,0.4988969756558987,0.87,1.0,0.81,1.0,True,0.0,0.0,0.0,0.6,2,4,3,5,0.8571428571428572,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2257413777152154,0.32333946693576054,0.2257413777152154,0.6981559654765701,9.141773375558369e-05,8.963875173457701e-05,0.999746535583255,1.0,0.34162562710088196,0.9938012369435727,8.963875173457701e-05,9.128954982668262e-05,1.0
fcc06f2a-c3c5-4132-bf46-07b91eea3ca2,w833619028@1,no_match,brad,2026-01-14 04:50:10.514804+00:00,00b607d3,no_match,0.4988783992471993,1.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,3,3,5,5,0.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.036709955279864315,0.04297837372056885,0.036709955279864315,0.8541494733732897,9.900727030363213e-05,9.849689076903869e-05,0.9999546507160235,1.0,0.05207905196147067,0.9997618019254192,9.849689076903869e-05,9.900714979326702e-05,0.0
74a3b2a6-9f48-441e-a887-b31813bee9c9,w817766709@4,no_match,brad,2026-01-14 04:50:12.435742+00:00,00b607d3,no_match,0.4988432075491532,0.0,0.91,0.12,0.49,True,0.0,0.0,0.0,0.8,4,5,4,6,0.9473684210526316,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3752373768404995,0.3752373768404995,0.3752373768404995,7.242956397626214e-05,4.702785467745631e-05,0.9993158974782625,1.0,0.041042493139173075,0.9410288591928979,4.702785467745631e-05,5.794237036493617e-05,1.0
1666cfa9-4145-48bf-96fd-015af4595e5b,w842963289@2,no_match,brad,2026-01-14 04:50:18.065062+00:00,00b607d3,no_match,0.4988387241718295,0.0,0.0,1.0,1.0,True,0.0,0.0,0.0,1.0,3,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08086046611951794,0.026218436099258335,0.026218436099258335,0.32424295032513767,8.892288249054424e-06,4.442926552142587e-06,0.9993621201931052,1.0,4.742066522710616,0.9985526459356658,4.442926552142587e-06,8.87824569196344e-06,0.0
a04b02a3-7d20-4747-a72d-2a1b2434862a,w1430848792@1,no_match,brad,2026-01-14 04:50:21.380767+00:00,00b607d3,no_match,0.4988289405447733,0.0,0.0,1.0,1.0,True,0.0,0.0,0.0,1.0,3,3,1,3,0.8,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.04424098182529688,0.035836377072774095,0.035836377072774095,0.810026712659504,8.72338729099392e-06,4.0721440266156945e-06,0.9998808568270342,1.0,0.1425790710168826,0.8672306482688447,4.0721440266156945e-06,8.144281786792276e-06,0.0
70677926-bc3c-4ea0-996d-21f4c8de9ef1,w818624499@2,no_match,brad,2026-01-14 04:50:24.102396+00:00,00b607d3,no_match,0.4988119318113816,0.0,1.0,0.05,0.81,True,0.0,0.0,0.0,1.0,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4529561338737891,0.8393646563761165,0.4529561338737891,0.539641656856732,0.0003236692597585133,0.00013956443919579516,0.9996887429744189,1.0,51.68673854321304,0.8239943604210165,0.00013956443919579516,0.00016467779152177513,1.0
16c13e0b-15d8-4d87-97e7-8d9368754a1a,w671635115@12,no_match,brad,2026-01-14 04:50:39.742575+00:00,00b607d3,no_match,0.4987546263547373,0.44,1.0,0.0,0.44,True,1.0,1.0,1.0,0.8,5,4,2,7,0.7777777777777778,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4766402110547078,0.4014684937599426,0.4014684937599426,0.8422883433849916,0.00020132768613477633,0.0001753681018080303,0.9988073395179881,1.0,13.534962191140664,0.9606585323266074,0.0001753681018080303,0.00018562158296161598,1.0
3719f38b-86df-48c8-9f5a-d8dd5b0f7028,w8647670@6,no_match,brad,2026-01-14 04:50:41.269145+00:00,00b607d3,no_match,0.4987470331988994,0.0,1.0,0.01,0.54,True,0.2857142857142857,0.4430555555555555,0.2142857142857143,0.6,1,1,1,4,0.5714285714285714,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.8516711331828178,0.8303325444440524,0.8303325444440524,0.9749450369897825,0.00022360020387987296,0.00014116808316981327,0.9991186404110256,1.0,15.385594841546663,0.9548144800845277,0.00014116808316981327,0.0001708037580441975,1.0
29eb9101-e2a7-4607-8de0-5aea7f0cc872,w1295949067@13,no_match,brad,2026-01-14 04:50:42.882189+00:00,00b607d3,no_match,0.4987448512584156,0.54,1.0,0.21,1.0,True,1.0,1.0,1.0,1.0,8,6,3,3,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6069635949955625,0.9017749994427754,0.6069635949955625,0.6730765383500511,0.00023772944578101955,0.00021300714248289774,0.9989218035316161,1.0,7.504044457058853,0.9649419820348283,0.00021300714248289774,0.0002149901853159834,1.0
1b7a031c-f1f7-4846-a54f-832498a3b6a2,w187589424@21,no_match,brad,2026-01-14 04:50:46.598507+00:00,00b607d3,no_match,0.4987348204277159,0.0,1.0,0.17,0.31,True,0.0,0.0,0.0,0.6,7,7,12,4,0.7333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.24164746526829262,0.24164746526829262,0.24164746526829262,9.032324784423184e-05,7.93462634714301e-05,0.9994930486852454,1.0,21.296495124151704,0.8980387241760482,7.93462634714301e-05,8.046226140186569e-05,1.0
9d828bac-85fa-4336-bcd1-b9c893e2ce7a,w844315823@7,no_match,brad,2026-01-14 04:50:47.859185+00:00,00b607d3,no_match,0.4986947709165466,1.0,1.0,0.0,0.0,True,1.0,1.0,1.0,1.0,6,8,10,4,0.8571428571428572,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03077324201523679,0.05551755851437742,0.03077324201523679,0.5542974662199424,2.3510481966217777e-05,1.5446807582140224e-05,0.9990932336728604,1.0,1.4135778851776877,0.9998661997967612,1.5446807582140224e-05,2.3449454743249555e-05,0.0
782b1313-6aa7-482a-b70e-ed5a0445a9d8,w1116628973@1,match,brad,2026-01-14 04:50:51.842498+00:00,00b607d3,no_match,0.4986882518529266,0.64,1.0,0.0,1.0,True,0.0,0.0,0.0,1.0,3,3,4,3,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.3574968264013706,1.0,0.3574968264013706,0.3574968264013706,2.4577674645075294e-08,4.354945007031194e-09,0.9999999983367499,1.0,0.00027837784261919296,0.9998979858591661,4.354945007031194e-09,1.1504911487162292e-08,1.0
db5b16a1-972e-45b5-a61c-924ad51fa82b,w620770779@9,no_match,brad,2026-01-14 04:50:53.563532+00:00,00b607d3,no_match,0.4986591066286185,0.0,0.15,0.91,1.0,True,0.0,0.0,0.0,0.8,4,4,5,4,0.9411764705882352,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.28247680317494084,0.12667753640778123,0.12667753640778123,0.4484528817374378,6.893126264874078e-05,6.470010736964513e-05,0.9995688625831636,1.0,6.183377813675236,0.9683434580122985,6.470010736964513e-05,6.616051096113594e-05,1.0
4500b57a-3efa-4399-a77a-72b19e4c39ce,w1223509838@4,no_match,brad,2026-01-14 04:50:55.583569+00:00,00b607d3,no_match,0.4986493410460266,0.0,0.67,0.36,1.0,True,0.0,0.0,0.0,0.6,6,3,3,2,0.7142857142857143,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.6531204133584019,0.6158093146260759,0.6158093146260759,0.9428725576950365,9.806143612733249e-05,8.940113299953288e-05,0.9991978408078682,1.0,0.2648262546499609,0.9929976542127863,8.940113299953288e-05,9.078221626251916e-05,1.0
cf5da9be-787f-4308-89be-654e5d462910,w100720752@29,no_match,brad,2026-01-14 04:51:03.336759+00:00,00b607d3,no_match,0.4986463734740373,0.29,0.55,0.0,1.0,True,1.0,1.0,1.0,1.0,3,3,2,2,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2598488380391183,1.0,0.2598488380391183,0.2598488380391183,9.32827024784623e-05,8.986779769024667e-05,0.9997681562942541,1.0,0.3899070874066979,0.9913268607704698,8.986779769024667e-05,9.151694832883557e-05,1.0
1851d72a-aeb1-4648-84a2-349e407b8716,w615374903@10,no_match,brad,2026-01-14 04:51:05.596101+00:00,00b607d3,no_match,0.4986299040891776,0.0,1.0,0.06,0.44,True,0.0,0.0,0.0,0.8,4,4,4,2,0.8571428571428572,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3788389383667887,0.3788389383667887,0.3788389383667887,4.875580942591357e-05,4.5233888150408434e-05,0.9994480602946187,1.0,0.7525123056822736,0.9971162912474186,4.5233888150408434e-05,4.5394428302269735e-05,1.0
5f4288a0-3a4d-4fb2-9bf9-b47816c6c804,w1144814559@2,no_match,brad,2026-01-14 04:51:11.371132+00:00,00b607d3,no_match,0.4986024773696501,0.29,0.56,0.0,1.0,True,0.0,0.0,0.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.338651272372208,1.0,0.338651272372208,0.338651272372208,0.00011705035254505081,5.946638628019842e-05,0.999085204335821,1.0,4.384821677581442,0.9648408140626757,5.946638628019842e-05,9.936379405523331e-05,1.0
129b25a6-af04-4a91-8641-532f7d8caf82,w57743633@23,no_match,brad,2026-01-14 04:51:13.588413+00:00,00b607d3,no_match,0.498580974139801,0.0,1.0,0.04,0.51,True,0.0,0.0,0.0,0.8,3,3,1,1,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4698599568614346,0.4698599568614346,0.4698599568614346,0.00010131503225190502,8.55399548369203e-05,0.9993915874648405,1.0,0.6323202652996542,0.9962101647077334,8.55399548369203e-05,7.701482806916598e-05,1.0
e4db88e1-ea52-44cb-94cf-7cd29ebf5d09,w833428560@6,no_match,brad,2026-01-14 04:51:16.159584+00:00,00b607d3,no_match,0.4985376072817719,0.06,1.0,0.0,0.43,True,0.0,0.0,0.0,0.8,4,3,7,1,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8848957122648444,0.4552748704066521,0.4552748704066521,0.5144955095797671,0.00013066401919615937,9.33785317457357e-05,0.999181687678568,1.0,4.847617642563762,0.978861814246719,9.33785317457357e-05,9.561526482951094e-05,1.0
0789246c-55cd-490d-bae1-d2cdebd38f7a,w448491881@7,no_match,brad,2026-01-14 04:51:17.591568+00:00,00b607d3,no_match,0.4984416159985559,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0,5,4,1,2,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03496726421597553,0.045641454549390614,0.03496726421597553,0.76612948822952,2.9856651797442103e-05,2.513972302804308e-05,0.9999655738460249,1.0,0.04028846908704509,0.9997650940181644,2.513972302804308e-05,2.9849810490927066e-05,0.0
7781dcd9-63d0-4fd5-9de3-3fb556d049c5,w817715584@2,match,brad,2026-01-14 04:51:50.214806+00:00,00b607d3,no_match,0.4984226602823137,0.61,1.0,0.0,1.0,True,0.0,0.0,0.0,1.0,3,4,3,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.39344028147682264,1.0,0.39344028147682264,0.39344028147682264,1.0697780942153275e-06,2.1527861527446648e-07,0.9995797502679933,1.0,0.0030515204265384455,0.9975911671449889,2.1527861527446648e-07,5.381962279465447e-07,1.0
