source_batch,group_id,consensus,choice,edge_set,routing,n_votes,n_valid,minority,mean_confidence,route_reason,evidence_id,evidence_pack_sha256,displayed_candidate_universe_sha256,option_menu_sha256,chosen_option_id,panel_invocation_sha256,consensus_policy_sha256
us_seattle_sidewalks_bulk_v7_20260718,8e89f395,unanimous,A,"[[""005f09c8-ccec-49ae-ade9-8855e415bcfe"", ""sea_sidewalk_323683_8828d55553""]]",auto_accept,3,3,,0.94,unanimous,dcbfff1df7de7167d4a923af0ae04aa0289fc3098b59df550e80c7bf204cbb79,7f848391fea2d4e3954bd0bb1c7c2a88390f668c8d4e0431a7a37626dfb52da6,d008eaf10888b9adc425f41043d300741410dbde94edb307c36e196a9f63ea4b,0efea67a4ea48e53d375d9d1e9258ec2ad9e177bd52e242674d1e820c2be290c,d008eaf10888b9adc425f41043d300741410dbde94edb307c36e196a9f63ea4b,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,94d7ea44,unanimous,B,"[[""b22b9eb4-cf2c-4991-a424-06f5234bfa47"", ""sea_sidewalk_297380_8828d54e43""], [""b22b9eb4-cf2c-4991-a424-06f5234bfa47"", ""sea_sidewalk_687957_8828d54e43""], [""cfe1a375-78ec-4d84-a345-cc3901bb98ee"", ""sea_sidewalk_687957_8828d54e43""]]",human_review,3,3,,0.81,low_confidence,1da4509a40854d2dbe20fbf56340ec19381015e1d1ee7eae8c6ce6e322def01b,f301cdce7ae9133287d3610c2913f8f63c3abb78f0d054f6a40cc38fb712bb99,3f825c48fee0218916a9ede48d66df9b4957ddf8ffebec749ca4406c8e370802,684fe95ca1b6c319a7d45827231e878114aeb1d2e510b10ccc80f790bed010c1,3f825c48fee0218916a9ede48d66df9b4957ddf8ffebec749ca4406c8e370802,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,9ed70587,unanimous,A,"[[""22364afb-ed1b-4bf1-adc9-67b55ea32c6a"", ""sea_sidewalk_303162_8828d55521""]]",auto_accept,3,3,,0.967,unanimous,dfb4ec6fe53df00c07e27af6632bc903212263e6235f40f6ca5e4d6c6be0933f,3e7a2ec0bb20a93e8a6aa94d7c3bca2a283a92fb4831084e1288fc9d354415c4,6113056449934297fe3f6055b059ddb3ecd741e67cbe9c05924c172c1e777544,c64435554b4219aad28821abc01e98c2aa8b29a39f9cafbad3f73cf760d66aef,6113056449934297fe3f6055b059ddb3ecd741e67cbe9c05924c172c1e777544,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,aa949168,majority,A,"[[""01b12f05-d49b-4859-92c0-5cddc7449711"", ""sea_sidewalk_668516_8828d55767""]]",human_review,3,3,muse=NONE,0.83,dissent:muse=NONE,0f1f0d82395a28f820d1af845c96035191e3da9ae3d1f842d899e21ec940b2bb,4ff2b18f89ca73e226b26f5a7e33d7070a4e37f9bb397e16709ac57c56818eb3,31c98c01113df5bcf2576e63d73454545b1e02ab6266d38a13494b85dbf6472d,95188c2d2e0a39bc48b3db7ef9ac5e9a920d62195232fd236cfbd3f985cb0a54,31c98c01113df5bcf2576e63d73454545b1e02ab6266d38a13494b85dbf6472d,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,be4d7e98,unanimous,A,"[[""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_331847_8828d540d9""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333935_8828d540d1""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333936_8828d540d1""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333950_8828d540d1""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333951_8828d540d5""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333953_8828d540d5""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333954_8828d540d5""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333955_8828d540d5""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333956_8828d540d5""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333957_8828d540d7""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333958_8828d540d1""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333959_8828d540d1""], [""0090cb35-a598-451b-aa1e-d91187621c57"", ""sea_sidewalk_333960_8828d540d1""]]",auto_accept,3,3,,0.937,unanimous,b2a0f5c28cb5507eddb7d9e855bd42dcc086106c8d1cba6c51fe4d89d2c5b57e,4c100d3cff45fc1bb09fef3b12b33c34c5668569f6bc9bd0d2451e5627df373b,e9aa99e3fbbff46ef64dfcc132a1328227cf7e105e5683623f844e1f5770fb9b,e8631f9a2af8a18297569bf307aebf0fe83a284485e83a7a6c9f32739e63c056,e9aa99e3fbbff46ef64dfcc132a1328227cf7e105e5683623f844e1f5770fb9b,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,debba157,unanimous,A,"[[""602775df-eb6d-4a75-b3ee-939bbd76b250"", ""sea_sidewalk_315620_8828d55565""]]",auto_accept,3,3,,0.96,unanimous,e0e98b24225ffea7bc42be88358b6fa1265962e63e5dae579051f429ee5be935,54c81775c5dd0bebecf7549646c247a73e11c29202a3c82eb9051bdd6f6c4191,2f9af33c8dd11983a7e36e7148f4fdfe66f4e1e23ed0a2eab0b53ebd9d093d02,7b572e4963b818dcd3e4c716ba1df2763262cff0a8bf399ded5bfdbd8763c9fe,2f9af33c8dd11983a7e36e7148f4fdfe66f4e1e23ed0a2eab0b53ebd9d093d02,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,e07ba402,unanimous,A,"[[""b9844235-2cdb-4649-87c6-9ae1586a18ec"", ""sea_sidewalk_328348_8828d542d5""]]",auto_accept,3,3,,0.857,unanimous,b4e31359a8bcd62199d40f3c4402bfaaa23a5f07f18ee461261bf131c36f5c39,452e7dfbc706916a17446b1817758c6b2314b2c7434ffa13a0559a63a9000bcb,57ec0555517252a65521be49be5e4b83ad0c7f9b2eaee5d2f1a8f4bdc74b506e,1f7690ab54a3c918adc3b5a13883d8fb1b661cbbbd48258cf50928f131acc2db,57ec0555517252a65521be49be5e4b83ad0c7f9b2eaee5d2f1a8f4bdc74b506e,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,edd31072,majority,I,"[[""6355387e-34b3-499f-8006-0672403e1dd7"", ""sea_sidewalk_292322_8828d542cb""], [""6355387e-34b3-499f-8006-0672403e1dd7"", ""sea_sidewalk_292324_8828d55535""], [""6355387e-34b3-499f-8006-0672403e1dd7"", ""sea_sidewalk_292488_8828d55535""], [""6355387e-34b3-499f-8006-0672403e1dd7"", ""sea_sidewalk_292490_8828d542c9""], [""6355387e-34b3-499f-8006-0672403e1dd7"", ""sea_sidewalk_877565_8828d55535""], [""6355387e-34b3-499f-8006-0672403e1dd7"", ""sea_sidewalk_919867_8828d55535""], [""6355387e-34b3-499f-8006-0672403e1dd7"", ""sea_sidewalk_919868_8828d542c9""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_292490_8828d542c9""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_292492_8828d542c9""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_292494_8828d542c9""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_292496_8828d542c9""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_292498_8828d55523""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_877736_8828d55523""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_919868_8828d542c9""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_919869_8828d542c9""], [""99f74ea8-3f62-4594-b5bb-2b56635d82a9"", ""sea_sidewalk_919872_8828d542c9""], [""fba7efc1-f665-4b72-a91e-ab559b83289f"", ""sea_sidewalk_292320_8828d542cb""], [""fba7efc1-f665-4b72-a91e-ab559b83289f"", ""sea_sidewalk_292322_8828d542cb""]]",human_review,3,3,claude=D,0.85,dissent:claude=D,40bc0e9ca92ba2eff9520edd274fb3d65caf18a83114b2ebd2cf091ac27c7a39,e188ddfb745abed69d694e41db829908d1ecaeee4b1b587d4f757fc1c3463743,a44f731d3222fba159f9c6155e124e6ff76203642b4d58f9bf56209cc31abcd0,a088ab4cfc41cfd5407f2f731efac50a2cdc61f918be854861ddd97d95a0145b,a44f731d3222fba159f9c6155e124e6ff76203642b4d58f9bf56209cc31abcd0,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,f3f2ed7f,majority,NONE,[],human_review,3,3,codex=A,0.78,dissent:codex=A,dc0363c4c35af264db8e5bf054a0501153c45eff4f691db8dd73fe9a9868ecde,d28f7b078ac4f11ee4764924b6b2f57c8b46c886c1b0eebb0525f3ec3c12f084,7c23df78bd168900999d9daed8dfc5703bf44c3c100950e673fd47d216cad493,d7596cc3d386e5aec89d370c917998ec9c14c438ad3a97e3d44cc08f4430718b,NONE,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_seattle_sidewalks_bulk_v7_20260718,f511cea2,majority,B,"[[""19146c1f-f792-4557-b4d2-1831155ad3f8"", ""sea_sidewalk_292500_8828d55523""], [""19146c1f-f792-4557-b4d2-1831155ad3f8"", ""sea_sidewalk_292502_8828d55523""], [""19146c1f-f792-4557-b4d2-1831155ad3f8"", ""sea_sidewalk_877608_8828d55523""], [""19146c1f-f792-4557-b4d2-1831155ad3f8"", ""sea_sidewalk_877741_8828d55523""], [""33df5653-0612-41b5-9a87-bb7a176d38bc"", ""sea_sidewalk_292500_8828d55523""], [""33df5653-0612-41b5-9a87-bb7a176d38bc"", ""sea_sidewalk_292502_8828d55523""], [""33df5653-0612-41b5-9a87-bb7a176d38bc"", ""sea_sidewalk_877608_8828d55523""], [""33df5653-0612-41b5-9a87-bb7a176d38bc"", ""sea_sidewalk_877741_8828d55523""], [""53fd625d-ee60-4d42-9515-9dc03c82a682"", ""sea_sidewalk_292502_8828d55523""], [""53fd625d-ee60-4d42-9515-9dc03c82a682"", ""sea_sidewalk_877608_8828d55523""], [""53fd625d-ee60-4d42-9515-9dc03c82a682"", ""sea_sidewalk_919876_8828d55523""]]",human_review,3,3,codex=A,0.75,dissent:codex=A,5e4e04cca0022fe00a14c5eeb0f95085d13c64905a013d32a74370bce66b4a8c,7e3aba7b112d7c31b81205c8145456befd90b8f676f6e4da6cf92bd07fa6e578,fec925de29c06be69ff6ab6afdf436507d6b09595ac35e5725c8219c8b20f53c,cf0131bfa46a59e544c4b127d68f7e3bc5d056937a923b96a4072be387027466,fec925de29c06be69ff6ab6afdf436507d6b09595ac35e5725c8219c8b20f53c,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
