gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,graphlet_similarity,endpoint_degree_similarity,ref_data_version,target_data_version,feature_version,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match
ba851d4b-22fc-4a9b-8806-6dd0e9f7a742,frisco_trail_542,no_match,brad,2026-01-19T02:21:09.217559+00:00,1e4f9d59,review,0.4934359025,0.2177339153,1,0.6719295271,1,True,1,1,1,0.1,0.7822660847,0.3280704729,0.3280704729,0.4193847583,9.910656949,9.251280595,9.701894525,0.03950952106,0.495998337,1.144346796,1,9.147172873,1,4,3,2,2,0.7272727273,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,9.224635727,0.05715055822,9.663019932,0.88,0.85,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1.005891798,0.005891798201,1,0.9822088727,0.01779112728,0.04776102195,0.1432830658,0.3333333333,41.87515088,0,1,1,0.5
23d354be-2d21-4736-a25c-8e0c7a1d5952,frisco_trail_271,no_match,brad,2026-01-19T02:21:10.580002+00:00,1e4f9d59,review,0.4926636661,0,1,0.1711019883,0.4816387326,True,1,1,1,0.1,1,0.3105367444,0.3105367444,0.3105367444,14.15770843,8.078753543,13.82022614,0.1670449383,0.50401977,58.34534222,1,8.873259198,1,4,4,2,2,0.6666666667,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,7.153034973,4.356346691,11.35265836,0.7288888889,0.8,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1,0,1,1,0,0.1533277336,0.1533277336,1,13.04395463,0,0,0,0.5
94e23d04-8d9c-4705-b4fe-f67160571544,frisco_trail_718,no_match,brad,2026-01-19T02:21:24.625988+00:00,1e4f9d59,review,0.490781489,0.8642160356,1,0,0.5603646721,True,0.5,0.5,0.5,0.1,0.1357839644,0.5603646721,0.1357839644,0.2423135703,1.050438088,1.047192717,1.050438067,0.784938886,0.9185573727,0.0588155792,1,1.04719279,1,3,3,2,2,0.8,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,3,1.047192739,0.003245336248,1.050113551,0.8066666667,0.9,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1,0,1,1,0,0.3163041416,0.3163041416,1,6.323028177,0,0,0,0.5
205a4350-70a1-4c5a-b52e-57c84ca88f2b,frisco_trail_503,no_match,brad,2026-01-19T02:21:26.550253+00:00,1e4f9d59,review,0.4905410914,0,1,0.3493202916,0.6505755842,True,1,1,1,0.1,1,0.3012552926,0.3012552926,0.3012552926,8.488192046,7.363635831,8.241671354,0.1587902322,0.5936462147,1.028327116,1,7.294253261,1,4,3,2,3,0.8333333333,0.3333333333,0,0,1,1,1,1,1,1,1,1,0,0,0,4,7.17873608,0.6805451201,8.174691072,0.7555555556,0.9,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.018513319,1.018591617,7.829880353e-05,0.9647218475,0.957229348,0.007492499563,0.05338382064,0.1815049902,0.2941176471,93.66133672,1,0,1,0.5
e937177e-dfa4-4d06-abd4-08d2753aeb18,frisco_trail_442,no_match,brad,2026-01-19T02:21:29.346795+00:00,1e4f9d59,review,0.4895221743,0.05869230654,0.9368634613,0,1,True,1,1,1,0.1,0.8781711548,1,0.8781711548,0.8781711548,25.34762133,24.20785898,24.9703432,0,0.1024585144,0.3976026013,1,24.31440848,1,3,3,2,2,0.8,0,0,0,1,1,0,0,1,1,1,1,0,0,0,3,24.0826404,0.6984693095,24.92623492,0.7966666667,0.9,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.010645841,1.011449355,0.0008035146053,0.9841546498,0.9797165737,0.00443807618,0.04287480462,0.1232650633,0.347826087,186.5897716,0,0,0,0.5
818cb349-8cc1-42b2-9889-a0d84e498055,frisco_trail_119,match,brad,2026-01-19T02:21:36.995769+00:00,1e4f9d59,review,0.4879271299,0,0.9990349212,0.492222452,1,True,0.5,0.5,0.5,0.5,0.9990349212,0.507777548,0.507777548,0.5082680667,4.177603713,1.28399859,3.147204428,0.7663626199,0.9153510102,0.07796753267,0.9990349212,1.340286262,1,2,3,3,1,0.8888888889,0.3333333333,0,1,0,1,1,1,0.5,0.5,0,1,0,0,8.908464967e-06,2,1.314424226,1.811099531,3.198800626,0.9,0.95,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.22548976,1.223200171,0.002289588749,0.9041032119,0.9016225233,0.002480688509,0.08259592277,0.2139470698,0.3860577424,1584.504057,62,8,54,0.5
68cd7ae4-3969-483b-b80b-e0f7a4e2e083,frisco_trail_5,match,brad,2026-01-19T02:21:42.845445+00:00,1e4f9d59,review,0.487532397,0.5562414761,1,0,0.2088362275,True,0.5,0.5,0.5,1,0.4437585239,0.2088362275,0.2088362275,0.4706078109,1.075718137,0.3660731912,0.7815177331,0.9282558958,0.9734729632,0.2496012255,1,0.2636786466,1,3,3,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,1,0.3515981095,0.2890257452,0.8113396608,0.9266666667,0.7,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.098474535,1.091867956,0.006606578458,0.8468475044,0.8534976121,0.00665010769,0.1996672982,0.415973538,0.48,120.1999537,10,3,7,0.5
920ac8f2-ac7d-41b3-aba6-2bd836ae0209,frisco_trail_523,match,brad,2026-01-19T02:23:01.437576+00:00,1e4f9d59,review,0.4869308618,0.0592529854,0.2904401111,0,1,True,0.5,0.5,0.5,1,0.2311871257,1,0.2311871257,0.2311871257,0.5966148077,0.4730864049,0.5965029191,0.8997072085,0.9600998708,0.3296891637,1,0.4060710912,1,3,4,2,2,0.7272727273,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,3,0.4580163753,0.1727385282,0.5893219104,0.7661111111,0.85,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.001346679,1,0.001346679404,1,1,0,0.4147000562,0.1658800225,0.4,12.05690698,0,0,0,0.5
ebc644fa-65bd-415e-bcc2-c4149d17b238,frisco_trail_119,match,brad,2026-01-19T02:23:17.318502+00:00,1e4f9d59,review,0.4855810117,0,1,0.0003766701299,0.4929018262,True,0.5,0.5,0.5,1,1,0.4925251561,0.4925251561,0.4925251561,1.506204985,0.4448811662,1.116939769,0.9136486772,0.9700349087,0.03136667411,1,0.2662200034,1,1,2,1,3,0.8571428571,0.3333333333,1,1,1,0,1,0,0.5,0.5,0,1,0,0,8.908464967e-06,2,0.4539585948,0.4886514051,1.162922188,0.905,0.95,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.768763239,1.76859212,0.0001711197379,0.8796481463,0.8759162136,0.003731932758,0.09824911989,0.2010528347,0.4886731392,1536.909442,88,13,75,0.5
81c7745c-4d88-4e65-8f09-d8d08895bb5d,frisco_trail_395,no_match,brad,2026-01-19T02:23:20.732711+00:00,1e4f9d59,review,0.484929181,0.968866487,1,0,0.05438224612,True,0.5,0.5,0.5,1,0.03113351298,0.05438224612,0.03113351298,0.572494062,3.417756845,2.805767234,3.2875146,0.4642432993,0.7725515575,33.24384267,0.9999999998,3.075401979,1,4,4,2,2,0.6666666667,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,2,2.643174942,0.09457559677,2.748449536,0.77,0.8,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1.001045894,0.00104589397,1,1,0,1.451609476,2.177414215,0.6666666665,1.37778103,0,0,0,0.5
54bad264-ee2a-4849-9a9d-d6f097ae3cba,frisco_trail_336,match,brad,2026-01-19T02:23:23.700051+00:00,1e4f9d59,review,0.4844215284,0,0.3039034751,0,0.9708094404,True,0.5,0.5,0.5,1,0.3039034751,0.9708094404,0.3039034751,0.3130413266,1.55166647,0.7597684671,1.500520515,0.8956471228,0.9556563769,2.205327281,1,0.2267182089,1,3,3,3,2,0.9090909091,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,2,0.5328151166,0.5906282837,1.419325279,0.9405555556,0.95,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.043703622,1.035762471,0.007941150691,0.8208410656,0.8566507062,0.03580964065,0.0829878063,0.2282164673,0.3636363636,48.19985222,2,0,2,0.5
6667221b-154e-460e-a1f7-4abff8ea5009,frisco_trail_227,no_match,brad,2026-01-19T02:23:26.728671+00:00,1e4f9d59,review,0.4836023289,0.9743915309,1,0.912728555,1,True,0.5,0.5,0.5,1,0.0256084691,0.08727144496,0.0256084691,0.2934346867,1.933490801,1.46068306,1.93339888,0.6396429325,0.8536077622,3.632275737,0.9999999998,1.932952252,0,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,1,1.460834481,0.4726545399,1.886224813,0.9144444444,1,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1,0,1,1,0,2.115636262,2.115636263,0.9999999998,0.945342087,0,0,0,0.5
f60e79b8-67cc-422e-9ee8-4789c99328b9,frisco_trail_248,match,brad,2026-01-19T02:23:33.365422+00:00,1e4f9d59,review,0.4831412762,0.7493689468,0.8789664187,0,1,True,0.5,0.5,0.5,1,0.1295974719,1,0.1295974719,0.1295974719,0.7016983459,0.3763302836,0.6598607283,0.919339198,0.9737946364,4.005616659,1,0.4592660751,1,4,4,1,1,0.4,0,0,1,0,1,0,0,0.5,0.5,0,1,0,0,0,1,0.4261001831,0.2924395318,0.6660522356,0.8755555556,0.7,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.007887629,1,0.007887629406,1,1,0,0.3542202855,0.236146857,0.6666666667,8.469306031,1,0,1,0.5
6fbca6a0-21fe-4016-ba04-9ebbcd8b00f9,frisco_trail_514,no_match,brad,2026-01-19T02:23:35.416738+00:00,1e4f9d59,review,0.4831241093,0.2802762585,0.2802762585,1,1,True,0.5,0.5,0.5,0.1,0,0,0,0,24.50100828,9.730187456,21.57148489,0.1870684043,0.4423485954,89.85019176,0.3906138551,7.323855029,1,4,4,2,2,0.6666666667,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,2,4.488157391,3.354824585,6.745788237,0.78,0.8,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.000000007,1,6.713884559e-09,0.9999005625,1,9.943750225e-05,0.08732476066,0.1490385104,0.5859207827,13.41935044,0,0,0,0.5
7161a5d4-57ce-4964-a39e-bc8b493c5d5a,frisco_trail_252,no_match,brad,2026-01-19T02:23:37.915903+00:00,1e4f9d59,review,0.4808512183,0.4174302975,0.4174302975,0,0,True,0.5,0.5,0.5,0.1,0,0,0,0,17.67439291,9.351995025,17.64853233,0.205377955,0.4446247471,89.64721993,0.2147037039,0.06714170545,1,4,4,2,2,0.6666666667,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,2,2.628493305,1.892563697,4.037307496,0.7833333333,0.8,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.002014686,1,0.002014685504,0.9348494092,1,0.06515059083,0.1132598351,0.2637584564,0.4294074079,7.58269527,0,0,0,0.5
4bb4ecd2-57b5-4235-96bb-5cec69c28f27,frisco_trail_504,no_match,brad,2026-01-19T02:23:39.983128+00:00,1e4f9d59,review,0.480452318,0,0.903524363,0,0.5779866344,True,0.25,0.4222222222,0.375,0.1,0.903524363,0.5779866344,0.5779866344,0.6397023235,18.04406453,13.07537766,17.93697647,0.0234164494,0.3859514001,10.71744102,1,13.41196126,1,4,3,2,2,0.7272727273,0,0,0,1,1,0,0,0,0.2857142857,1,1,0,0,0,3,12.95154134,6.637234544,17.6422565,0.7866666667,0.85,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.017759933,1.06589265,0.04813271632,0.9434682653,0.8108528757,0.1326153896,0.08809594078,0.6695291499,0.1315789474,56.75630404,2,4,2,0.5
524574ef-0274-4bc9-9339-333928aca66b,frisco_trail_519,no_match,brad,2026-01-19T02:23:45.212384+00:00,1e4f9d59,review,0.4803255287,0.0810413585,1,0,0.4477023605,True,1,1,1,0.1,0.9189586415,0.4477023605,0.4477023605,0.4871844502,7.704743148,7.263792605,7.599767471,0.1470135082,0.5946973607,0.5137590921,1,7.418969103,1,4,3,2,2,0.7272727273,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,7.377009791,0.1073277444,7.521587926,0.7833333333,0.85,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1.007307456,0.007307455659,1,0.9892374854,0.01076251458,0.01521033406,0.08365683733,0.1818181818,131.4895513,0,1,1,0.5
a0d8cbb6-6155-4184-834b-d84b26e2d7e0,frisco_trail_523,no_match,brad,2026-01-19T02:23:47.214040+00:00,1e4f9d59,review,0.4794484554,0,0.03433609765,0,0.04676346672,True,1,1,1,0.1,0.03433609765,0.04676346672,0.03433609765,0.734250475,14.27466835,14.10445198,14.25427412,0,0.2685617147,14.99821993,0.9999999996,14.20665965,0,3,3,2,2,0.8,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,14.06957528,0.06824519895,14.13161637,0.8,0.9,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1,0,1,1,0,3.54721397,3.547213971,0.9999999996,0.563822768,0,0,0,0.5
61b9f538-90fd-48a5-9fae-4ba05767ced9,frisco_trail_83,match,brad,2026-01-19T02:23:54.582345+00:00,1e4f9d59,review,0.4792769292,0.00366980427,1,0,0.4462646215,True,0.5,0.5,0.5,1,0.9963301957,0.4462646215,0.4462646215,0.4479083575,1.849710282,0.6401364471,1.172555855,0.8746237348,0.9516832944,0.1808755503,0.9963301957,0.3300742904,1,3,2,3,4,0.8333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0.01641771229,5,0.6514119484,0.4612259478,1.140329204,0.885,0.9,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.014202485,1.017432127,0.003229642326,0.9339942851,0.9184849991,0.01550928598,0.06001190292,0.1806988381,0.3321100652,182.6243065,5,0,5,0.5
db824239-fe2f-403d-a6ad-0f442baacb02,frisco_trail_761,match,brad,2026-01-19T02:24:00.482032+00:00,1e4f9d59,review,0.47917164,0.5005634399,1,0.2874399931,1,True,0.5,0.5,0.5,1,0.4994365601,0.7125600069,0.4994365601,0.7009045628,0.9936473644,0.401755912,0.8624355522,0.9236525004,0.9721282316,0.3976970558,1,0.3156724494,1,3,2,2,2,0.8888888889,0.3333333333,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,3,0.3895500183,0.3092180465,0.8421076553,0.99,0.95,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.179984165,1.179667691,0.0003164742937,0.8149303481,0.8079436158,0.006986732262,0.1183763881,0.2990561385,0.3958333333,160.5049816,12,12,0,0.5
a42ffeca-1fd6-4b85-81fa-175eab024213,frisco_trail_157,match,brad,2026-01-19T02:24:04.766587+00:00,1e4f9d59,review,0.4787275679,0,1,0.09552363079,0.6419105477,True,0.5,0.5,0.5,0.5,1,0.5463869169,0.5463869169,0.5463869169,28.72501148,1.432484058,2.543917632,0.7580583568,0.8814521494,2.368303416,1,0.7128355658,1,1,3,2,3,0.8888888889,0.3333333333,1,0,0,1,1,1,0.5,0.5,0,1,0,0,0,3,1.609757603,1.038376398,2.750418465,0.9,0.95,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.165863046,1.174932058,0.009069011658,0.8353691256,0.823158168,0.01221095766,0.1114874954,0.2893146575,0.3853503185,1085.323511,75,70,5,0.5
d1c674d6-3aa9-43dc-96fb-a957693dcfa8,frisco_trail_328,no_match,brad,2026-01-19T02:24:09.681853+00:00,1e4f9d59,review,0.4770911338,0.09677419355,1,0.01193052419,0.7714457871,True,0.5,0.5,0.5,1,0.9032258065,0.7595152629,0.7595152629,0.8408918982,28.77166806,10.1405622,22.03446556,0.08758165196,0.4416983868,5.683670937,1,11.48435838,1,4,4,2,1,0.5454545455,0,0,1,0,1,0,0,0.5,0.5,0,1,0,0,0,2,11.33632733,7.0921567,22.52234396,0.8377777778,0.75,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.003683967,1.011664532,0.007980565364,0.9883715779,0.9433346288,0.04503694905,0.03338019182,0.1735769974,0.1923076923,299.5788657,1,10,9,0.5
343468ea-b317-42e0-8aeb-f9e20a520ee8,frisco_trail_527,match,brad,2026-01-19T02:24:15.577769+00:00,1e4f9d59,review,0.4770785509,0.5769411148,0.7506251322,0,1,True,0.5,0.5,0.5,1,0.1736840175,1,0.1736840175,0.1736840175,1.007759903,0.5540682105,1.007574188,0.8911257191,0.9544604034,2.398880897,1,0.3697184119,1,4,4,2,2,0.6666666667,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,3,0.589314689,0.3311332474,0.9484529884,0.7355555556,0.8,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1.013939103,1,0.01393910285,1,1,0,0.2642380043,0.1321190021,0.5,15.13786789,1,0,1,0.5
a7cf12ce-24ec-437b-a123-81a59d82a1e4,frisco_trail_414,no_match,brad,2026-01-19T02:24:17.463867+00:00,1e4f9d59,review,0.4770530192,0,0.03633593228,0.95649737,1,True,0.5,0.5,0.5,1,0.03633593228,0.04350262999,0.03633593228,0.8352582887,1.97548638,1.322061069,1.973941267,0.6447990202,0.8531199702,19.73019301,1,1.957632952,1,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,1,1.324436604,0.6508501231,1.910341472,0.7511111111,1,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1,0,1,1,0,1.533583007,1.533583007,1,1.304135473,0,0,0,0.5
7a18264a-f18a-44a2-bc10-6b5cc8e90cbe,frisco_trail_130,no_match,brad,2026-01-19T02:24:19.788465+00:00,1e4f9d59,review,0.4763613651,0,0.03713229851,0.9575864135,1,True,0.5,0.5,0.5,0.5,0.03713229851,0.04241358654,0.03713229851,0.8754812206,1.853132316,1.16067144,1.735874838,0.7074694737,0.8866968307,66.01737244,0.9999999999,1.378027042,1,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,3,0.9336015689,0.1286944488,1.055810417,0.8266666667,1,1769266829724757543_8312776,1769337201592433144_631417,2026-01-25,1,1,0,1,1,0,1.740065066,1.740065066,0.9999999999,1.149382307,0,0,0,0.5
