gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance,mean_hausdorff_distance,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance,centroid_distance,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match
82e03239-1fc2-481b-82f5-ce0f5e4aae89,boston_bike_679,match,brad,2026-01-14 04:10:51.482702+00:00,4435904e,no_match,0.4984590269,0.85,1,0,0.21,True,1,1,1,0.8,0.1478381188,0.2102340579,0.1478381188,0.7032072742,1.01095101e-05,9.162953384e-06,0.9994154584,1,0.794208344,0.9987741979,9.162953384e-06,9.18682638e-06,1,4,3,2,4,0.9230769231,0.3333333333,0,0,1,1,1,1
29dced94-0730-40b9-884d-498a77d70c02,boston_bike_1061,no_match,brad,2026-01-14 04:10:53.149094+00:00,4435904e,no_match,0.4983809542,0,0,1,1,True,1,1,1,0.6,0.106656338,0.02431186763,0.02431186763,0.2279458314,3.081716676e-05,2.382511263e-05,0.9993867892,1,0.8413886779,0.9978786241,2.382511263e-05,3.076910085e-05,0,3,3,2,2,0.8,0,0,0,1,1,0,0
faa68d1d-da12-4388-ae97-78601cf7cd1f,boston_bike_2842,no_match,brad,2026-01-14 04:10:54.648464+00:00,4435904e,no_match,0.4983655413,0,0.24,0.94,1,True,0,0,0,1,0.3387744798,0.09568487791,0.09568487791,0.2824441734,5.934133169e-05,5.741048633e-05,0.9990240442,1,1.586751557,0.9856850742,5.741048633e-05,5.857447091e-05,1,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1
5da0d45a-4f25-4786-9de8-bdec8b8e554b,boston_bike_1764,no_match,brad,2026-01-14 04:10:59.683988+00:00,4435904e,no_match,0.4981045777,0,0.01,1,1,True,1,1,1,0.6,0.1107846793,0.02410709476,0.02410709476,0.2176031462,2.39223642e-05,1.481695419e-05,0.999658393,1,0.4316355335,0.9977305782,1.481695419e-05,2.387301531e-05,0.5303875719,4,3,2,2,0.7272727273,0,0,0,1,1,0,0
e33b1c01-d419-4fa8-addf-a1a91f5c4964,boston_bike_2918,no_match,brad,2026-01-14 04:11:01.099093+00:00,4435904e,no_match,0.4978987775,0,0,1,1,True,1,1,1,0.6,0.04006364619,0.03914231544,0.03914231544,0.9770033227,0.0001431498006,0.000140598585,0.999944999,1,22.43740783,0.9972268276,0.000140598585,0.0001430511686,1,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1
77aeb5a1-260f-4693-bb43-3dd2d313c175,boston_bike_1766,no_match,brad,2026-01-14 04:11:02.349341+00:00,4435904e,no_match,0.4978324023,0.99,1,0,0.02,True,1,1,1,0.6,0.03228757035,0.05118647082,0.03228757035,0.6307832877,1.163140176e-05,6.572223481e-06,0.9997585813,1,0.2973325683,0.993698868,6.572223481e-06,1.157937812e-05,1,4,3,2,2,0.7272727273,0,0,0,1,1,0,0
c0c58aa1-ff2f-42c7-a933-34750338154a,boston_bike_2519,no_match,brad,2026-01-14 04:11:05.103379+00:00,4435904e,no_match,0.4970155647,0.05,0.94,0,0.79,True,0,0,0,1,0.9622515261,0.8622304236,0.8622304236,0.8960551376,0.0001546253999,0.0001388281133,0.9993415172,1,0.6044730145,0.9773087828,0.0001388281133,0.0001273611677,1,1,4,2,2,0.6666666667,0,1,0,0,1,0,0
e4681c6f-d6c1-4300-8049-b9f17b98428c,boston_bike_2873,no_match,brad,2026-01-14 04:11:07.718202+00:00,4435904e,no_match,0.4969453593,0.02,1,0,0.87,True,0.2285714286,0.3906318083,0.2285714286,1,0.9836477683,0.8756847166,0.8756847166,0.8902421627,0.0001713837801,0.0001633578568,0.9993314237,1,0.7346952053,0.9997860161,0.0001633578568,0.0001611519576,1,3,4,2,2,0.7272727273,0,0,0,1,1,0,0
33508fee-26e4-4ca1-b98e-c93af3191fec,boston_bike_301,no_match,brad,2026-01-14 04:11:10.500971+00:00,4435904e,no_match,0.4969232771,0.21,1,0.82,1,True,0.3333333333,0.5225268559,0.3333333333,1,0.891960494,0.2099539959,0.2099539959,0.2353848598,9.758063623e-05,9.36384617e-05,0.9992433238,1,1.136291964,0.9960962929,9.36384617e-05,9.54995369e-05,1,3,3,2,2,0.8,0,0,0,1,1,0,0
055df320-fdf1-4f12-9ecf-f565f835d11c,boston_bike_1665,no_match,brad,2026-01-14 04:11:23.209205+00:00,4435904e,no_match,0.4965979521,0,0.48,0.36,1,True,0,0,0,1,0.4437372818,0.5987751423,0.4437372818,0.7410749886,8.621395582e-05,7.97446602e-05,0.9991081711,1,1.339639886,0.9906191949,7.97446602e-05,8.22367935e-05,1,3,5,2,2,0.6666666667,0,0,0,1,1,0,0
4efec2f8-f11f-4e49-8234-cb1c02532e05,boston_bike_1084,no_match,brad,2026-01-14 04:11:24.934914+00:00,4435904e,no_match,0.4964768215,0,0.04,0.95,1,True,1,1,1,0.8,0.04216736848,0.04513026644,0.04216736848,0.9343478737,4.225199858e-06,4.180329778e-06,0.9999057527,1,0.1121630919,0.9878727746,4.180329778e-06,4.180704685e-06,1,4,3,2,4,0.9230769231,0.3333333333,0,0,1,1,1,1
f9751366-f6b2-450e-8291-d6220448e9a9,boston_bike_1447,no_match,brad,2026-01-14 04:11:28.932016+00:00,4435904e,no_match,0.4962323042,0.16,1,0,0.87,True,0,0,0,1,0.814441883,0.8414986014,0.814441883,0.9678469835,0.000110912434,0.0001083679973,0.9997447893,1,0.5470567415,0.9990291643,0.0001083679973,0.0001082950659,1,1,4,4,3,0.8333333333,0.3333333333,1,0,0,1,1,1
9abbc62f-21ad-4b4b-8e14-5368eaeeea8f,boston_bike_2460,no_match,brad,2026-01-14 04:11:32.249840+00:00,4435904e,no_match,0.495910533,0,1,0.15,0.94,True,0,0,0,1,1,0.7875907947,0.7875907947,0.7875907947,0.0001043564857,0.0001007601348,0.9995904961,1,0.5269854472,0.9981097991,0.0001007601348,0.0001018793641,1,3,4,2,2,0.7272727273,0,0,0,1,1,0,0
23c22e1e-b69c-4c5a-b656-7a2ee8690eb3,boston_bike_254,no_match,brad,2026-01-14 04:14:01.388615+00:00,4435904e,no_match,0.4958707981,0,0.9,0.2,1,True,0,0,0,1,0.8305808781,0.7395463305,0.7395463305,0.8903965286,0.000131314156,0.0001259172327,0.9992366386,1,0.9556453001,0.9963629811,0.0001259172327,0.0001276772268,1,2,3,4,2,0.9090909091,0.3333333333,0,0,1,1,1,1
5c54bf88-e86a-4285-ac5e-203905fdb708,boston_bike_1048,no_match,brad,2026-01-14 04:14:02.615572+00:00,4435904e,no_match,0.4957785457,1,1,0,0,True,1,1,1,0.8,0.03548709022,0.04478516699,0.03548709022,0.7923849034,3.322826664e-05,2.72963759e-05,0.9990168163,1,1.60631351,0.9880258481,2.72963759e-05,3.319892094e-05,0,4,3,2,2,0.7272727273,0,0,0,1,1,0,0
2f4f1ed8-a25f-41c0-bea1-ce2a36ea93a7,boston_bike_1025,match,brad,2026-01-14 04:14:11.366162+00:00,4435904e,review,0.7273573996,0.29,0.96,0,1,True,1,1,1,0.8,0.6944378774,1,0.6944378774,0.6944378774,3.924214392e-05,3.131769665e-05,0.9990123333,1,4.256147988,0.9746288401,3.131769665e-05,2.134689436e-06,1,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1
48576f20-573c-4bf1-a9d6-ecc8e78d13eb,boston_bike_3239,match,brad,2026-01-14 04:14:18.500046+00:00,4435904e,review,0.7271165084,0.02,1,0.04,0.89,True,0,0,0,0,1,0.890695557,0.890695557,0.890695557,5.680682535e-05,1.270419505e-05,0.9990645849,1,2.870974779,0.9798272415,1.270419505e-05,3.671862882e-06,1,4,3,2,2,0.7272727273,0,0,0,1,1,0,0
351f73aa-db85-4c3e-a050-e056a650da4c,boston_bike_2934,match,brad,2026-01-14 04:14:21.796902+00:00,4435904e,review,0.7261185703,0,1,0.04,0.5,True,1,1,1,0.6,1,0.448702561,0.448702561,0.448702561,5.536599121e-05,4.796315253e-05,0.998820908,1,2.166432954,0.9973998057,4.796315253e-05,4.789973812e-05,1,3,3,4,3,0.9230769231,0.3333333333,0,0,1,1,1,1
59daa9f5-d0db-48da-813d-5da0496edaab,boston_bike_720,match,brad,2026-01-14 04:14:28.740792+00:00,4435904e,review,0.7257417424,0,1,0.33,1,True,1,1,1,0.6,1,0.6604138824,0.6604138824,0.6604138824,7.663372142e-05,7.059181886e-05,0.9997351664,1,0.8199401294,0.989708014,7.059181886e-05,7.05987484e-05,1,3,5,2,1,0.5454545455,0,0,1,0,1,0,0
a074acd2-885b-428c-a679-819464c3170d,boston_bike_2840,no_match,brad,2026-01-14 04:14:30.501830+00:00,4435904e,review,0.724844269,0.95,1,0,0.04,True,1,1,1,0.8,0.05157835609,0.04045071971,0.04045071971,0.7842576378,2.252961216e-06,2.182833367e-06,0.9994970093,1,0.6656457349,0.9978481432,2.182833367e-06,2.202001275e-06,1,3,4,3,2,0.8333333333,0.3333333333,0,0,1,1,1,1
afb28d3d-fe25-4873-9f38-138fb844220e,boston_bike_2407,no_match,brad,2026-01-14 04:14:35.522193+00:00,4435904e,review,0.7237225716,0,1,0.04,0.96,True,0,0,0,1,1,0.920402035,0.920402035,0.920402035,5.657540511e-05,5.118513957e-05,0.999811963,1,0.2432076147,0.999201579,5.118513957e-05,5.199348125e-05,1,2,4,4,2,1,1,0,0,1,1,1,1
b11d213c-f2ef-4aff-a575-d9e65c21f805,boston_bike_2474,match,brad,2026-01-14 04:14:38.817428+00:00,4435904e,review,0.7235634685,0.6,1,0.55,1,True,1,1,1,0.8,0.3990293532,0.4555816616,0.3990293532,0.8758678999,3.239750619e-05,2.18514665e-05,0.9990797625,1,21.5580154,0.9563915835,2.18514665e-05,1.392072736e-05,1,5,3,2,3,0.7692307692,0.3333333333,0,0,1,1,1,1
11ff8877-3ff5-470b-a0a5-df6845df056a,boston_bike_2462,no_match,brad,2026-01-14 04:14:41.298773+00:00,4435904e,review,0.722226617,0,1,0.06,0.91,True,0,0,0,1,1,0.8489804106,0.8489804106,0.8489804106,5.292572919e-05,5.235234342e-05,0.9998794961,1,0.1441145722,0.9998330058,5.235234342e-05,5.241438138e-05,1,5,3,2,2,0.6666666667,0,0,0,1,1,0,0
27591c1d-83d0-4459-8231-7cb7c8c94a81,boston_bike_2410,no_match,brad,2026-01-14 04:14:45.115579+00:00,4435904e,review,0.7218241214,0,1,0.05,0.96,True,0,0,0,1,1,0.9092290804,0.9092290804,0.9092290804,5.62479896e-05,4.857471043e-05,0.9997440479,1,0.3153182418,0.9989392189,4.857471043e-05,5.0554393e-05,1,4,4,4,2,0.8571428571,0.3333333333,0,0,1,1,1,1
8ea0fd06-5e32-45d4-bfd6-1ca46a01ae9c,boston_bike_2169,no_match,brad,2026-01-14 04:14:51.100091+00:00,4435904e,review,0.7195881852,0,1,0.02,0.87,True,0,0,0,1,1,0.8548411515,0.8548411515,0.8548411515,5.41404936e-05,4.334337137e-05,0.9993694514,1,1.014454625,0.9968114252,4.334337137e-05,4.096921377e-05,1,1,3,2,4,0.8,0,1,0,0,1,1,1
80c43a11-103e-4052-9a8e-2ad5c1c9d3da,boston_bike_968,no_match,brad,2026-01-14 04:14:55.333583+00:00,4435904e,review,0.7187284617,0,1,0.04,0.96,True,0,0,0,1,1,0.9200443933,0.9200443933,0.9200443933,6.302169065e-05,5.305178912e-05,0.9995966113,1,0.5183474116,0.9982209044,5.305178912e-05,5.359438095e-05,1,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1
