gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment
6723ebf7-f30a-45f9-8aac-9dc6ec013f52,boston_sidewalk_22328_882a30660b,no_match,brad,2026-01-14 04:39:08.868116+00:00,00b607d3,no_match,0.4995816459,0.4724476758,1.0,0.3863117924,1.0,True
e6337a88-1019-4b85-b4da-6014b324de15,boston_sidewalk_2258_882a306603,no_match,brad,2026-01-14 04:39:12.657602+00:00,00b607d3,no_match,0.4995728804,0.0,0.1673700463,0.0,0.6501538756,True
5d73e738-6f42-4521-b2f3-e65a8eb59685,boston_sidewalk_74134_882a30661d,no_match,brad,2026-01-14 04:39:18.022326+00:00,00b607d3,no_match,0.4995653887,0.9748270708,1.0,0.9072603041,1.0,True
10297911-dcd0-4af2-9887-14cf1949d60c,boston_sidewalk_74135_882a30661d,no_match,brad,2026-01-14 04:39:20.475155+00:00,00b607d3,no_match,0.4994969149,0.3303819494,0.7830698541,0.0,1.0,True
3f4afbac-5224-42be-a24f-514a91d6c0d4,boston_sidewalk_22809_882a30661d,no_match,brad,2026-01-14 04:39:22.775526+00:00,00b607d3,no_match,0.4994762071,0.9726671153,1.0,0.9281718422,1.0,True
eb5ea701-7859-42a3-9fd3-2847543ea2bf,boston_sidewalk_103206_882a306603,no_match,brad,2026-01-14 04:39:24.206152+00:00,00b607d3,no_match,0.499468565,0.0,0.02865943923,0.9359613314,1.0,True
16c27c80-7650-4534-b22b-c924be7b420e,boston_sidewalk_1672_882a30660b,no_match,brad,2026-01-14 04:39:26.727941+00:00,00b607d3,no_match,0.4994541598,0.8280826014,1.0,0.0,0.325147182,True
2b708efa-c340-4546-868f-9bf2fcd1d8ea,boston_sidewalk_103393_882a30661d,match,brad,2026-01-14 04:40:00.116344+00:00,00b607d3,no_match,0.4994347634,0.4575723789,1.0,0.0,0.991455161,True
0db83c7f-eb53-4270-8ee5-784300f51c84,boston_sidewalk_22340_882a306639,no_match,brad,2026-01-14 04:40:02.424127+00:00,00b607d3,no_match,0.4993817271,0.5830383475,1.0,0.02827144075,1.0,True
c1368530-f520-47d9-925f-a8eb6687d0f8,boston_sidewalk_12598_882a306639,no_match,brad,2026-01-14 04:40:04.852202+00:00,00b607d3,no_match,0.4993814662,0.0,0.0244376609,0.0,0.1043009928,True
4701008e-1f1f-4c26-9f78-c9e1e7ae52e5,boston_sidewalk_101981_882a306615,match,brad,2026-01-14 04:40:08.891779+00:00,00b607d3,no_match,0.4993560782,0.6550091607,0.9828778083,0.0,1.0,True
4142b598-52c2-4399-b543-72103ae5ccd2,boston_sidewalk_108490_882a30660b,no_match,brad,2026-01-14 04:40:12.447035+00:00,00b607d3,no_match,0.4992907767,0.4768868418,0.5781345498,0.0,0.1056054572,True
462778a9-8f6f-4e8c-9d21-aa920a3e8eab,boston_sidewalk_1986_882a30660b,no_match,brad,2026-01-14 04:40:16.787178+00:00,00b607d3,no_match,0.4992903329,0.0,1.0,7.966431817e-06,0.8983891452,True
59cbc6cf-55d1-4199-aee9-01be503c00f5,boston_sidewalk_102668_882a306607,match,brad,2026-01-14 04:41:14.229096+00:00,00b607d3,no_match,0.4992498022,0.5906084768,1.0,0.00103717496,1.0,True
094873a4-5a25-47eb-ae1c-155b7a9afe07,boston_sidewalk_102220_882a306603,match,brad,2026-01-14 04:41:19.018617+00:00,00b607d3,no_match,0.4992269769,0.5711267966,0.9974568003,0.0,1.0,True
bca16fe2-c568-42b5-aecd-250280181439,boston_sidewalk_1264_882a306639,no_match,brad,2026-01-14 04:41:21.170753+00:00,00b607d3,no_match,0.4991824168,0.8000992339,1.0,0.0,0.5005310582,True
83413653-0c09-4b07-a901-0bf14d5ee98f,boston_sidewalk_877_882a306615,no_match,brad,2026-01-14 04:41:24.614363+00:00,00b607d3,no_match,0.4991780277,0.5394873862,1.0,0.0,0.646401955,True
df28ce59-981b-4780-a983-ace3c1849972,boston_sidewalk_108355_882a30661d,no_match,brad,2026-01-14 04:41:27.737861+00:00,00b607d3,no_match,0.4991749679,0.0,0.8546575193,0.0,0.9219666246,True
705279fe-a95d-457b-8658-f2d99899eeec,boston_sidewalk_62389_882a306603,match,brad,2026-01-14 04:41:34.382446+00:00,00b607d3,no_match,0.4990780474,0.8665957279,1.0,0.0,0.6001117592,True
c1df4096-1b78-4616-9e1d-9b04af02931c,boston_sidewalk_102960_882a306603,no_match,brad,2026-01-14 04:41:37.158225+00:00,00b607d3,no_match,0.4990500502,0.07283178514,1.0,0.4727345187,1.0,True
37946574-0e58-4691-a0f3-7897de8e1e2d,boston_sidewalk_12248_882a306603,no_match,brad,2026-01-14 04:41:48.454025+00:00,00b607d3,no_match,0.4990126686,0.0,0.6051253069,6.603790166e-06,1.0,True
02624f14-c0f4-48c4-878a-a7ecf8ef8240,boston_sidewalk_1144_882a306615,no_match,brad,2026-01-14 04:41:50.015707+00:00,00b607d3,no_match,0.4989461106,0.0,0.7795166475,0.0,0.7854118243,True
9571b0bd-062f-43e5-bef8-ec1645f81345,boston_sidewalk_21261_882a306631,match,brad,2026-01-14 04:41:52.402403+00:00,00b607d3,no_match,0.4989311346,0.5665135274,0.9973071556,0.0,1.0,True
a3e85b54-0209-42f8-9b39-03682b17f432,boston_sidewalk_74839_882a30661d,no_match,brad,2026-01-14 04:41:54.498141+00:00,00b607d3,no_match,0.498784621,0.0,1.0,0.01475868365,0.883363074,True
d339a45d-61a5-468a-b782-cceef546e839,boston_sidewalk_1873_882a306639,no_match,brad,2026-01-14 04:41:57.658229+00:00,00b607d3,no_match,0.498782652,0.9700214471,1.0,0.0,0.05830596901,True
866b3959-47b6-42ac-b1a0-c31f8109f3d1,boston_sidewalk_5669_882a30660b,match,brad,2026-01-14 04:42:02.412663+00:00,00b607d3,no_match,0.4987633514,0.0,0.1715747159,0.1618231882,1.0,True
1a7b2abb-13e3-4326-aed5-f703d9a92835,boston_sidewalk_103926_882a306615,match,brad,2026-01-14 04:42:11.994753+00:00,00b607d3,no_match,0.4987591905,0.2700816283,0.3644629076,0.0,0.4516129032,True
5865f458-4e5b-423c-ae27-2a389090fead,boston_sidewalk_92102_882a306615,no_match,brad,2026-01-14 04:42:14.632905+00:00,00b607d3,no_match,0.4987160185,0.9635662158,1.0,0.0,0.04336319695,True
f5d80991-b6e0-4bab-b7d7-63c69d75be26,boston_sidewalk_72540_882a306631,no_match,brad,2026-01-14 04:42:18.100940+00:00,00b607d3,no_match,0.4986882726,0.1971098602,0.4586300135,0.0,0.9677419355,True
41ff8be1-350d-4fc7-bf0b-577ded8abb69,boston_sidewalk_103770_882a306601,no_match,brad,2026-01-14 04:42:19.609844+00:00,00b607d3,no_match,0.4986607067,0.9137623575,1.0,0.9743011314,1.0,True
cde9962c-9250-40c8-9966-a0da8cf62a71,boston_sidewalk_22780_882a306603,no_match,brad,2026-01-14 04:42:21.020416+00:00,00b607d3,no_match,0.4986042956,0.922776115,1.0,0.9274656942,1.0,True
a09c706b-15b3-4481-9343-93838c20ab45,boston_sidewalk_103326_882a306603,no_match,brad,2026-01-14 04:42:26.565166+00:00,00b607d3,no_match,0.498549096,0.01170808978,0.582189308,0.0,1.0,True
97fcb960-9c60-4c6d-a903-e66da83f5f07,boston_sidewalk_74821_882a306611,no_match,brad,2026-01-14 04:42:32.335432+00:00,00b607d3,no_match,0.4983714892,0.0,0.04984414835,0.0,0.1037938139,True
f97b9f8d-41da-4999-a47d-d13894f7c9bb,boston_sidewalk_103906_882a306603,match,brad,2026-01-14 04:42:43.454322+00:00,00b607d3,no_match,0.4983566436,0.3672140521,0.8023699243,0.0,1.0,True
eecbc2ea-2ca2-4808-a276-da55e09f028f,boston_sidewalk_5748_882a306603,no_match,brad,2026-01-14 04:42:45.209247+00:00,00b607d3,no_match,0.498310855,0.0,0.8694458926,0.0,0.9999928426,True
4cac7b56-897d-4ab4-bfa4-43885af2ac33,boston_sidewalk_108494_882a30660b,no_match,brad,2026-01-14 04:42:49.114233+00:00,00b607d3,no_match,0.4982585433,0.0,0.9854844922,0.02389415539,1.0,True
9f1d520b-52c3-4d50-94c2-e9ca3d934b79,boston_sidewalk_22912_882a306615,no_match,brad,2026-01-14 04:42:54.403466+00:00,00b607d3,no_match,0.4982001747,0.2256029693,1.0,0.6994492481,1.0,True
1d0822ee-e00f-4374-be27-3189af1dd018,boston_sidewalk_13125_882a306615,match,brad,2026-01-14 04:43:00.766411+00:00,00b607d3,no_match,0.4981702723,0.4569036496,1.0,0.0005801995105,1.0,True
26a1cd40-4881-438c-81b2-6fa6d2bf6469,boston_sidewalk_2050_882a306639,no_match,brad,2026-01-14 04:43:03.169144+00:00,00b607d3,no_match,0.4981345596,0.0,0.7668430443,0.2546713786,1.0,True
2c76bbcc-e631-4e23-9da0-308b13bab668,boston_sidewalk_103969_882a30660b,no_match,brad,2026-01-14 04:43:04.899185+00:00,00b607d3,no_match,0.4981144154,0.02631804224,1.0,0.0,0.8936170436,True
cf21e744-3727-4822-a4ca-294884880e51,boston_sidewalk_103500_882a30661d,no_match,brad,2026-01-14 04:43:07.453051+00:00,00b607d3,no_match,0.4981030288,0.3152147478,0.9682456633,0.0,1.0,True
5b81cb33-e30f-482e-a14d-491eabd64aca,boston_sidewalk_102467_882a306639,match,brad,2026-01-14 04:43:12.438156+00:00,00b607d3,no_match,0.4980539938,0.5232182638,0.7555858946,0.0,1.0,True
d9e2b05c-035c-4582-80b3-f87802aacd0c,boston_sidewalk_5480_882a306615,no_match,brad,2026-01-14 04:43:17.124478+00:00,00b607d3,no_match,0.4979874189,0.0,0.0338196057,0.9057945009,1.0,True
b810e679-9ec8-4431-9cc1-9bb1c33063f6,boston_sidewalk_1258_882a306603,no_match,brad,2026-01-14 04:43:18.712488+00:00,00b607d3,no_match,0.4979191593,0.8518487358,1.0,0.0,0.4321487459,True
c71b9627-6687-4b3a-8900-157ee1c03412,boston_sidewalk_12464_882a306639,no_match,brad,2026-01-14 04:43:20.879108+00:00,00b607d3,no_match,0.4978041036,0.0,0.04003467208,0.9608299881,1.0,True
6767101a-68e0-4d65-bf04-465e202e14ce,boston_sidewalk_103712_882a30661d,no_match,brad,2026-01-14 04:43:22.136930+00:00,00b607d3,no_match,0.4977727695,0.9283929952,1.0,0.9726349547,1.0,True
f07a1bc4-8a7c-4f6b-9fae-429d6788b98e,boston_sidewalk_103088_882a30661d,no_match,brad,2026-01-14 04:43:24.970175+00:00,00b607d3,no_match,0.4976960167,0.08047785327,0.6234505845,0.0,1.0,True
8b27794b-633d-41ab-a862-1024b1599336,boston_sidewalk_62198_882a30663d,no_match,brad,2026-01-14 04:43:26.670444+00:00,00b607d3,no_match,0.4976594269,0.9739057838,1.0,0.0,0.08206532457,True
734fc881-9762-414d-b1aa-307b2234a166,boston_sidewalk_22875_882a306639,no_match,brad,2026-01-14 04:43:28.277906+00:00,00b607d3,no_match,0.4976526098,0.9173245553,1.0,0.9739668709,1.0,True
b1456da9-6ff0-4255-82cf-f5dc12fa1da4,boston_sidewalk_102645_882a306607,no_match,brad,2026-01-14 04:43:31.365222+00:00,00b607d3,no_match,0.4975700896,0.0,0.9677419355,0.3104708938,0.9965612529,True
bc3bb3a8-1465-4ff7-b136-f56aa71a0b61,boston_sidewalk_103682_882a306603,match,brad,2026-01-14 04:43:33.783331+00:00,00b607d3,no_match,0.4975516294,0.6035893422,0.993949054,0.0,1.0,True
d6d288ba-c45d-4496-8425-ec847f308c5b,boston_sidewalk_2082_882a306603,match,brad,2026-01-14 04:43:53.849698+00:00,00b607d3,no_match,0.4974831656,0.7682650398,1.0,0.03900585101,1.0,True
8633f139-0b60-4f83-b058-bda4ca528c0e,boston_sidewalk_102208_882a306601,no_match,brad,2026-01-14 04:43:59.423158+00:00,00b607d3,no_match,0.4974535363,0.003415319325,0.6612313204,0.0,1.0,True
0add5ac5-3a29-4b0e-8379-1ff3287eb372,boston_sidewalk_74168_882a30661d,no_match,brad,2026-01-14 04:44:02.724838+00:00,00b607d3,no_match,0.497444587,0.0,0.0452000223,0.9647691324,1.0,True
c610213f-5f73-4877-9e70-67b8e51fbb1e,boston_sidewalk_103822_882a30661d,no_match,brad,2026-01-14 04:44:04.900861+00:00,00b607d3,no_match,0.4974374971,0.0,0.9077733604,0.0274435336,1.0,True
5d9cbf9a-3ed6-47ca-98a5-3cdb22dd54a3,boston_sidewalk_1317_882a30660b,no_match,brad,2026-01-14 04:44:08.014329+00:00,00b607d3,no_match,0.497402235,0.02052769954,0.9571243996,0.0,1.0,True
412b2736-9dc0-4dea-9dd7-a50178a0d4f2,boston_sidewalk_103508_882a306603,no_match,brad,2026-01-14 04:44:09.363010+00:00,00b607d3,no_match,0.497374322,0.9647789579,1.0,0.9547837946,1.0,True
11fe7216-9791-45e5-826f-1785732ded0c,boston_sidewalk_102445_882a306639,no_match,brad,2026-01-14 04:47:18.406017+00:00,00b607d3,no_match,0.4973107066,0.9162818572,1.0,0.9740685696,1.0,True
31f3f959-8f17-4c0a-a77f-cea2a8a80842,boston_sidewalk_103025_882a306615,no_match,brad,2026-01-14 04:47:21.015819+00:00,00b607d3,no_match,0.4972943667,0.625361238,1.0,0.7499742875,1.0,True
6f47fb57-de29-422e-af8f-d40a84b05776,boston_sidewalk_108353_882a30661d,match,brad,2026-01-15 04:30:44.487719+00:00,84126b50,review,0.7493835361,0.06437350126,0.8100209024,0.0,1.0,True
43abd185-a0a2-4805-bff2-bed18a43edef,boston_sidewalk_12346_882a306603,match,brad,2026-01-15 04:30:51.171577+00:00,84126b50,review,0.749304493,0.0,0.6601271356,0.0,0.8973615056,True
f77b545b-ec77-4b55-a8c2-e04a1c1123ed,boston_sidewalk_12473_882a306615,match,brad,2026-01-15 04:30:56.127488+00:00,84126b50,review,0.7492587726,0.2501906517,0.743654869,0.0,1.0,True
f87f8ce6-0d10-4863-bb2e-560b41b81c5b,boston_sidewalk_102216_882a306603,no_match,brad,2026-01-15 04:31:01.373338+00:00,84126b50,review,0.748793778,0.07197426464,0.924277933,0.0,1.0,True
f65f84f2-adf0-4150-9891-ebf43f722625,boston_sidewalk_1638_882a306611,match,brad,2026-01-15 04:31:07.008274+00:00,84126b50,review,0.7487779773,0.0,0.9971615481,0.01100542365,1.0,True
ae26d565-9fd8-4fe1-baf5-e3041e2a535d,boston_sidewalk_2230_882a30661d,match,brad,2026-01-15 04:31:10.693717+00:00,84126b50,review,0.7486363349,0.0,0.9296098851,0.06049023456,1.0,True
e057e983-d51a-4a1b-8243-5e5b256caa01,boston_sidewalk_22996_882a30660b,no_match,brad,2026-01-15 04:31:14.376534+00:00,84126b50,review,0.7483340604,0.05786586002,0.9058110742,0.0,1.0,True
055d3041-e14c-4049-adba-e40af40e7ba5,boston_sidewalk_13245_882a30661d,match,brad,2026-01-15 04:31:18.034405+00:00,84126b50,review,0.7481873244,0.216895794,0.9916499975,0.0,1.0,True
4fd95a7c-1eea-40bb-a47b-75c7b290cc23,boston_sidewalk_103257_882a30660b,no_match,brad,2026-01-15 04:31:23.093011+00:00,84126b50,review,0.7481160637,0.0351689129,0.9358365629,0.0,1.0,True
898c28cf-ee9f-4001-bb85-a7cf5ac7039b,boston_sidewalk_102249_882a306603,no_match,brad,2026-01-15 04:31:25.754274+00:00,84126b50,review,0.7480190016,0.05000196963,0.978256168,0.0,1.0,True
e236bd35-8c58-4de0-a22a-7db57d026284,boston_sidewalk_5695_882a30660b,match,brad,2026-01-15 04:31:30.013877+00:00,84126b50,review,0.7478029018,0.0,0.4926992398,0.0,0.9299019449,True
59683d02-ea82-4f04-a9b4-a83b8174ff73,boston_sidewalk_100236_882a30663b,match,brad,2026-01-15 04:31:32.156014+00:00,84126b50,review,0.7476828214,0.0,1.0,0.08804525691,0.8059227417,True
ff28f90b-d438-478a-9002-361999a61ff6,boston_sidewalk_103766_882a306603,match,brad,2026-01-15 04:31:36.060556+00:00,84126b50,review,0.7476227958,0.2635949582,0.9539171197,0.0,1.0,True
741d903b-371c-403b-bde9-d9818643a6a3,boston_sidewalk_12568_882a306639,match,brad,2026-01-15 04:31:38.246320+00:00,84126b50,review,0.7474730884,0.06591447637,0.9167995938,0.0,1.0,True
e8296526-02b6-4dd4-8520-ed22ba459b58,boston_sidewalk_22379_882a306607,match,brad,2026-01-15 04:31:40.524455+00:00,84126b50,review,0.7473664562,0.06504304966,1.0,0.2451686257,1.0,True
129f2628-3344-46e1-b616-6444698b7adc,boston_sidewalk_5692_882a30660b,match,brad,2026-01-15 04:31:42.887312+00:00,84126b50,review,0.7473266941,0.0,1.0,0.1077027683,0.9730478229,True
c35a753d-1bf5-41f7-b09c-d3a71e5dccd6,boston_sidewalk_103329_882a306603,no_match,brad,2026-01-15 04:31:54.527069+00:00,84126b50,review,0.7470572112,0.02265659143,1.0,0.06252167914,1.0,True
f5a4f3c1-fd45-42a3-8381-f2c10310a74e,boston_sidewalk_12628_882a306639,match,brad,2026-01-15 04:31:56.979809+00:00,84126b50,review,0.747049882,0.0,0.7494120734,0.01314560475,1.0,True
1598b045-35ae-40d8-9c58-1d5caef4c7f8,boston_sidewalk_72924_882a306639,match,brad,2026-01-15 04:32:02.270270+00:00,84126b50,review,0.7469895162,0.2433178361,0.7934871674,0.0,1.0,True
1e2ecca7-fb15-457d-a211-6012087d5c07,boston_sidewalk_102387_882a306639,no_match,brad,2026-01-15 04:32:04.963009+00:00,84126b50,review,0.7469838812,0.08374696185,0.9282609337,0.0,1.0,True
68eca339-2396-4352-bdd2-59baccd51e8c,boston_sidewalk_103845_882a306615,match,brad,2026-01-15 04:32:07.607648+00:00,84126b50,review,0.74675957,0.1631630913,0.9994540317,0.0,1.0,True
59759ce3-2149-4af6-a365-2ee73de6c128,boston_sidewalk_102860_882a306603,no_match,brad,2026-01-15 04:32:10.640053+00:00,84126b50,review,0.7463831126,0.07548661115,0.9155319149,0.0,1.0,True
5eaa2f80-fea7-42bd-9512-dd5fd29f1a41,boston_sidewalk_12229_882a306603,no_match,brad,2026-01-15 04:32:14.249067+00:00,84126b50,review,0.7463807731,0.05027450936,0.8581830699,0.0,1.0,True
d2c93da2-d6fc-4bfb-9e91-9b00485f4df4,boston_sidewalk_74136_882a30661d,no_match,brad,2026-01-15 04:32:28.076516+00:00,84126b50,no_match,0.4999289725,0.891381684,1.0,0.9037353483,1.0,True
8e78a763-9e24-4f57-bcb4-e9112f6868a3,boston_sidewalk_12140_882a306603,no_match,brad,2026-01-15 04:32:30.092220+00:00,84126b50,no_match,0.4998937921,0.0,0.3830870586,0.2944522347,0.7021553288,True
73770bf0-3876-4766-b717-f13011e86180,boston_sidewalk_2041_882a306639,no_match,brad,2026-01-15 04:32:31.498504+00:00,84126b50,no_match,0.499864387,0.0,0.05845694024,0.9700612019,1.0,True
674dad7a-d7ab-466c-8da3-1b2babdfd423,boston_sidewalk_1768_882a306615,match,brad,2026-01-15 04:32:38.290590+00:00,84126b50,no_match,0.4997692109,0.02559024394,0.2863194032,0.0,1.0,True
6981a33c-2c60-4e67-9f46-6d1e2f7d5322,boston_sidewalk_12247_882a306603,no_match,brad,2026-01-15 04:32:42.429438+00:00,84126b50,no_match,0.4996953063,0.6008667181,0.8272329472,0.0,1.0,True
eb5ea701-7859-42a3-9fd3-2847543ea2bf,boston_sidewalk_73167_882a306603,no_match,brad,2026-01-15 04:32:45.369781+00:00,84126b50,no_match,0.4994675293,0.9604896939,1.0,0.9603146747,1.0,True
881e7606-9c86-4be6-a66e-56417ec1f28f,boston_sidewalk_103261_882a30660b,no_match,brad,2026-01-15 04:32:47.279132+00:00,84126b50,no_match,0.4993837836,0.0,0.08092386178,0.005515391655,0.0244253059,True
7d978f23-01d2-413b-8025-2663a76ca5e8,boston_sidewalk_2188_882a306639,no_match,brad,2026-01-15 04:32:48.478125+00:00,84126b50,no_match,0.4991638766,0.9667728519,1.0,0.0,0.04899028321,True
c765792c-ffd7-49bf-97ad-5405a3b4b88d,boston_sidewalk_102890_882a306639,no_match,brad,2026-01-15 04:32:53.476180+00:00,84126b50,no_match,0.4991471021,0.0,0.4628687968,0.0200948075,1.0,True
9e5349fe-172a-4183-99b8-3c098c8a972f,boston_sidewalk_61737_882a306607,no_match,brad,2026-01-15 04:32:58.397488+00:00,84126b50,no_match,0.4991447039,0.4279013067,0.8180721695,0.0,1.0,True
abcd272f-6c1f-404d-ab04-23a250431b8c,boston_sidewalk_61803_882a306639,no_match,brad,2026-01-15 04:32:59.638446+00:00,84126b50,no_match,0.4989992865,0.0,0.02449054216,0.0,0.103348555,True
20153376-71a7-4298-a8b4-b7c00cd5ac12,boston_sidewalk_103007_882a30660b,no_match,brad,2026-01-15 04:33:00.861819+00:00,84126b50,no_match,0.498919783,0.0,0.2135657972,5.896785901e-05,1.0,True
891f4bb9-8f0b-4008-9b1f-98b687bc3678,boston_sidewalk_72599_882a30663b,no_match,brad,2026-01-15 04:33:02.625095+00:00,84126b50,no_match,0.4989021237,0.0,0.03596656888,0.0,0.04404415983,True
c60677af-d62c-467c-88a5-2be88fa448ef,boston_sidewalk_103459_882a306603,no_match,brad,2026-01-15 04:33:04.253661+00:00,84126b50,no_match,0.4988272507,0.9729164252,1.0,0.9263912172,1.0,True
e98c556d-a1e6-46af-99d4-3fa9dc95d74e,boston_sidewalk_108446_882a30660b,no_match,brad,2026-01-15 04:33:05.940568+00:00,84126b50,no_match,0.4984159559,0.6566711296,0.700971629,0.0,0.07882451578,True
ae932fee-6e88-4f27-9d31-c49ba0cbe828,boston_sidewalk_2148_882a306603,no_match,brad,2026-01-15 04:33:07.264838+00:00,84126b50,no_match,0.498405786,0.9705471075,1.0,0.9395973333,1.0,True
1997d6e1-00e5-4782-9b42-317c835795cb,boston_sidewalk_103935_882a30660b,no_match,brad,2026-01-15 04:33:08.905035+00:00,84126b50,no_match,0.4982685464,0.0,0.08415815481,0.0,0.0258895029,True
72323d06-4c09-4744-b278-6d639949b8c1,boston_sidewalk_12456_882a306639,no_match,brad,2026-01-15 04:33:10.620952+00:00,84126b50,no_match,0.4981753472,0.0,0.0408741861,0.0,0.03839838171,True
3c147e0f-5247-4d93-848c-46e110d5401f,boston_sidewalk_13177_882a306639,match,brad,2026-01-15 04:33:17.193509+00:00,84126b50,no_match,0.4981546282,0.2637640859,0.5144129997,0.0,1.0,True
d4fda55d-4a52-44ff-b9c2-12567dd19f04,boston_sidewalk_102855_882a306607,no_match,brad,2026-01-15 04:33:18.798660+00:00,84126b50,no_match,0.498143797,0.0,0.04028636845,0.0,0.03893203029,True
efbcdfd7-af04-4ba6-a495-a753e546ee95,boston_sidewalk_103038_882a306615,no_match,brad,2026-01-15 04:33:20.268633+00:00,84126b50,no_match,0.4980850604,0.0,0.105851019,0.975645897,1.0,True
068744f6-418a-4b66-8e1a-fa48b67e6121,boston_sidewalk_73134_882a306615,match,brad,2026-01-15 04:33:22.840652+00:00,84126b50,no_match,0.4980400253,0.6525368326,1.0,0.0,0.9828153717,True
61436503-3353-4503-b86d-b38fd0835ddc,boston_sidewalk_74760_882a30661d,no_match,brad,2026-01-15 04:33:24.754779+00:00,84126b50,no_match,0.4979760658,0.0,0.3282180239,0.1232820987,0.2939803891,True
74b7fb7e-31b9-4163-8fbb-114b300fbfe9,boston_sidewalk_12671_882a306615,no_match,brad,2026-01-15 04:33:26.874617+00:00,84126b50,no_match,0.4979175163,0.9335890784,1.0,0.7527664126,1.0,True
81b77088-bc0c-4c2a-ae00-265cb6262d08,boston_sidewalk_108438_882a30661d,no_match,brad,2026-01-15 04:33:30.084428+00:00,84126b50,no_match,0.497863813,0.2285616028,0.5622855412,0.0,1.0,True
