gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,graphlet_similarity,endpoint_degree_similarity,ref_data_version,target_data_version,feature_version,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match,has_parallel_sibling_ref,offset_vs_half_corridor_ratio,offset_over_expected_halfwidth,likely_representation_mismatch
f77343d5-4114-4794-af07-00872b4143da,fc_street_7903,no_match,brad,2026-01-19T00:52:42.671334+00:00,37689aec,no_match,0.4996775062,0,0.06754522634,0,0.02806593013,True,0.5,0.5,0.5,0.1,0.06754522634,0.02806593013,0.02806593013,0.4155131555,8858.703458,8858.133432,8858.679259,0,0,84.84519297,0.9999999999,8858.586734,1,3,3,2,2,0.8,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,1,8858.241197,0.4212698023,8858.649034,0.97,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1.140466643,0.1404666433,1,1,0,1.509499532,2.264249298,0.6666666666,1.324942445,0,1,1,0.5,1,624.1032452,2362.197023,0
2f7b4eb8-a770-40cb-b0cf-e1602c2eb9ec,fc_street_178,no_match,brad,2026-01-19T00:52:57.439044+00:00,37689aec,no_match,0.4996319397,0.9099587573,1,0.7886942611,1,True,0.5,0.5,0.5,0.1,0.09004124271,0.2113057389,0.09004124271,0.4261183021,2825.336264,2818.763628,2824.334768,0,0,75.00845194,1,2825.135072,1,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,2,2819.214582,6.19796724,2824.739353,0.97,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.050462938,1.000826695,0.04963624272,1,1,0,0.2729162875,0.5458325749,0.5,18.32063614,3,0,3,0.5,1,277.9620276,751.7903548,1
7efba784-19c8-4f64-9295-f401bdf92377,fc_street_5744,no_match,brad,2026-01-19T00:53:03.324925+00:00,37689aec,no_match,0.4995901649,0.5291327618,1,0.3256292378,1,True,0.3243243243,0.5606237817,0.4324324324,0.4,0.4708672382,0.6743707622,0.4708672382,0.6982319883,2661.490396,2654.189543,2661.022418,0,0,71.68168744,1,2659.917568,1,3,3,4,4,0.8571428571,0,0,0,1,1,1,1,0,0.3,1,1,0,0,0,6,2654.968922,6.52088969,2660.838132,0.7538888889,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.1389118497,0.1389118497,1,14.39761981,0,0,0,0.5,0,0.2345031078,482.7215345,0
d7cfddd2-6cd0-41a2-9dc8-c8b8f8010eed,fc_street_1066,no_match,brad,2026-01-19T00:53:09.025136+00:00,37689aec,no_match,0.4995844552,0,0.05991313693,0,0.02957070475,True,0.3846153846,0.6468253968,0.3846153846,1,0.05991313693,0.02957070475,0.02957070475,0.4935596143,3342.525207,3339.647222,3341.834366,0,0,68.47260492,1,3341.124773,1,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0,0.375,1,1,0,0,0,2,3339.139769,0.6133816735,3339.697897,0.97,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1.000084744,8.474385452e-05,1,1,0,0.4060917019,0.8121834038,0.5,4.924995982,0,0,0,0.5,0,0.1660860231,954.0396615,0
92416116-ccb7-4a0d-85b3-3677dcdf9efc,fc_street_634,no_match,brad,2026-01-19T00:53:13.172816+00:00,37689aec,no_match,0.4995783659,0.941776995,1,0.9699994674,1,True,0.5,0.5738491528,0.3125,1,0.05822300503,0.03000053262,0.03000053262,0.5152693957,3887.376454,3886.515711,3887.186533,0,0,64.72103727,0.9999999996,3886.904034,1,3,3,3,3,1,1,0,0,1,1,1,1,0,0.5,1,1,0,0,0,2,3886.317482,0.1105141299,3886.416144,0.8233333333,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1.000038302,3.830154724e-05,1,1,0,1.652066287,2.478099431,0.6666666664,1.210605177,0,0,0,0.5,0,156.7225208,1110.376106,1
704d190c-1efb-4737-ba50-be1ad50a7899,fc_street_6753,match,brad,2026-01-19T00:53:27.315123+00:00,37689aec,no_match,0.4995689145,0,1,0.142605448,0.4102220681,True,0.5,0.5,0.5,0.4,1,0.26761662,0.26761662,0.26761662,12695.71402,12659.35796,12693.32325,0,0,2.045785301,1,12696.98838,0,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,3,10000,28.73646937,10000,0.815,0.95,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.010653252,1.00995242,0.0007008313651,0.9719562646,0.9848271411,0.01287087649,0.03238620563,0.01619310282,0.5,185.2640617,1,1,0,0.5,1,554.7256358,2301.793494,1
4f38fe2c-cfbd-4164-aa82-fdbeccbc2ed0,fc_street_10687,match,brad,2026-01-19T00:53:35.834928+00:00,37689aec,no_match,0.4995064615,0.7884660405,1,0,0.3262745079,True,0.2580645161,0.5616096866,0.3225806452,1,0.2115339595,0.3262745079,0.2115339595,0.6483312497,2216.552159,2193.253359,2215.956093,0,0,6.081428741,1,2215.157605,0,4,6,3,3,0.75,0,0,0,1,1,1,1,0,0.4444444444,1,1,0,0,0,3,2196.413794,20.14467542,2214.538856,0.7166666667,0.8,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.010428127,1.000003817,0.01042430991,0.9051849252,0.9982680571,0.0930831319,0.09622634052,0.09622634052,1,41.56865967,1,0,1,0.5,1,141.1323404,627.5466191,1
3eeeffe0-15fa-4c35-bfdf-51dd9e65c4c1,fc_street_3210,no_match,brad,2026-01-19T00:53:40.661920+00:00,37689aec,no_match,0.49945356,0.549477712,1,0,0.02070889139,True,0.5,0.5,0.5,0.1,0.450522288,0.02070889139,0.02070889139,0.0459664082,2476.59426,2471.500579,2475.368778,0,0,89.88598743,1,2474.142506,1,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,3,2473.138428,3.456062308,2476.248723,0.985,0.95,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.000002246,1.000001239,1.006799905e-06,1,1,0,0.4171742138,0.4171742138,1,7.191240256,0,0,0,0.5,0,0.2526861571,430.1109562,0
7d08f6c0-11a8-411d-882c-9422819d0c31,fc_street_8831,no_match,brad,2026-01-19T00:53:46.209448+00:00,37689aec,no_match,0.4994526156,0,0.09289667286,0,0.02516138831,True,0.6153846154,0.6285353535,0.6153846154,1,0.09289667286,0.02516138831,0.02516138831,0.2708534928,9170.465902,9168.517042,9170.263159,0,0,88.94235049,1,9169.789752,1,3,3,4,4,0.8571428571,0,0,0,1,1,1,1,0,0.8235294118,1,1,0,0,0,4,9168.854932,1.61095542,9170.304802,0.8066666667,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.5411783573,0.5411783573,1,3.69563929,0,0,0,0.5,0,0.4168854932,2619.672089,0
be98dffd-8d51-4c3b-b4be-467439f95bf0,fc_street_2791,unsure,brad,2026-01-19T00:53:52.333654+00:00,37689aec,no_match,0.499440215,0,0.1792196929,0.9777423333,1,True,0.4,0.6777777778,0.4666666667,0.8,0.1792196929,0.02225766673,0.02225766673,0.1241920816,5971.614921,5970.597701,5971.519568,0,0,85.5277647,0.9999999998,5971.296937,1,3,3,3,3,1,1,0,0,1,1,1,1,0,0.5,1,1,0,0,0,2,5970.43876,0.5404543733,5970.925182,0.8233333333,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,1.01950239,1.01950239,0.9999999998,1.961741355,0,0,0,0.5,0,0.09704387599,1447.378742,0
b612c9e2-82a8-498a-b6f5-e001dab06254,fc_street_8166,no_match,brad,2026-01-19T00:54:01.383130+00:00,37689aec,no_match,0.4994390136,0.8327082828,1,0,0.02245651812,True,0.3076923077,0.5317460317,0.3076923077,0.4,0.1672917172,0.02245651812,0.02245651812,0.1342356842,2609.566861,2607.111009,2609.488921,0,0,30.53423486,1,2609.306784,1,3,3,4,4,0.8571428571,0,0,0,1,1,1,1,0,0.4705882353,1,1,0,0,0,3,2606.981034,2.066149926,2608.84062,0.9011111111,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.4293361726,0.4293361726,1,4.658354287,0,0,0,0.5,1,111.8341568,473.9964654,1
5478b444-3b0c-4ca1-ae87-95cfafb143fd,fc_street_8482,no_match,brad,2026-01-19T00:54:07.193555+00:00,37689aec,no_match,0.499421148,0,0.6895294608,0.4365860539,1,True,0.5625,0.6031746032,0.5625,1,0.6895294608,0.5634139461,0.5634139461,0.8170991641,5902.046733,5882.810899,5901.048615,0,0,79.1968891,1,5899.440758,1,4,2,1,4,0.9090909091,0.3333333333,0,1,0,1,1,1,0,0.5714285714,1,1,0,0,0,4,5885.605843,16.42629023,5900.399723,0.895,0.95,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.000000047,1,4.687246502e-08,0.9998243618,1,0.0001756382021,0.06307878883,0.04205252589,0.6666666667,47.55956884,0,0,0,0.5,1,591.877015,1681.601189,1
c62d84ab-6a72-4cfa-a04a-76c7c5503057,fc_street_3352,no_match,brad,2026-01-19T00:54:12.103413+00:00,37689aec,no_match,0.4994184026,0.7382103986,1,0,0.02141867827,True,0.5,0.5,0.5,0.1,0.2617896014,0.02141867827,0.02141867827,0.08181638293,13247.96046,13247.4734,13247.94844,0,0,20.02719385,0.9999999999,13247.92039,1,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,2,10000,0.4269454006,10000,0.8266666667,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,2.135400643,2.135400643,0.9999999999,0.9365923937,0,0,0,0.5,0,0.8247453366,3532.653289,0
fb87f5ce-0632-43af-89cc-bf66ddf9486a,fc_street_7790,no_match,brad,2026-01-19T00:54:20.997184+00:00,37689aec,no_match,0.499407126,0,1,0.1976511874,0.5805315193,True,0.275862069,0.4968253968,0.275862069,1,1,0.3828803319,0.3828803319,0.3828803319,7929.928662,7905.225412,7925.733925,0,0,38.41222763,1,7923.809989,1,3,2,2,2,0.8888888889,0.3333333333,0,0,1,1,0,0,0,0.5882352941,1,1,0,0,0,3,7899.059319,18.65913102,7915.848881,0.9,0.95,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.008058173,1.000000605,0.008057568003,0.9091541311,0.9992904398,0.09013630865,0.1399888542,0.09999203874,0.7142857143,50.00398095,0,0,0,0.5,1,442.5470239,2256.873446,0
da98f5c1-1a8b-4246-acf8-cd0999f44886,fc_street_305,no_match,brad,2026-01-19T00:54:25.769287+00:00,37689aec,no_match,0.4993827994,0.9452421439,1,0,0.03101172969,True,0.4375,0.5972222222,0.4375,1,0.05475785611,0.03101172969,0.03101172969,0.5663430218,329.7670042,327.3301432,329.3362746,0,0,51.72967746,0.9999999999,328.4925499,1,3,3,3,3,1,1,0,0,1,1,1,1,0,0.5,1,1,0,0,0,2,327.8982339,1.870137507,329.5804006,0.9966666667,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1.000031329,3.132910034e-05,1,1,0,0.4984306156,0.7476459235,0.6666666666,4.012594606,0,0,0,0.5,1,38.93443204,93.68518292,1
14cb6918-016b-4f4d-83e0-3365ec155536,fc_street_6937,no_match,brad,2026-01-19T00:54:41.876082+00:00,37689aec,no_match,0.4993184237,0.132465437,0.6855035165,0,1,True,0.5,0.5,0.5,0.1,0.5530380795,1,0.5530380795,0.5530380795,7672.975279,7635.507024,7661.346576,0,0,10.91526928,1,7660.534397,0,3,3,3,1,0.8,0.3333333333,0,1,0,1,1,1,0.5,0.5,0,1,0,0,inf,2,7630.431714,18.96000137,7647.613218,0.9733333333,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.004288726,1,0.004288726025,0.9859625932,1,0.01403740678,0.1055533023,0.01507904318,0.1428571429,132.6344103,2,0,2,0.5,0,334.4741116,1744.098279,1
79e4506a-38f4-47ac-a44d-b9efd243c3bf,fc_street_1551,no_match,brad,2026-01-19T00:54:46.841691+00:00,37689aec,no_match,0.4993063451,0.9259294739,1,0.9729784039,1,True,0.5,0.5,0.5,0.1,0.07407052606,0.02702159606,0.02702159606,0.3648090205,5829.926362,5827.222727,5829.923265,0,0,0.2135877927,1,5829.916037,0,2,2,3,3,0.8,0,0,0,1,0,1,0,0.5,0.5,0,1,0,0,0,2,5827.217344,2.688147329,5829.636831,0.9733333333,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.258781093,0.258781093,1,7.728539889,0,0,0,0.5,1,228.975974,1553.924211,1
117c01f4-fa68-4c11-a2d3-86e125eeeb7c,fc_street_5177,no_match,brad,2026-01-19T00:55:10.425142+00:00,37689aec,no_match,0.4993046325,0.4017006217,1,0.8793090975,1,True,0.5,0.5,0.5,1,0.5982993783,0.1206909025,0.1206909025,0.2017232625,7137.139838,7127.683377,7136.702119,0,0,11.65438414,1,7136.404204,0,3,3,2,2,0.8,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,1,7127.544881,9.594907163,7136.180332,0.9077777778,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.080636281,1,0.08063628149,1,1,0,0.3090911195,0.1030303732,0.3333333333,19.41175149,4,0,4,0.5,0,0.212754488,2036.440813,0
f6c5ff6c-723b-4252-861e-27eb4a4bff56,fc_street_5594,no_match,brad,2026-01-19T00:55:21.298742+00:00,37689aec,no_match,0.4993040966,0,0.07528778055,0.9516839253,1,True,0.4444444444,0.5777777778,0.2962962963,0.8,0.07528778055,0.0483160747,0.0483160747,0.6417518798,11983.15716,11981.74186,11983.14834,0,0,0.7330541456,1,11983.13511,0,4,4,4,4,1,1,0,0,1,1,1,1,0,0.5333333333,1,1,0,0,0,3,10000,1.172071343,10000,0.8333333333,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1.000000011,1.091930302e-08,1,1,0,0.4811823736,0.7217735604,0.6666666667,4.156428227,0,0,0,0.5,1,762.7314611,2904.722943,1
be89c7f6-7894-4aa4-9aff-a86a8c6e3538,fc_street_4062,no_match,brad,2026-01-19T00:55:28.766145+00:00,37689aec,no_match,0.4992839517,0.955914844,1,0,0.03593927717,True,0.6086956522,0.6922799423,0.4347826087,1,0.04408515598,0.03593927717,0.03593927717,0.8152239994,9846.986033,9845.692375,9846.899858,0,0,24.66147213,0.9999999999,9846.698773,1,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0,0.6666666667,1,1,0,0,0,2,9845.548736,0.8627827165,9846.32525,0.7866666667,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.8128048262,0.8128048264,0.9999999999,2.46061531,0,0,0,0.5,1,1269.074077,2813.013121,1
7dcbcd9f-1ff3-4d70-8145-51c0ac0c7edd,fc_street_8431,match,brad,2026-01-19T00:55:39.448219+00:00,37689aec,no_match,0.4992766925,0,0.2017225387,0,0.02195352142,True,0.2285714286,0.4555555556,0.2285714286,0.4,0.2017225387,0.02195352142,0.02195352142,0.1088302852,3890.264289,3889.366554,3890.26084,0,0,0.8420135318,1,3890.252793,0,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0,0.3636363636,1,1,0,0,0,2,3889.36078,0.8804911058,3890.15324,0.8877777778,0.9,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.8458722821,0.8458722821,1,2.364423143,0,0,0,0.5,1,307.952244,707.1563768,1
c57e2d31-09b3-446a-90af-2d7bc9efac8b,fc_street_3063,match,brad,2026-01-19T00:55:41.532131+00:00,37689aec,no_match,0.4992710052,0.97981371,0.9993845216,0,1,True,0.3684210526,0.5731481481,0.3684210526,0.8,0.01957081157,1,0.01957081157,0.01957081157,6618.776205,6612.244616,6618.054308,0,0,80.87126582,1,6616.366148,1,3,3,3,3,1,1,0,0,1,1,1,1,0,0.4615384615,1,1,0,0,0,4,6611.040843,2.922102158,6613.671163,0.7611111111,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.1746234843,0.1746234843,1,11.45321323,0,0,0,0.5,0,265.8610883,1259.245635,1
6dd8216c-2262-4a2b-8c7f-b9dec256db87,fc_street_481,no_match,brad,2026-01-19T00:55:46.573799+00:00,37689aec,no_match,0.4992408711,0,0.04556017428,0.9649848775,1,True,0.4324324324,0.6070707071,0.3783783784,1,0.04556017428,0.03501512255,0.03501512255,0.7685467209,7188.435574,7186.856731,7188.348384,0,0,39.34538405,1,7188.144881,1,3,3,3,3,1,1,0,0,1,1,1,1,0,0.4347826087,1,1,0,0,0,2,7186.711397,1.142892002,7187.740012,0.8233333333,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.697087957,0.697087957,1,2.869078399,0,0,0,0.5,0,0.2186711397,2053.345527,0
0a1c52f1-75c2-4062-a837-f94eeadb0ddb,fc_street_3961,no_match,brad,2026-01-19T00:55:51.139926+00:00,37689aec,no_match,0.499228073,0.9388897888,1,0,0.02928754606,True,0.5,0.5,0.5,1,0.06111021116,0.02928754606,0.02928754606,0.4792578115,7404.791446,7402.444742,7404.333103,0,0,63.63836051,0.9999999999,7403.263166,1,2,2,2,2,1,1,0,0,1,0,0,1,0.5,0.5,1,1,0,0,0,2,7401.680764,0.05498939171,7401.730305,0.9933333333,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1,1,0,1,1,0,0.5573338863,0.5573338863,0.9999999999,3.588513186,0,0,0,0.5,0,0.2401680764,2114.765328,0
082808e1-1df9-488a-9185-e291b429124a,fc_street_5132,no_match,brad,2026-01-19T00:55:54.516694+00:00,37689aec,no_match,0.4992204789,0,1,0.739861891,0.7897514796,True,0.5,0.5,0.5,0.1,1,0.04988958859,0.04988958859,0.04988958859,7345.343617,7344.030992,7345.263664,0,0,3.955978136,1,7344.763902,0,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,2,7344.283716,1.071203648,7345.239888,0.995,1,1769266777251484336_12870791,1769267856185760293_4171042,2026-02-01,1.000000042,1.000148721,0.000148678893,1,1,0,0.2865067571,0.4584108114,0.625,17.45159538,0,0,0,0.5,0,0.2344283716,1958.475135,0
