gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,graphlet_similarity,endpoint_degree_similarity,ref_data_version,target_data_version,feature_version,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match
40449882-7fc1-46c3-9d89-839e5b2a38de,w8690433@9,no_match,brad,2026-01-14 04:49:05.273454+00:00,00b607d3,no_match,0.4993926995,0,1,0.5646828147,0.9733496616,True,0.5,0.5,0.5,0.1,1,0.4086668469,0.4086668469,0.4086668469,7.698501749,5.83018237,7.438094012,0.2167675759,0.6413718746,0.4944418651,1,6.47090687,1,3,4,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,4.464257927,5.101715066,3,6.331672625,1.32977561,7.492104994,0.9816666667,0.95,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.012489896,1.000015566,0.01247432988,0.9706184824,0.9979231979,0.02730471545,0.07760681391,0.1086495395,0.7142857143,64.42733245,1,0,1,0.5
19fdbc6e-69b2-415e-8dfd-f4fae204ef1a,w1318451131@1,match,brad,2026-01-14 04:49:07.799343+00:00,00b607d3,no_match,0.499382877,0,0.3933122616,1.599256937e-05,1,True,0.5,0.5,0.5,1,0.3933122616,0.9999840074,0.3933122616,0.3933185518,0.0005312193497,0.0001328048459,0.0004515364523,0.9999870617,0.9999906378,5.826450433e-11,0.9999840074,0.0002656096597,1,4,4,5,3,0.875,0,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,6,8.853659319e-05,4.558970637e-11,0.0003984145325,0.9616666667,0.9,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,5.551115123e-16,0.06021176536,0.06021080242,0.9999840074,33.21609968,0,0,0,0.5
ad12c55d-b915-4f42-8b6f-a051bbcf638d,w1305486341@2,no_match,brad,2026-01-14 04:49:13.116502+00:00,00b607d3,no_match,0.4993587707,0.02012621565,1,0,0.9851725109,True,0.5,0.5,0.5,1,0.9798737844,0.9851725109,0.9798737844,0.9946215241,13.7126569,12.85573039,13.61757983,0,0.3794089085,0.3415779213,1,12.59564537,1,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,7,12.57061532,1.095520809,13.49293542,0.9816666667,0.95,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.006233914,1.002505356,0.003728557735,0.9434909509,0.9766367267,0.0331457758,0.1252724725,0.05567665446,0.4444444444,71.84339718,0,0,0,0.5
dd328193-090b-424a-bc9b-d068a95a2211,w380662089@10,no_match,brad,2026-01-14 04:49:15.138337+00:00,00b607d3,no_match,0.4993318017,0,0.4644721676,0,0.1502299039,True,0.5,0.5,0.5,0.1,0.4644721676,0.1502299039,0.1502299039,0.3234422091,4.725479122,4.662030745,4.725477199,0.3166894644,0.6852574568,0.9280311915,1,4.662108263,1,3,4,4,5,0.875,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,3.825344007,12,4.662001327,0.06343876112,4.719114561,0.9516666667,0.9,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,0.2549929797,0.2549929797,1,7.843353187,0,0,0,0.5
1a92f3c7-9290-4a1e-952f-1df897ea0de3,w1223657962@2,no_match,brad,2026-01-14 04:49:18.319766+00:00,00b607d3,no_match,0.4993139943,0.009664209891,1,0,0.9876741928,True,0.5,0.5,0.5,1,0.9903357901,0.9876741928,0.9876741928,0.9973124294,12.36760657,12.32871636,12.36760578,0,0.3397962085,0.9895209134,0.9999999999,12.32894693,1,1,3,2,2,0.75,0,1,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,12.32864177,0.03888888112,12.36369491,0.8966666667,0.9,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,0.4414881207,0.4414881208,0.9999999999,4.530133215,0,0,0,0.5
935eeed6-a2a7-495e-b037-b76fea1e1dfc,w1223657963@2,no_match,brad,2026-01-14 04:49:29.252362+00:00,00b607d3,no_match,0.4993139943,0,0.9876741928,0.009664209891,1,True,0.5,0.5,0.5,1,0.9876741928,0.9903357901,0.9876741928,0.9973124294,12.36760657,12.32871636,12.36760578,0,0.3397962085,0.9895209134,0.9999999999,12.32894693,1,1,3,2,2,0.75,0,1,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,12.32863823,0.03888622636,12.3636896,0.8966666667,0.9,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,0.4414881208,0.4414881207,0.9999999999,4.530133215,0,0,0,0.5
e73d4e93-234d-4b45-800c-0ae82c51288f,w426456654@21,no_match,brad,2026-01-14 04:49:35.441025+00:00,00b607d3,no_match,0.4993116178,0.9745758397,1,0,0.08948211733,True,1,1,1,1,0.02542416025,0.08948211733,0.02542416025,0.2841255997,1.244058868,0.6220294337,1.244058867,0.7591358109,0.9043623646,2.630404649,0.9999999999,1.243731126,0,4,4,4,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,4,0.6220294336,0.6220294337,1.181855924,0.9555555556,1,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,1.607640966,1.607640967,0.9999999999,1.244058867,0,0,0,0.5
373714c5-7d72-4c9b-bf1a-e12d0fa34b2e,w970407066@5,no_match,brad,2026-01-14 04:49:37.774514+00:00,00b607d3,no_match,0.4992533807,0.5213545138,1,0.3478677633,1,True,0.5,0.5,0.5,0.1,0.4786454862,0.6521322367,0.4786454862,0.7339699822,7.835747999,7.473045502,7.833425404,0.134399792,0.567259971,1.016874486,1,7.400485764,1,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,5.584378402,2,7.425784736,0.1382398781,7.73710558,0.9594444444,0.95,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.000219705,1,0.0002197052786,0.9849902464,1,0.01500975361,0.1223440619,0.06117203095,0.5,32.69468038,0,0,0,0.5
e38a55b2-7358-4eff-8800-a7b388b7959c,w1210189131@6,no_match,brad,2026-01-14 04:49:42.982906+00:00,00b607d3,no_match,0.4992282548,0.6230185012,1,0.2920591384,1,True,1,1,1,0.1,0.3769814988,0.7079408616,0.3769814988,0.5325042235,18.24706825,16.98569177,18.1901258,0,0.2221185553,10.44467206,1,17.10040793,1,3,3,4,7,0.7058823529,0,0,0,1,1,1,1,1,1,1,1,0,0,0,8,17.02024591,1.293307214,18.13768299,0.8346825397,0.75,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.005754315,1,0.005754314936,1,1,0,0.4938004154,0.141085833,0.2857142857,14.17576774,2,0,2,0.5
410eb133-8acf-4c16-ac77-e06c025f017b,w815610726@3,no_match,brad,2026-01-14 04:49:46.938220+00:00,00b607d3,no_match,0.4990759135,0.02440780384,1,0.5458640733,1,True,0.5,0.5,0.5,1,0.9755921962,0.4541359267,0.4541359267,0.4654977033,9.235516028,8.862277115,9.235442927,0.05712475536,0.5231317165,0.5576025876,1,8.856956921,1,3,3,4,4,0.8571428571,0,0,0,1,1,1,1,0.5,0.5,0,0,0,0,4.761453283,6,8.856839519,0.5407115416,9.225446542,0.9527777778,0.9,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.000286587,1.000012893,0.0002736935917,0.9963541096,0.9979178168,0.001563707154,0.07889659408,0.05259772938,0.6666666667,76.04891023,0,0,0,0.5
bb9d7d32-662d-463e-98e0-9542ac21bd34,w817361858@5,match,brad,2026-01-14 04:49:50.014848+00:00,00b607d3,no_match,0.499022629,0.6248955315,1,0,0.999997657,True,0.5,0.5,0.5,1,0.3751044685,0.999997657,0.3751044685,0.3751053473,5.627285053e-05,9.378862034e-06,4.220471832e-05,0.9999982422,0.9999988163,7.742028174e-07,0.999997657,2.813608328e-05,1,4,3,2,3,0.8333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,4,1.406832793e-05,1.406844474e-05,4.783198075e-05,0.975,0.9,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.000021099,1.000021099,1.046962517e-11,0.9926642885,0.9926643056,1.718703901e-08,0.1249073206,0.124907028,0.999997657,24.01780764,0,0,0,0.5
d08f252b-825e-4bd2-ad87-0c977ee56a29,w867760340@2,no_match,brad,2026-01-14 04:49:55.026619+00:00,00b607d3,no_match,0.4989512938,0.5603771324,1,0,0.3771571329,True,0.5,0.5,0.5,0.9,0.4396228676,0.3771571329,0.3771571329,0.8579106338,9.682457075,9.472620453,9.666204959,0.01147751144,0.4394969724,6.846631687,0.9999999999,9.516717379,1,3,3,5,5,0.75,0,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,1,9.463340946,0.1238546205,9.584610754,0.9266666667,0.8,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.00671203,1,0.00671202994,1,1,0,1.146984861,0.7646565743,0.6666666667,2.615553266,1,0,1,0.5
58fab8e4-4afa-4391-a480-37dc475e0ddb,w815603019@6,no_match,brad,2026-01-14 04:49:56.488096+00:00,00b607d3,no_match,0.4989257619,0.5318557513,1,0.5032228111,1,True,0.5,0.5,0.5,1,0.4681442487,0.4967771889,0.4681442487,0.9423626108,11.35125227,11.2266129,11.35122503,0,0.3773304253,3.586401173,0.9999999999,11.22939389,1,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,4,11.22576723,0.1245939648,11.33852555,0.9766666667,0.9,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,0.4915142485,0.4915142486,0.9999999999,4.06905803,0,0,0,0.5
b3372833-72ed-4d53-a008-724250498919,w1425266951@1,no_match,brad,2026-01-14 04:49:59.552472+00:00,00b607d3,no_match,0.4989250882,0,0.03109143285,0,0.05451111568,True,1,1,1,1,0.03109143285,0.05451111568,0.03109143285,0.5703686755,1.681077401,0.8405387002,1.681077401,0.6999026437,0.8749497687,0.6274973785,0.9999999998,1.681052196,0,3,3,3,3,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,6,0.8405387003,0.8405387003,1.597023531,0.9933333333,1,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,1.189713216,1.189713216,0.9999999998,1.6810774,0,0,0,0.5
cade7209-24d7-47f6-a60d-ce8d433b3764,w44247637@7,match,brad,2026-01-14 04:50:06.822446+00:00,00b607d3,no_match,0.4989222376,0.3767787263,0.6444063629,0,1,True,0.5,0.5,0.5,1,0.2676276366,1,0.2676276366,0.2676276366,0.001020925416,0.0004083702299,0.001020925412,0.9999572762,0.9999330583,0.001242858671,1,0.001020914849,1,3,3,8,4,0.6666666667,0,0,0,1,1,1,1,0.5,0.5,0,0,0,0,4.65813098,7,0.0001134363878,3.352722453e-10,0.0006125554511,0.8616269841,0.7,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.000021493,1,2.149278783e-05,0.9999792848,1,2.071520162e-05,0.06374345488,0.04249563659,0.6666666667,47.06365549,1,0,1,0.5
b46da4f4-c112-42e8-be50-2a1030fc1a5d,w426488102@15,no_match,brad,2026-01-14 04:50:08.784875+00:00,00b607d3,no_match,0.4988969757,0.7742586223,1,0.6766605331,1,True,0.5,0.5,0.5,0.1,0.2257413777,0.3233394669,0.2257413777,0.6981559655,8.521862282,8.499384323,8.52186161,0.0545918516,0.4911768223,0.3531315055,0.9999999999,8.502963613,1,4,3,3,8,0.7777777778,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,6.356847596,5,8.502984069,0.01884256214,8.519964981,0.900952381,0.8,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.000000013,1,1.303066233e-08,1,1,0,0.4900891714,0.3267261142,0.6666666666,6.121335005,0,0,0,0.5
fcc06f2a-c3c5-4132-bf46-07b91eea3ca2,w833619028@1,no_match,brad,2026-01-14 04:50:10.514804+00:00,00b607d3,no_match,0.4988783992,0.9632900447,1,0,0.04297837372,True,0.5,0.5,0.5,1,0.03670995528,0.04297837372,0.03670995528,0.8541494734,10.03655303,9.984857686,10.036553,0.0002712096489,0.4118030092,0.04632965781,0.9999999969,10.03655294,0,2,2,4,4,0.6666666667,0,0,0,1,0,1,0,0.5,0.5,0,0,0,0,0,5,9.984857729,0.05169530023,10.0313835,0.8577777778,0.8,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,19.34409233,19.34409239,0.9999999969,0.1033907386,0,0,0,0.5
74a3b2a6-9f48-441e-a887-b31813bee9c9,w817766709@4,no_match,brad,2026-01-14 04:50:12.435742+00:00,00b607d3,no_match,0.4988432075,0,0.935483871,0.1580553429,0.5090838567,True,0.5,0.5,0.5,0.1,0.935483871,0.3510285138,0.3510285138,0.3752373768,4.697029007,4.573280113,4.696852491,0.3613201769,0.7152583589,0.1480341095,1,4.551045108,1,3,4,5,3,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,1,0,0,0,5.15465965,2,4.540750826,0.1151350421,4.654947107,0.9633333333,0.95,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.000000003,1.000105607,0.0001056037219,0.999949727,0.996229891,0.003719835983,0.08577230291,0.06432922718,0.75,46.63510089,0,0,0,0.5
1666cfa9-4145-48bf-96fd-015af4595e5b,w842963289@2,no_match,brad,2026-01-14 04:50:18.065062+00:00,00b607d3,no_match,0.4988387242,0,0.08086046612,0.9737815639,1,True,0.5,0.5,0.5,0.9,0.08086046612,0.0262184361,0.0262184361,0.3242429503,0.9710509184,0.4855254592,0.9710509183,0.8015144376,0.9237662444,3.645135793,0.9999999999,0.970559674,0,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,3,0.4855254592,0.4855254592,0.9224983724,0.9211111111,1,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,2.05962423,2.05962423,0.9999999999,0.9710509183,0,0,0,0.5
a04b02a3-7d20-4747-a72d-2a1b2434862a,w1430848792@1,no_match,brad,2026-01-14 04:50:21.380767+00:00,00b607d3,no_match,0.4988289405,0,0.04424098183,0.9641636229,1,True,0.5,0.5,0.5,1,0.04424098183,0.03583637707,0.03583637707,0.8100267127,0.7283693444,0.3641846722,0.7283693444,0.8433296337,0.9416858402,0.1527785167,0.9999999997,0.7283686969,0,2,2,2,2,1,1,0,0,1,0,0,1,0.5,0.5,0,0,0,0,0,3,0.3641846722,0.3641846722,0.6919508772,1,1,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1,0,1,1,0,2.74585966,2.745859659,0.9999999997,0.7283693442,0,0,0,0.5
70677926-bc3c-4ea0-996d-21f4c8de9ef1,w818624499@2,no_match,brad,2026-01-14 04:50:24.102396+00:00,00b607d3,no_match,0.4988119318,0.6785472598,1,0.2436865131,0.8393646564,True,0.5,0.5,0.5,1,0.3214527402,0.5956781432,0.3214527402,0.5396416569,18.41034664,7.36416701,18.41027967,0.19232236,0.4861190677,44.62996342,1,9.95019539,1,2,2,6,5,0.5333333333,0,0,0,1,0,1,0,0.5,0.5,0,0,0,0,4.732040876,3,9.205000777,9.20517332,17.48949448,0.8383333333,0.65,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1.000005164,5.163902143e-06,1,0.9999838358,1.616417053e-05,0.07631951388,0.1144792708,0.6666666667,26.20561765,0,1,1,0.5
16c13e0b-15d8-4d87-97e7-8d9368754a1a,w671635115@12,no_match,brad,2026-01-14 04:50:39.742575+00:00,00b607d3,no_match,0.4987546264,0.5233597889,1,0,0.4014684938,True,1,1,1,0.7,0.4766402111,0.4014684938,0.4014684938,0.8422883434,19.88087013,17.86557082,19.8768779,0,0.2232224246,14.947314,1,18.30034428,1,3,4,3,6,0.875,0.3333333333,0,0,1,1,1,1,1,1,1,1,0,0,0,4,17.25608526,4.263041333,19.81347805,0.9316666667,0.9,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.027497952,1.000000316,0.02749763558,0.7512123204,0.9995806593,0.2483683389,0.3840578526,0.1280192842,0.3333333333,23.43396949,1,0,1,0.5
3719f38b-86df-48c8-9f5a-d8dd5b0f7028,w8647670@6,no_match,brad,2026-01-14 04:50:41.269145+00:00,00b607d3,no_match,0.4987470332,0.1483288668,0.7802139011,0,0.6160531781,True,0.2857142857,0.4430555556,0.2142857143,0.1,0.6318850343,0.6160531781,0.6160531781,0.974945037,22.38659669,16.14471836,21.89757529,0,0.2426540659,1.590462741,1,19.76881976,1,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0,0.2666666667,1,1,0,0,0,2,16.42714098,2.590472239,20.07941778,0.9611111111,0.95,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.192772808,1.014764381,0.178008427,0.6038497565,0.9136268419,0.3097770854,0.1947646952,0.1947646952,1,41.07520612,5,1,4,0.5
1b7a031c-f1f7-4846-a54f-832498a3b6a2,w187589424@21,no_match,brad,2026-01-14 04:50:46.598507+00:00,00b607d3,no_match,0.4987348204,0,1,0.1257761461,0.3674236114,True,0.5,0.5,0.5,0.1,1,0.2416474653,0.2416474653,0.2416474653,9.970334962,8.344564193,9.654894848,0.05796662733,0.4745390582,24.71080272,1,8.854840445,1,3,3,6,3,0.8,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,6.077629641,4,8.012604547,0.3771892418,8.354413286,0.9255555556,0.85,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1,1.006336561,0.006336560614,1,1,0,0.4016430648,0.6024645972,0.6666666666,4.979545709,0,1,1,0.5
782b1313-6aa7-482a-b70e-ed5a0445a9d8,w1116628973@1,match,brad,2026-01-14 04:50:51.842498+00:00,00b607d3,no_match,0.4986882519,0.6425010072,0.9999978336,0,1,True,0.5,0.5,0.5,1,0.3574968264,1,0.3574968264,0.3574968264,0.0001723329507,4.923788235e-05,0.0001723327321,0.9999746057,0.9999540848,2.058318671e-05,1,0.000172275904,1,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,6,3.446644726e-05,6.621941208e-12,0.0001378657795,0.9405555556,0.95,1769233435934733245_35513514,1769398990396976108_22274721,2026-01-25,1.000322287,1.000322282,4.651935503e-09,0.9787397363,0.9787401938,4.574601462e-07,0.1406536339,0.1054902254,0.75,28.4386538,0,0,0,0.5
