gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance,mean_hausdorff_distance,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance,centroid_distance,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match
7d978f23-01d2-413b-8025-2663a76ca5e8,boston_sidewalk_5555,no_match,brad,2026-01-14 04:38:27.772553+00:00,00b607d3,no_match,0.4999390325,0.0300000000,0.6100000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.8500000000,0.0256989423,0.0862368128,0.0256989423,0.2980043147,0.0000347124,0.0000334422,0.9988373201,1.0000000000,7.9128887971,0.9986392434,0.0000334422,0.0000342299,0.0000000000,4,4,5,5,0.8888888889,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
d65fedc4-fc2a-4cf9-8774-df43cb94b519,boston_sidewalk_59225,no_match,brad,2026-01-14 04:38:38.635243+00:00,00b607d3,no_match,0.4998731066,0.0000000000,0.5800000000,0.5300000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.9205979205,0.8704820053,0.8704820053,0.9455615594,0.0001397233,0.0001371045,0.9988447511,1.0000000000,2.2427866545,0.9922860703,0.0001371045,0.0001384368,1.0000000000,1,1,1,3,0.6666666667,0.3333333333,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000
2640d786-cf4d-4e82-84f4-edaea28ca331,boston_sidewalk_2134,no_match,brad,2026-01-14 04:38:41.641137+00:00,00b607d3,no_match,0.4998667749,0.0000000000,0.9300000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9627795313,0.9788370347,0.9627795313,0.9835953250,0.0001085013,0.0001068147,0.9989057991,1.0000000000,2.1354735813,0.9984584573,0.0001068147,0.0001068621,1.0000000000,4,4,5,5,0.8888888889,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
7f74f8b6-5faf-42d7-8f1a-2f603660c77c,boston_sidewalk_103633,no_match,brad,2026-01-14 04:38:45.678333+00:00,00b607d3,no_match,0.4997795996,0.0300000000,0.8100000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.8500000000,0.6436280734,1.0000000000,0.6436280734,0.6436280734,0.0001338173,0.0000719660,0.9996226525,1.0000000000,47.4901342962,0.9280759922,0.0000719660,0.0000882586,1.0000000000,1,1,3,8,0.3076923077,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
2b8fab81-345b-4508-9e07-98f9df710f06,boston_sidewalk_103803,match,brad,2026-01-14 04:38:48.529349+00:00,00b607d3,no_match,0.4997769794,0.0900000000,0.6800000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.5400033854,1.0000000000,0.5400033854,0.5400033854,0.0000779895,0.0000350541,0.9988722888,1.0000000000,1.6742953863,0.9409549510,0.0000350541,0.0000448559,1.0000000000,1,3,3,5,0.6666666667,0.3333333333,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000
667fdd7c-8500-4169-890d-8dde6bcca7a5,boston_sidewalk_103957,no_match,brad,2026-01-14 04:38:52.121506+00:00,00b607d3,no_match,0.4996704340,0.0700000000,0.5500000000,0.0200000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4929288109,1.0000000000,0.4929288109,0.4929288109,0.0000888517,0.0000763491,0.9997261251,1.0000000000,2.2992290138,0.9964593090,0.0000763491,0.0000773622,1.0000000000,4,1,5,3,0.7692307692,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000
560d7684-bc1d-4294-9f3f-844d21865f45,boston_sidewalk_73059,no_match,brad,2026-01-14 04:39:00.407330+00:00,00b607d3,no_match,0.4996552887,0.0000000000,1.0000000000,0.3400000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.8702492903,0.9310851329,0.8702492903,0.9346613532,0.0001056096,0.0001020655,0.9987955258,1.0000000000,2.8398577140,0.9773079095,0.0001020655,0.0001032982,1.0000000000,3,3,1,5,0.6666666667,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000
4c826e33-fde9-45de-967a-2338799e936a,boston_sidewalk_103622,no_match,brad,2026-01-14 04:39:02.124619+00:00,00b607d3,no_match,0.4995866236,1.0000000000,1.0000000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.8500000000,0.0890998151,0.0254551927,0.0254551927,0.2856929917,0.0000223824,0.0000165761,0.9990067602,1.0000000000,3.0941771766,0.9953950795,0.0000165761,0.0000222243,0.0000000000,4,4,5,5,0.8888888889,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
6723ebf7-f30a-45f9-8aac-9dc6ec013f52,boston_sidewalk_22328,no_match,brad,2026-01-14 04:39:08.868116+00:00,00b607d3,no_match,0.4995816459,0.4400000000,1.0000000000,0.3700000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.8000000000,0.5275523403,0.6136881857,0.5275523403,0.8596423276,0.0000704995,0.0000662726,0.9993446308,1.0000000000,0.4430152120,0.9812383079,0.0000662726,0.0000683868,1.0000000000,4,3,5,3,0.9333333333,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
e6337a88-1019-4b85-b4da-6014b324de15,boston_sidewalk_2258,no_match,brad,2026-01-14 04:39:12.657602+00:00,00b607d3,no_match,0.4995728804,0.0000000000,0.1600000000,0.0000000000,0.6300000000,True,0.0000000000,0.0000000000,0.0000000000,0.8000000000,0.1673700471,0.6501538635,0.1673700471,0.2574314428,0.0000641191,0.0000637704,0.9993072338,1.0000000000,0.6059485457,0.9998741891,0.0000637704,0.0000639983,1.0000000000,4,4,4,5,0.9411764706,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
5d73e738-6f42-4521-b2f3-e65a8eb59685,boston_sidewalk_74134,no_match,brad,2026-01-14 04:39:18.022326+00:00,00b607d3,no_match,0.4995653887,1.0000000000,1.0000000000,1.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.0251729290,0.0927396987,0.0251729290,0.2714363895,0.0000199027,0.0000178663,0.9988736767,1.0000000000,2.0954485812,0.9610959084,0.0000178663,0.0000197604,0.0000000000,2,5,4,4,0.8000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
10297911-dcd0-4af2-9887-14cf1949d60c,boston_sidewalk_74135,no_match,brad,2026-01-14 04:39:20.475155+00:00,00b607d3,no_match,0.4994969149,0.2700000000,0.7300000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.6000000000,0.4526879144,1.0000000000,0.4526879144,0.4526879144,0.0001024185,0.0000963457,0.9998298045,1.0000000000,0.5469626589,0.9839126299,0.0000963457,0.0001014910,1.0000000000,7,4,7,7,0.8800000000,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
3f4afbac-5224-42be-a24f-514a91d6c0d4,boston_sidewalk_22809,no_match,brad,2026-01-14 04:39:22.775526+00:00,00b607d3,no_match,0.4994762071,1.0000000000,1.0000000000,1.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.8500000000,0.0273328850,0.0718281556,0.0273328850,0.3805316280,0.0000224463,0.0000206940,0.9997902278,1.0000000000,5.8813669640,0.9932625510,0.0000206940,0.0000221734,0.0000000000,4,5,3,4,0.8750000000,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
eb5ea701-7859-42a3-9fd3-2847543ea2bf,boston_sidewalk_103206,no_match,brad,2026-01-14 04:39:24.206152+00:00,00b607d3,no_match,0.4994685650,0.0000000000,0.0000000000,1.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.8500000000,0.0286594387,0.0640386714,0.0286594387,0.4475333118,0.0000431088,0.0000396545,0.9989256598,1.0000000000,8.9980126969,0.9856095173,0.0000396545,0.0000428993,0.0000000000,4,2,3,5,0.8571428571,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
16c27c80-7650-4534-b22b-c924be7b420e,boston_sidewalk_1672,no_match,brad,2026-01-14 04:39:26.727941+00:00,00b607d3,no_match,0.4994541598,0.7400000000,1.0000000000,0.0000000000,0.3800000000,True,0.0000000000,0.0000000000,0.0000000000,0.8000000000,0.1719173973,0.3251471865,0.1719173973,0.5287371517,0.0000695884,0.0000595095,0.9990970424,1.0000000000,18.2795630357,0.9113292109,0.0000595095,0.0000622894,1.0000000000,3,4,5,5,0.8235294118,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
2b708efa-c340-4546-868f-9bf2fcd1d8ea,boston_sidewalk_103393,match,brad,2026-01-14 04:40:00.116344+00:00,00b607d3,no_match,0.4994347634,0.5400000000,1.0000000000,0.2000000000,0.9900000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.5424276255,0.9914551462,0.5424276255,0.5471025366,0.0000248741,0.0000081331,0.9990619994,1.0000000000,0.1101999639,0.9601646881,0.0000081331,0.0000124488,1.0000000000,3,5,7,6,0.7619047619,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
0db83c7f-eb53-4270-8ee5-784300f51c84,boston_sidewalk_22340,no_match,brad,2026-01-14 04:40:02.424127+00:00,00b607d3,no_match,0.4993817271,0.5600000000,0.9900000000,0.0600000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4169616448,0.9717286015,0.4169616448,0.4290926954,0.0000841774,0.0000804418,0.9991746978,1.0000000000,1.5762577740,0.9947637751,0.0000804418,0.0000794143,1.0000000000,8,4,4,3,0.7368421053,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
c1368530-f520-47d9-925f-a8eb6687d0f8,boston_sidewalk_12598,no_match,brad,2026-01-14 04:40:04.852202+00:00,00b607d3,no_match,0.4993814662,0.0000000000,0.0100000000,0.0000000000,0.0300000000,True,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.0244376612,0.1043009879,0.0244376612,0.2342994219,0.0000052218,0.0000037852,0.9989179535,1.0000000000,1.9151937148,0.9945422168,0.0000037852,0.0000051847,1.0000000000,2,4,3,5,0.8571428571,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
4701008e-1f1f-4c26-9f78-c9e1e7ae52e5,boston_sidewalk_101981,match,brad,2026-01-14 04:40:08.891779+00:00,00b607d3,no_match,0.4993560782,0.6600000000,0.9800000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3278686142,1.0000000000,0.3278686142,0.3278686142,0.0000068262,0.0000037016,0.9994109292,1.0000000000,0.2565580166,0.9998308599,0.0000037016,0.0000028813,1.0000000000,4,4,5,3,0.8750000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
4142b598-52c2-4399-b543-72103ae5ccd2,boston_sidewalk_108490,no_match,brad,2026-01-14 04:40:12.447035+00:00,00b607d3,no_match,0.4992907767,0.5800000000,0.5800000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.8500000000,0.5231131846,0.5456281669,0.5231131846,0.9587356671,0.0002724609,0.0000880103,0.9990420407,1.0000000000,60.8690777771,0.8750669058,0.0000880103,0.0001808385,1.0000000000,4,2,5,3,0.8571428571,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
462778a9-8f6f-4e8c-9d21-aa920a3e8eab,boston_sidewalk_1986,no_match,brad,2026-01-14 04:40:16.787178+00:00,00b607d3,no_match,0.4992903329,0.0000000000,1.0000000000,0.1600000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.8983812069,0.8983812069,0.8983812069,0.0001245000,0.0001150868,0.9989066703,1.0000000000,4.0934007384,0.9785598585,0.0001150868,0.0001187631,1.0000000000,4,4,5,5,0.8888888889,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
59cbc6cf-55d1-4199-aee9-01be503c00f5,boston_sidewalk_102668,match,brad,2026-01-14 04:41:14.229096+00:00,00b607d3,no_match,0.4992498022,0.6500000000,1.0000000000,0.0000000000,0.7700000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4093915203,0.9989628421,0.4093915203,0.4098165648,0.0000697969,0.0000133125,0.9992038933,1.0000000000,12.7308957314,0.9815512651,0.0000133125,0.0000102765,1.0000000000,5,5,5,5,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
094873a4-5a25-47eb-ae1c-155b7a9afe07,boston_sidewalk_102220,match,brad,2026-01-14 04:41:19.018617+00:00,00b607d3,no_match,0.4992269769,0.5700000000,1.0000000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4263301075,1.0000000000,0.4263301075,0.4263301075,0.0000094634,0.0000068137,0.9994809023,1.0000000000,0.2744855055,0.9999171057,0.0000068137,0.0000068176,1.0000000000,5,7,3,3,0.6666666667,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
bca16fe2-c568-42b5-aecd-250280181439,boston_sidewalk_1264,no_match,brad,2026-01-14 04:41:21.170753+00:00,00b607d3,no_match,0.4991824168,0.8300000000,1.0000000000,0.0000000000,0.4400000000,True,0.0000000000,0.0000000000,0.0000000000,0.8000000000,0.1999007699,0.5005310342,0.1999007699,0.3993773737,0.0000580852,0.0000566160,0.9989014894,1.0000000000,1.9933068793,0.9949028561,0.0000566160,0.0000568410,1.0000000000,3,4,5,5,0.8235294118,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
83413653-0c09-4b07-a901-0bf14d5ee98f,boston_sidewalk_877,no_match,brad,2026-01-14 04:41:24.614363+00:00,00b607d3,no_match,0.4991780277,0.5000000000,0.8500000000,0.0000000000,0.4100000000,True,0.0000000000,0.0000000000,0.0000000000,0.8000000000,0.4605126160,0.6464019507,0.4605126160,0.7124245455,0.0001411922,0.0000770788,0.9992234038,1.0000000000,44.9958735600,0.8692510409,0.0000770788,0.0000876769,1.0000000000,3,3,3,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
df28ce59-981b-4780-a983-ace3c1849972,boston_sidewalk_108355,no_match,brad,2026-01-14 04:41:27.737861+00:00,00b607d3,no_match,0.4991749679,0.0000000000,0.8100000000,0.0000000000,0.8800000000,True,0.0000000000,0.0000000000,0.0000000000,0.6000000000,0.8546575375,0.9219666035,0.8546575375,0.9269940302,0.0001080532,0.0001020366,0.9991019813,1.0000000000,1.0280362510,0.9997580547,0.0001020366,0.0001061215,1.0000000000,1,1,3,3,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
705279fe-a95d-457b-8658-f2d99899eeec,boston_sidewalk_62389,match,brad,2026-01-14 04:41:34.382446+00:00,00b607d3,no_match,0.4990780474,0.8800000000,1.0000000000,0.0000000000,0.5700000000,True,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.1334042731,0.6001117401,0.1334042731,0.2222990556,0.0000110927,0.0000098255,0.9987972215,1.0000000000,2.7047636762,0.9868949087,0.0000098255,0.0000100165,1.0000000000,4,2,3,4,0.9230769231,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
c1df4096-1b78-4616-9e1d-9b04af02931c,boston_sidewalk_102960,no_match,brad,2026-01-14 04:41:37.158225+00:00,00b607d3,no_match,0.4990500502,0.0700000000,1.0000000000,0.4700000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.8000000000,0.9271682007,0.5272654859,0.5272654859,0.5686837464,0.0000539230,0.0000422929,0.9995589064,1.0000000000,0.2160869669,0.9991326731,0.0000422929,0.0000469022,1.0000000000,3,4,3,5,0.9333333333,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
37946574-0e58-4691-a0f3-7897de8e1e2d,boston_sidewalk_12248,no_match,brad,2026-01-14 04:41:48.454025+00:00,00b607d3,no_match,0.4990126686,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6051253144,0.9999933758,0.6051253144,0.6051293229,0.0001405822,0.0000854441,0.9992206607,1.0000000000,73.8960989090,0.9654232223,0.0000854441,0.0000926739,1.0000000000,1,1,3,5,0.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
02624f14-c0f4-48c4-878a-a7ecf8ef8240,boston_sidewalk_1144,no_match,brad,2026-01-14 04:41:50.015707+00:00,00b607d3,no_match,0.4989461106,0.0000000000,0.7300000000,0.0000000000,0.8300000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.7795166283,0.7854118437,0.7795166283,0.9924941094,0.0001476809,0.0001447879,0.9991337588,1.0000000000,4.2972932460,0.9997612219,0.0001447879,0.0001443312,1.0000000000,4,4,5,5,0.8888888889,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
9571b0bd-062f-43e5-bef8-ec1645f81345,boston_sidewalk_21261,match,brad,2026-01-14 04:41:52.402403+00:00,00b607d3,no_match,0.4989311346,0.5700000000,1.0000000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4307937185,1.0000000000,0.4307937185,0.4307937185,0.0000184862,0.0000107402,0.9996491999,1.0000000000,0.4994271241,0.9973656501,0.0000107402,0.0000130488,1.0000000000,3,3,3,1,0.8000000000,0.3333333333,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000
a3e85b54-0209-42f8-9b39-03682b17f432,boston_sidewalk_74839,no_match,brad,2026-01-14 04:41:54.498141+00:00,00b607d3,no_match,0.4987846210,0.0000000000,0.9900000000,0.0200000000,0.8700000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.8686044134,0.8686044134,0.8686044134,0.0001014079,0.0000991868,0.9994488532,1.0000000000,0.0754933019,0.9967399056,0.0000991868,0.0001000283,1.0000000000,2,3,3,3,0.9090909091,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
d339a45d-61a5-468a-b782-cceef546e839,boston_sidewalk_1873,no_match,brad,2026-01-14 04:41:57.658229+00:00,00b607d3,no_match,0.4987826520,1.0000000000,1.0000000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0299785531,0.0583059683,0.0299785531,0.5141592528,0.0000060621,0.0000037080,0.9993033764,1.0000000000,44.0143597708,0.8253305938,0.0000037080,0.0000056160,1.0000000000,4,3,3,4,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
866b3959-47b6-42ac-b1a0-c31f8109f3d1,boston_sidewalk_5669,match,brad,2026-01-14 04:42:02.412663+00:00,00b607d3,no_match,0.4987633514,0.0000000000,0.1700000000,0.1700000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.1715747152,0.8381768285,0.1715747152,0.2046999027,0.0000012953,0.0000011501,0.9997056559,1.0000000000,0.4313993026,0.9778973369,0.0000011501,0.0000011477,1.0000000000,6,3,3,3,0.8000000000,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
1a7b2abb-13e3-4326-aed5-f703d9a92835,boston_sidewalk_103926,match,brad,2026-01-14 04:42:11.994753+00:00,00b607d3,no_match,0.4987591905,0.2800000000,0.7100000000,0.0000000000,1.0000000000,True,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.2089871181,1.0000000000,0.2089871181,0.2089871181,0.0001470838,0.0000604415,0.9990036325,1.0000000000,51.9218349184,0.8929911069,0.0000604415,0.0000551401,1.0000000000,3,4,4,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
