gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version,feature_version,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,name_levenshtein,name_jaro_winkler,name_token_sort,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,class_similarity,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,ref_coverage,target_coverage,min_coverage,coverage_ratio,graphlet_similarity,endpoint_degree_similarity,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match
6f69b688-0b4c-44e8-ad08-c6edb597f7cb,us_usfs_lolo_559513,match,brad,2026-01-24T22:35:12.313513+00:00,fc681643,review,0.7222245336,0,0.2624684303,0.001961485711,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,24.82655859,3.973252048,12.20028606,0.4667834178,0.7633959088,1.268502565,0.9980385143,7.518295351,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,inf,inf,0,3.993277838,3.929746565,12.24169022,3,3,3,1,0.8,0.3333333333,0,1,0,1,1,1,0.2624684303,0.9980385143,0.2624684303,0.2629842702,0.975,0.9,2.988533995,2.907254782,0.08127921298,0.9439137078,0.9177862208,0.02612748701,0.02138652191,0.05875495241,0.3639952214,4348.533174,59,132,73,0.5
1be14dcd-c052-4e6d-b9c1-927c8b4e5bfc,us_usfs_lolo_312198,match,brad,2026-01-24T22:35:15.329827+00:00,fc681643,review,0.7189484835,0.8037483991,0.8498018073,0,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,5.506895345,3.069999106,4.953540894,0.5231811676,0.7957260624,3.682860704,1,4.19700656,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,inf,1,3.08492953,1.879279046,5.028796682,3,3,2,1,0.6666666667,0,0,1,0,1,0,0,0.04605340818,1,0.04605340818,0.04605340818,0.8866666667,0.85,1.262307706,1.207740081,0.05456762519,0.7194336217,0.751432448,0.03199882621,0.1113915429,0.1750438532,0.6363636364,62.84139546,4,5,1,0.5
288e7ea6-c39d-47d5-ad25-cf62c0825b53,us_usfs_lolo_182069,match,brad,2026-01-24T22:35:20.503085+00:00,fc681643,review,0.7170619965,0.8240726328,0.9983087813,0,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,10.68187,4.011246833,9.098546552,0.4502566714,0.7684073047,1.328852827,1,3.773295889,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,inf,1,3.792963331,2.564450114,8.863758156,3,4,4,1,0.8333333333,0.3333333333,0,1,0,1,1,1,0.1742361484,1,0.1742361484,0.1742361484,0.9716666667,0.9,1.731771103,1.736639637,0.00486853391,0.9546185726,0.9492922042,0.005326368372,0.01820365173,0.05966752513,0.3050847458,988.812589,11,15,4,0.5
496122e6-2dfd-4c3a-a83a-ffe1e26157b9,us_usfs_lolo_91568,match,brad,2026-01-24T22:35:24.223299+00:00,fc681643,review,0.7143753767,0.1935483871,1,0.003335268392,0.7763851671,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,33.82485867,2.257811614,4.688706164,0.6748689023,0.8603775694,0.9572670407,1,0.7924374017,1,0.8648648649,0.9523809524,0.8648648649,1,0.8695652174,1,1,0,0.8,inf,inf,0,2.130120124,1.963240789,4.452236817,1,3,3,1,1,1,1,1,1,1,1,1,0.8064516129,0.7730498987,0.7730498987,0.9585818744,0.9133333333,1,1.678950555,1.709512715,0.03056215986,0.9347400569,0.9204947907,0.01424526628,0.05794735465,0.1238155707,0.468013468,2398.728999,52,80,28,0.5
a4b5a200-a00a-405c-b11a-3d67fc48ea31,us_usfs_lolo_135051,no_match,brad,2026-01-24T22:35:28.190861+00:00,fc681643,review,0.713342011,0.4621059049,1,0.4673154753,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,6627.579476,5296.284172,6440.429016,0,0,9.156747082,1,5608.101823,1,0.1935483871,0.4236694678,0.3225806452,0,0.3529411765,1,1,0,0.1,0,9.686359356e-05,2,5189.595228,317.3534682,5725.071427,3,1,3,2,0.8888888889,0.3333333333,1,0,0,1,1,1,0.5378940951,0.5326845247,0.5326845247,0.9903148771,0.8983333333,0.95,1.230740223,1.841308614,0.6105683908,0.9282654447,0.9353219118,0.007056467072,0.06177356233,0.0456182424,0.7384751773,18260.2388,508,492,16,0.5
2ece73dd-dc7e-4fe6-b7b1-e4e78cf922cf,us_usfs_lolo_56341,match,brad,2026-01-24T22:35:31.028025+00:00,fc681643,review,0.7060618401,0,1,0.1491249012,0.9866067853,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,13.35996095,4.370667179,11.81743471,0.4340230949,0.762113717,0.1994374047,1,2.507203884,1,0.5,0.5,0.5,0.5,0.5,0,1,0,1,inf,inf,0,4.054417496,4.162831028,10.47921664,3,3,3,1,0.8,0.3333333333,0,1,0,1,1,1,1,0.8374818841,0.8374818841,0.8374818841,0.895,0.9,3.675878716,3.677891423,0.002012706449,0.945380618,0.9312214463,0.01415917163,0.014758042,0.05110247378,0.2887931034,4539.897638,57,126,69,0.5
ed95bf1e-fbac-4bae-b3d8-5cf276205bb6,us_usfs_lolo_4375434,match,brad,2026-01-24T22:35:32.885098+00:00,fc681643,review,0.7059970498,0.3555946405,0.6014388309,0,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,38.0081908,5.75632282,13.84014718,0.3684156342,0.7062690952,0.5774580521,1,11.55757329,1,0.8717948718,0.9545454545,0.8717948718,1,0.88,1,1,0,1,0,inf,1,5.163503914,5.319783593,13.49480633,3,3,2,1,0.6666666667,0,0,1,0,1,0,0,0.2458441904,1,0.2458441904,0.2458441904,0.87,0.85,2.557623895,2.478610934,0.07901296031,0.9269484082,0.9293679861,0.002419577933,0.03670556163,0.03904846981,0.94,3841.379719,97,84,13,0.5
faec6582-31e0-42f7-a29e-178d62b40bd5,us_usfs_lolo_4379233,match,brad,2026-01-24T22:35:57.566874+00:00,fc681643,review,0.702137351,0.2580645161,1,2.464606611e-06,0.367140286,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,5.55895484,1.408089076,5.165836622,0.8160614167,0.9242168309,1.280587147,1,0.3313868945,1,0.7567567568,0.9096969697,0.7567567568,1,0.8,1,1,0,0.8,inf,inf,0,0.9679706943,0.9831307477,2.866697779,3,3,3,3,1,1,0,0,1,1,1,1,0.7419354839,0.3671378214,0.3671378214,0.4948379332,0.825,1,1.032021048,1.026485036,0.005536012598,0.9623591893,0.964220225,0.001861035758,0.0420065882,0.04964414969,0.8461538462,261.8636855,3,3,0,0.5
cb38bc05-407f-4091-b849-6b30885f4913,us_usfs_lolo_156767,match,brad,2026-01-24T22:35:59.531832+00:00,fc681643,review,0.6996917129,0.001283425086,0.1602602035,0,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,10.94053462,3.778965149,10.55972478,0.4680255826,0.7788116089,0.4129719997,1,2.656348819,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,inf,1,3.696610465,5.077598802,10.64013207,3,3,3,2,0.9090909091,0.3333333333,0,0,1,1,1,1,0.1589767784,1,0.1589767784,0.1589767784,0.99,0.95,1.102879327,1.110776157,0.007896830324,0.9617443233,0.9448977599,0.01684656341,0.01588602255,0.07798592888,0.2037037037,692.4326065,6,7,1,0.5
3738c609-9b15-4e3d-a14e-0ed7a80282dc,us_usfs_lolo_4370860,no_match,brad,2026-01-24T22:36:10.026875+00:00,fc681643,review,0.6990549564,0,0.9677419355,0.708372683,0.7655644994,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,8.078098333,3.807721993,8.044248998,0.4171882676,0.7802291909,4.002308662,1,4.909938013,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,0,1,4.099280052,2.266268776,7.349819293,3,3,3,3,1,1,0,0,1,1,1,1,0.9677419355,0.05719181643,0.05719181643,0.05909821031,0.7183333333,1,1.154734427,1.014680645,0.1400537818,0.4418113564,0.9484323027,0.5066209463,0.2198599603,0.1884513945,0.8571428571,31.83844839,4,2,2,0.5
52618739-f5f8-4615-905e-bdb2ac2f2ffa,us_usfs_lolo_244477,match,brad,2026-01-24T22:36:20.136597+00:00,fc681643,review,0.6985356212,0,1,0.7643007861,0.7952878097,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,6.515736378,1.491151841,4.181856109,0.7514389972,0.9025636996,1.580433537,1,1.354274514,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,inf,inf,0,1.381032571,1.420583856,4.46246443,2,2,1,1,0.6666666667,0,0,1,0,0,0,1,1,0.03098702359,0.03098702359,0.03098702359,0.9833333333,0.9,1.575296713,1.579242136,0.003945422743,0.9181210799,0.9225633645,0.004442284603,0.03295166884,0.07826021348,0.4210526316,242.7798131,6,6,0,0.5
3c8d9965-6b90-4998-b946-673f75d6bc65,us_usfs_lolo_4379924,match,brad,2026-01-24T22:36:25.261798+00:00,fc681643,review,0.6939368248,0.4359472803,1,0,0.02606558569,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,3.551957636,2.334193371,3.550687002,0.6833943747,0.8685969493,0.929092199,1,1.745065308,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.6,0,0,2,1.806298522,0.5121468988,2.982470928,3,3,2,3,0.9090909091,0.3333333333,0,0,1,1,1,1,0.5640527197,0.02606558569,0.02606558569,0.04621125789,0.82,0.95,1.001501878,1,0.001501877808,0.9877850675,1,0.0122149325,0.04288685848,0.02144342924,0.5,93.26866415,0,0,0,0.5
c1bae7fe-c404-4e6d-87d1-8aa7df913261,us_usfs_lolo_4344451,match,brad,2026-01-24T22:36:27.153590+00:00,fc681643,review,0.6937451363,0,0.8006652487,0,0.231909182,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,26.56423913,5.439827651,15.8731297,0.4177679557,0.728577488,0.6483452674,1,6.534859251,1,0.4,0.6024531025,0.16,0,0.4615384615,1,1,0,1,0,inf,2,4.753699507,4.512843278,13.99759196,6,3,1,4,0.7142857143,0,0,1,0,1,1,1,0.8006652487,0.231909182,0.231909182,0.2896456195,0.9533333333,0.8,1.655734988,1.663344825,0.007609837688,0.9639059695,0.9562003917,0.007705577811,0.01218078035,0.04216423967,0.2888888889,2134.510208,19,33,14,0.5
9833c050-d619-44a1-8f0a-4d961a3e79a3,us_usfs_lolo_4380319,match,brad,2026-01-24T22:36:29.998914+00:00,fc681643,review,0.6901376247,0,0.9943723499,0.7338419179,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,21.35784843,5.194099475,13.21945723,0.3710109294,0.711878535,0.03332015066,1,4.414727928,1,0.3428571429,0.5351851852,0.3428571429,0,0.4210526316,1,1,0,0.4,0,inf,1,5.037616169,5.53717652,12.90936281,3,2,3,1,0.8888888889,0.3333333333,0,1,0,1,1,1,0.9943723499,0.2661580821,0.2661580821,0.2676644037,0.9866666667,0.95,1.200954335,1.197784478,0.003169857163,0.9810720585,0.9788447632,0.002227295321,0.01373664759,0.02435132981,0.5641025641,8007.776228,57,62,5,0.5
7e11b81a-134a-4423-8ee8-6aa37e9c06b4,us_usfs_lolo_4400970,match,brad,2026-01-24T22:36:34.613705+00:00,fc681643,review,0.6874315143,0,1,0.5355879579,0.5377529211,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,1.478915407,1.191477655,1.474948546,0.7999695812,0.9154121974,9.673183209,1,0.54562586,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.6,0,0,1,1.15556641,0.347508669,1.451412441,3,3,3,3,1,1,0,0,1,1,1,1,1,0.002164963212,0.002164963212,0.002164963212,0.9966666667,1,1,1.018770102,0.018770102,1,1,0,0.1229552298,0.1844328447,0.6666666666,16.26608322,0,1,1,0.5
e8523c87-4b4d-4e1e-9af7-a729dc9cb8b0,us_usfs_lolo_4393192,unsure,brad,2026-01-24T22:36:55.751840+00:00,fc681643,review,0.6847149134,0.4634055181,1,0,0.6741239656,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,5.934461055,2.759762428,5.934348665,0.6129719373,0.8127966942,14.71297892,1,0.2787535524,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,inf,inf,0,2.284356443,0.7058893264,5.128942791,3,3,3,1,0.8,0.3333333333,0,1,0,1,1,1,0.5365944819,0.6741239656,0.5365944819,0.7959878439,0.8605555556,0.9,1.04721212,1,0.04721211972,0.6949665324,1,0.3050334676,0.1363450989,0.06817254946,0.5,29.33732149,2,0,2,0.5
274db333-5e4e-4b38-9b6b-b9a6cb7067e7,us_usfs_lolo_4370860,match,brad,2026-01-24T22:37:01.711850+00:00,fc681643,review,0.6792767048,0,1,0.3984067263,0.4949303999,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,9.435540366,3.885518743,6.97431448,0.4585347144,0.754883925,1.129528712,1,3.524555023,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,0,2,3.369731293,2.440288709,5.718323359,2,2,3,3,0.8,0,0,0,1,0,1,0,1,0.09652367359,0.09652367359,0.09652367359,0.8133333333,0.9,1.166626813,1.048185247,0.1184415665,0.5017701155,0.8552197368,0.3534496212,0.1674906864,0.1116604576,0.6666666667,53.7343311,7,2,5,0.5
4a25c07e-8eed-432a-828f-e2540d3450b0,us_usfs_lolo_302152,match,brad,2026-01-24T22:37:04.660300+00:00,fc681643,review,0.6640222669,0,0.6612569286,0.01400808907,0.9681938093,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,137.5696876,10.5895097,74.98440799,0.4934502838,0.7043972771,18.41671751,1,6.193460874,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,inf,inf,0,9.56651789,3.540154989,68.60059233,3,1,1,1,0.6666666667,0.3333333333,1,1,1,1,0,0,0.6612569286,0.9541857203,0.6612569286,0.6930065233,0.89,0.9,4.186663068,3.385036391,0.8016266763,0.9648244812,0.9325045125,0.03231996869,0.01262008927,0.05615939727,0.2247191011,1584.774843,13,40,27,0.5
9cdaee12-b411-4cca-80d1-64871ce385c4,us_usfs_lolo_4380319,match,brad,2026-01-24T22:37:06.849426+00:00,fc681643,review,0.6634962559,0.6116695499,1,0,0.356607562,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,27.80683735,5.491570458,18.97617078,0.3812427978,0.6674865642,0.184766637,1,4.942149994,1,0.8571428571,0.95,0.8571428571,1,0.8421052632,1,1,0,0.4,0,inf,1,5.966523876,6.566570863,20.00723588,2,3,1,3,0.8888888889,0.3333333333,0,1,0,1,1,1,0.3883304501,0.356607562,0.356607562,0.9183095528,0.9083333333,0.95,2.189939024,2.180759802,0.009179222696,0.984425539,0.9830963826,0.001329156457,0.01388748011,0.02535164154,0.5477941176,10729.08828,63,48,15,0.5
4675c5d0-5f9e-4d52-98a1-7252222079ee,us_usfs_lolo_4400422,no_match,brad,2026-01-24T22:37:16.416639+00:00,fc681643,review,0.6607688069,0.9408977038,1,0.9462720062,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,2161.076584,2138.616718,2157.489048,0,0,3.323354704,1,2150.103672,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,0,1,2137.898963,27.24460253,2154.627112,3,3,2,2,0.8,0,0,0,1,1,0,0,0.05910229624,0.0537279938,0.0537279938,0.9090677895,0.8066666667,0.9,1.000896475,1.182284529,0.1813880532,0.9982328268,0.9291117093,0.06912111751,0.0118140281,0.05611663348,0.2105263158,338.5805388,0,7,7,0.5
34c04259-c513-4dd2-8e61-5db9ba662d20,us_usfs_lolo_244477,match,brad,2026-01-24T22:37:22.229412+00:00,fc681643,review,0.6607669592,0,1,0.5929307891,0.607342462,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,4.444478241,1.670074952,3.667720819,0.7027312904,0.8956897434,0.01410047105,1,0.9270083623,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,inf,inf,0,1.767333917,1.694256525,3.892770442,2,2,1,1,0.6666666667,0,0,1,0,0,0,1,1,0.01441167291,0.01441167291,0.01441167291,0.98,0.9,1.441956161,1.42130095,0.02065521067,0.8334175078,0.8123873592,0.02103014855,0.08856311704,0.08856311704,1,112.9138216,8,6,2,0.5
7bdc177f-6cac-4cfd-ae00-97c98ff46251,us_usfs_lolo_4394214,no_match,brad,2026-01-24T22:37:25.515325+00:00,fc681643,review,0.6605413556,0,1,0.2065714214,0.3635349094,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,6.768542557,3.374377744,6.709803613,0.4711916409,0.8072756359,2.114806217,1,3.769061115,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,inf,inf,0,3.666246905,3.459083129,6.348768327,3,3,3,3,1,1,0,0,1,1,1,1,1,0.156963488,0.156963488,0.156963488,0.7905555556,1,1.028379519,1.009646559,0.01873296006,0.8782948576,0.944185228,0.06589037046,0.08910971258,0.1069316551,0.8333333333,56.1106063,2,1,1,0.5
0880b6d7-713a-41e6-9edf-a74460fb0ae2,us_usfs_lolo_4360217,match,brad,2026-01-24T22:37:27.506293+00:00,fc681643,review,0.6581779122,0.1634177491,0.5381919932,0.03225806452,1,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,162.7149725,10.86002702,78.8519882,0.5657370769,0.6830284828,5.724087548,1,11.84101279,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,0,2,11.82036685,1.827513058,94.31988785,3,3,2,2,0.8,0,0,0,1,1,0,0,0.3747742441,0.9677419355,0.3747742441,0.3872667189,0.895,0.9,1.59966585,1.607703873,0.008038022698,0.9170955291,0.9264483578,0.009352828705,0.03782124428,0.07823806415,0.4834123223,2696.896994,75,71,4,0.5
b1d8d9ab-f91b-4a9d-930b-9b07e2034819,us_usfs_lolo_4401436,match,brad,2026-01-24T22:37:34.663292+00:00,fc681643,review,0.6554583311,0,0.935483871,0.003276345713,0.09483216326,True,1769266964130444842_13338278,1769267892915933370_2569095,2026-01-25,4.228045355,2.953313254,4.091792154,0.543461556,0.8108802641,2.764413614,1,2.872994176,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,inf,inf,0,2.794520329,1.179180703,3.711191555,3,2,3,3,0.9090909091,0.3333333333,0,0,1,1,1,1,0.935483871,0.09155581755,0.09155581755,0.09787001186,0.985,0.95,1.000076515,1.01784381,0.01776729574,0.9846937815,0.9785031803,0.006190601178,0.07578811133,0.07578811133,1,39.58404487,0,1,1,0.5
