source_batch,group_id,consensus,choice,edge_set,routing,n_votes,n_valid,minority,mean_confidence,route_reason,evidence_id,evidence_pack_sha256,displayed_candidate_universe_sha256,option_menu_sha256,chosen_option_id,panel_invocation_sha256,consensus_policy_sha256
nl_amsterdam_roads_physical_context_v8_20260717,bdbdf792,unanimous,NONE,[],human_review,3,3,,0.877,unanimous_none,64d7d756e359cb8380caa76876d13bdac092b1ac014a2ee45ae960066af447a9,cfe898a357abc20178a278a2108ffb14d27d3ae7676cbdac6f46937f539ebba5,acc062bcfdd89c887176a631ad73a3b37c21380fbd6d7b55e5bc8b0e2150616e,10a8cc769666296d9037398bc23e656d7324d799e09f9f1c2beb30b25d76cd7c,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
nl_amsterdam_roads_physical_context_v8_20260717,9f56d71d,majority,NONE,[],human_review,3,3,muse=A,0.725,dissent:muse=A,747a66d17f05be3a047640186a1044d0aa1a4ed76665ba285975838dedc6fc7b,4681e84a2e7afbd4487030b94b8097f6e820e14481f1bbf7b8c2db29759c3004,21ce063d68b0e4ba4ab6ab20e3054e81a604af7c7336b97a19ba1d9a447204d4,acf2f826de6bfc405c4d2f6fc4cbcc0131c37f71f4dff37aae3416c8864ed783,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
nl_amsterdam_roads_physical_context_v8_20260717,6775ade1,unanimous,E,"[[""019b713c-298d-4d38-acde-9483b96a1276"", ""ams_road_245374122.0_881969c9bb""], [""019b713c-298d-4d38-acde-9483b96a1276"", ""ams_road_245377128.0_881969c995""], [""26e09b28-ec3c-4e0f-bf4a-6b5b6f13ba75"", ""ams_road_244374158.0_881969526d""], [""40a6eb3a-d009-43e8-b910-f3983bd3cbec"", ""ams_road_245377128.0_881969c995""], [""40a6eb3a-d009-43e8-b910-f3983bd3cbec"", ""ams_road_246378101.0_881969c99d""], [""779310d3-f72e-434f-bd64-dd0aa6365c3c"", ""ams_road_244374162.0_881969526d""], [""779310d3-f72e-434f-bd64-dd0aa6365c3c"", ""ams_road_245374122.0_881969c9bb""], [""83b31b6a-9b40-4ee1-afa9-0edd00d61555"", ""ams_road_246378101.0_881969c99d""], [""e8c4dfe3-5aac-4e70-844a-bcb8d6fb2357"", ""ams_road_244374158.0_881969526d""], [""f5e86a89-2252-454a-a801-49503ae4f4a6"", ""ams_road_244374158.0_881969526d""], [""f5e86a89-2252-454a-a801-49503ae4f4a6"", ""ams_road_244374162.0_881969526d""]]",auto_accept,3,3,,0.867,unanimous,3f671df98465449ad785979c441e7130ff768a7721fb21d850fb7c106ea3fec6,3dc7a11c49f86877365c112293fad1c2da7e2f618dc860f9e53c224b96d7303a,a2eb8095a00cb5824b20159d35cb9de0a22c348bfa3962c055a13654c8e9a347,435e7e8cba12ea93f54e4c22ca79afd084ed038de2eea019d05e04e58949027f,0bc230598dc66d008aa1b2a1837a684dbdcd018c8a84308148f1bd01d9b3e9ff,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
nl_amsterdam_roads_physical_context_v8_20260717,61a926e3,majority,A,"[[""0e23e880-672d-4074-90b8-a5ee421f29f0"", ""ams_road_600124878.0_881969c9bb""], [""0e23e880-672d-4074-90b8-a5ee421f29f0"", ""ams_road_600394313.0_881969526d""], [""26655120-9953-4c5a-8551-74788b0874ae"", ""ams_road_600124878.0_881969c9bb""], [""e2cfc5c1-5d30-4f76-9e6b-3e62c9147f7a"", ""ams_road_600394313.0_881969526d""]]",human_review,3,3,claude=B,0.91,dissent:claude=B,9a6376497feb576069647ead01c939096504191401a593c3eadae1d74588bde4,e190d99dfc7dac56a3f2820c5a5c5edee2ee3b4a94b956747369315df017c393,34aacd1cef0cc9d96595e3fe98d48f5880478d4a18a35dca204321ba0870e244,1d9cd0fd0366140f8bbd1abe10cf80037405f114139e3f906a0f1c224d868661,34aacd1cef0cc9d96595e3fe98d48f5880478d4a18a35dca204321ba0870e244,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
nl_amsterdam_roads_physical_context_v8_20260717,5e31936e,majority,NONE,[],human_review,3,3,muse=G,0.78,dissent:muse=G,46cc411390d1e7021832f3ef4eeeccaf28cf8c6e72a84fa2b01c38044edb2eb9,410a2b55fd1d0c5417f0099fe87f75d34229a1e29d01105e7aacf83526b8c7a4,53685d886f8bcbf110ff3721a9fda8ca44f7a7775a9a01be22bb32dc2032e76a,f36d847760b2e4ef47624ab1a0a2c89acd5430a28b930f85c91494a4db5470a9,NONE,f2d7d3789e08faacc05420ad1bf3aba0fce092eef1ab0264d769c7ff3a039113,d435d9ab07a20fe17beb7651e80941cf35feed533fa667b94104857ff461ec19
nl_amsterdam_roads_bulk_v7_20260718,12adbcb8,none,NONE,[],human_review,3,3,codex=J; muse=B,0.55,no_majority,a9cab75126c99559fb5482265e8b86983fbc98897d4072811f185fa1f73d4e7e,ef0cc803aa22f39ed609c352d7d65543ee7bef9592db46a3e64983a94ed715a8,596442ac12aae84820ca5f899f157bc91beb191386dfaa44d3ab9a00de67cff7,6b2cb45d6a5e4f03065f6f159f574d444c30a7add787dd2ee8c663ec9af864fd,NONE,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,137a51a3,unanimous,A,"[[""8ad9c5d8-dc8c-42cb-bf55-069f46adeb41"", ""ams_road_249368031.0_881969520b""], [""f016ed10-a95e-4a67-a4ba-90ea69f33a05"", ""ams_road_249368031.0_881969520b""]]",auto_accept,3,3,,0.99,unanimous,63a18f53610f1de31ad7d3c63eb342f691ab2806d9cd6b650e8f7f969070d95b,0dc75b866d7346b62fbe1b337c41852606aeb9ad0ede971ad2bd0556fc0b09df,42252f2427402c3ecee95d104258ffadc76c04e0083cef4c14d5b695c6286fca,13fb3f72f41f710af4435382e7571325ec81b2101f9ded9d6329caa5fbf6a4dc,42252f2427402c3ecee95d104258ffadc76c04e0083cef4c14d5b695c6286fca,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,183af01f,majority,NONE,[],human_review,3,2,,0.83,below_quorum:2,5f3988e72dff35c47d5852fdfa03e623912950e58649e8a856cf5e7a489d150e,da24a56545edfeecaefb16b7977e41e2a7256550515bccb42775cfd4cf50db7f,d1c751f06bc8d2b2fda2d13adefff40f9b4edc75c672854dd3d379048ce6da21,ed45983b7e738fd1f799900f7ebcc854420c3083ccc6616a8b6a4d530198cb92,NONE,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,1deb10a9,unanimous,A,"[[""1fd9f558-471f-4de2-88b6-afed038828de"", ""ams_road_600619636.0_881969c955""], [""32bcf62e-5857-49e8-84ac-7c82d0590454"", ""ams_road_600619636.0_881969c955""]]",auto_accept,3,3,,0.96,unanimous,298fcf0058abe3825f74a54bc936ecb982e12564deaa3c45f047f04358a28580,3992214caee986ed574666ea906aaa75ac3d4a6b876bcdcd932078b788d7e350,5f9d156b257bc888f99033917df9c9c8e1d4749b8deb69f204da522fc1da01c2,d64cf417c79b3f524c71ce81b2c06c534fe5277e089fa02a1f9ae9cfbbadd075,5f9d156b257bc888f99033917df9c9c8e1d4749b8deb69f204da522fc1da01c2,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,3daa5c9c,unanimous,A,"[[""00f54e8f-85e1-429f-9893-0c41bb0e7681"", ""ams_road_244374039.0_881969526d""], [""00f54e8f-85e1-429f-9893-0c41bb0e7681"", ""ams_road_244374042.0_881969526d""]]",auto_accept,3,3,,0.957,unanimous,2359a51a5f1ffc10193e962dee447274addde7461a15e74633d544258bb37d0f,d10d0900685d55d171d9e3370cbd477642fd62b225de2b2a9855f33b221f0041,ca84e23ecceee382334579df2fdb2ca72eff29ea0a3ef4c9a1596dcb240e43e4,4d48a65ab376b3c86e48b46edf986b202325a2e89ead1b7cab5d9fd263c24725,ca84e23ecceee382334579df2fdb2ca72eff29ea0a3ef4c9a1596dcb240e43e4,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,4661597d,unanimous,B,"[[""32d86705-6dd2-4fea-bd22-d7f98ea580a4"", ""ams_road_241385084.0_881969c9ed""]]",auto_accept,3,3,,0.917,unanimous,610075580c13b44de78841f58c321b7979cdaf8853ad039b172ffb00d216033a,562b0e0914693bc878fb1c05ab3e9be1f9305d4892b3138489e78c467f032c10,7a3fb808f35369e741fb7ad440381f361b00ac5ab67423083b654cef5926a3ac,8f14e7291a169ea8e1f233b481e8464ac817a0b9f65d0b607e07472fa73b0434,018c148d842d997bba2de2979624761843059fca3c9c413934e1445e0add4eaf,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,4bfde975,unanimous,A,"[[""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_242369036.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_242369039.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601584038.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601589312.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601589488.0_8819695221""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601589520.0_8819695221""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601589941.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590066.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590281.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590358.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590383.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590395.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590399.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590758.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590864.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601590975.0_8819695221""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601591195.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601591225.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601591230.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601591714.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601592408.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601592567.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601592782.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601592954.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601592978.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601593125.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601593252.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601593477.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601593489.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601593565.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601593681.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601593720.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601593815.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601594096.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601594266.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601595584.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601595585.0_881969522d""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601655081.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601655086.0_8819695267""], [""3f2833dc-1b97-401e-88c2-d510e75b9a18"", ""ams_road_601655099.0_8819695267""]]",human_review,3,3,,0.76,class-mismatch,a0d29acc60394e3b3274e3ca66aeb1a9a39ea2401e6788d1ce7ed2f84ef88d84,c5e65e07ac5cc8dd70c0b8b6b1e544d1b28c90f5029607a7f30ca47fdccc9ed5,eeca716e9f017296eb1e775adee1946e600436d7bb4c9d2294a5ba2188e568aa,867f6e8f82d48e69337805977848f483ae4f333d156bae855912bc42c613cf63,eeca716e9f017296eb1e775adee1946e600436d7bb4c9d2294a5ba2188e568aa,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,56ba5a83,majority,B,"[[""c5e3f956-4da0-4d01-b6e4-547f37a3a1b3"", ""ams_road_601595104.0_881969c9b1""]]",human_review,3,2,,0.875,below_quorum:2,b10a1eb1dea74bab58def0e0963546a487955c57a15abec7567941a02c57af99,00ed521b8b6b02f9e2b0d4a8fe94d278a05c514831c29593feb73992678f7c08,3ef27f29a8fd7a666d191ccf1e11603cddfbe27fb42a8d9d4c2024be0d45207a,490e6f2bd13238e76edf36c0266ebc6fb1e7a9057dca994d01117182072de8eb,a503825e1f03b1d18d861a6fbef312d40f811ffd533c83a0757bc7bce5051d73,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,b269e5f7,unanimous,A,"[[""7f55418f-0280-4e0f-a34b-f7b75b0e040e"", ""ams_road_600763580.0_881969c983""], [""7f55418f-0280-4e0f-a34b-f7b75b0e040e"", ""ams_road_600763581.0_881969c983""]]",auto_accept,3,3,,0.867,unanimous,78e9b6776db1f41bd31536805f7d7c47e9695306dafed4dc12522e049b12d546,2f274a2a51f7f6c21517b840cff23ce49c7e5cb7ec7e3192f9a76b934bca3b7d,9bd37a1e10e2a7213ad1a8f4fd1bbdec5b29867963845459dd7a77fd0ce39668,b6d9d9d8f8bceb7ece385c10644435929d76a7e0021495d17a0dbb0b6e5d8d08,9bd37a1e10e2a7213ad1a8f4fd1bbdec5b29867963845459dd7a77fd0ce39668,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,bfbfe915,none,C,"[[""66c028c3-da07-4ad6-b2f9-2345456f28a2"", ""ams_road_600658951.0_88196824d3""]]",human_review,3,3,codex=A; muse=B,0.63,no_majority,49b6a020b1d736e42ab3055ed6419c31f2334c79e4cb23447820362f9f48c8c5,f3b2790d797f41fdd87ae13d08f11b06f6c71f0e9782196a0d5c1ae1d48b636b,1b62b133a3706a321272e979dad520f992014f74e767074d0d0c71ea11ecdd0b,5055cadc90b19ab6b56777db3704783f9bbd7c800413ebb11abd941179585360,801263e2cc8d8cb72c79761dd20723b91d16873e8b529b212dc04d74de86d93f,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
nl_amsterdam_roads_bulk_v7_20260718,c5f2c4e5,majority,B,"[[""43c8af6d-9497-4e74-85a0-06c17224471d"", ""ams_road_600923926.0_881969c9d5""]]",human_review,3,3,muse=NONE,0.885,dissent:muse=NONE,e58133aa728f0a996c12b780a0aee78c2ed9c49e71055427e6e0386bb7d8586e,797b3c50d011659e60844839aba4263540f79af0c89a753d6a2540c06e5c4c45,395a894569551c7e3bfc6b26c27f5c9f85fe372493cd5fb22da7c4f76eaf5037,778c396f2aac87f07d53efb5a7f6665cdf310c39dd03d2a84aff872de304858c,ff9414a2ef7dac5fd20242a69033a401feff142ca8a1fad0651e7aa33a8ba273,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
