gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version
f006306c-66ad-4fb0-93b1-4c0f0f6001e5,bog_bike_58504_8866e42887,match,brad,2026-02-24T01:53:23.014894+00:00,4797ee9a,review,0.5613418818,0.1202989102,0.1807146971,0.0,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
5cf1657e-6bcb-4a36-bd20-076723e26306,bog_bike_58470_8866e09007,match,brad,2026-02-24T01:54:05.475745+00:00,18dd6068,review,0.6929222345,0.1068686001,0.518962879,0.0,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
84c13f46-1bf4-498d-b89a-d9b2885a7475,bog_bike_58353_8866e09049,match,brad,2026-02-24T01:54:09.602231+00:00,80eccf95,review,0.6930419803,0.6491282613,0.6655895782,0.0,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
62dae69e-a9ab-466d-8836-045ce4f860c0,bog_bike_56938_8866e0935b,match,brad,2026-02-24T01:54:13.152076+00:00,4d2ca9f5,review,0.5440445542,0.1813784709,0.3154619164,0.03225806452,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
0fd7a301-dd7d-4bbc-a155-46c8371320b8,bog_bike_56156_8866e09213,match,brad,2026-02-24T01:54:20.732969+00:00,7bb1edb7,review,0.7104512453,0.06443944485,1.0,0.0244767007,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
9cd4611e-7945-4c91-8b26-7545ee5350ed,bog_bike_58131_8866e091d1,match,brad,2026-02-24T01:55:07.039988+00:00,60cea8e4,review,0.5343701839,0.0,0.5328311597,0.0,0.2319709761,True,1770593315407317721_41110746,1770593276454149849_937512
2569bdcb-6b38-41e8-9448-21640d46bbf9,bog_bike_57675_8866e092c7,match,brad,2026-02-24T01:55:36.123107+00:00,6ce58ec5,review,0.7162358761,0.03388479992,0.9303041968,0.0,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
58e31583-0657-45f4-9ab8-82e56a19941c,bog_bike_54105_8866e09009,no_match,brad,2026-02-24T01:56:40.773772+00:00,b18f75e1,review,0.5307724476,0.08498798294,0.6688183852,0.0,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
1ef45b28-7f56-4eb3-a08b-f6504e3c9937,bog_bike_53653_8866e09065,match,brad,2026-02-24T01:56:51.400144+00:00,fb0d1f68,review,0.5118843317,0.05743548346,0.9519274097,0.0,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
27ffa87e-ebae-4306-aca7-14d61813ab3a,bog_bike_56310_8866e42897,match,brad,2026-02-24T01:57:14.772248+00:00,f9491cf1,review,0.7389965653,0.02593780305,0.07149972263,0.0,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
9815f70d-c6e5-44c4-bfcc-3bdbcce72d1a,bog_bike_57237_8866e0915b,match,brad,2026-02-24T02:02:34.769391+00:00,1922fd3c,review,0.5105142593,0.0,0.8121976848,0.01910366314,1.0,True,1770593315407317721_41110746,1770593276454149849_937512
60cbd5a1-980b-4a2c-87a4-68538f4ccbc9,bog_bike_58178_8866e428c7,match,brad,2026-02-24T02:07:21.904396+00:00,ce8b1492,review,0.7399893403,0.0,0.1532985552,0.0,0.01459980225,True,1770593315407317721_41110746,1770593276454149849_937512
5aef1117-53ba-418b-a6e3-3a24e2d185aa,bog_bike_56351_8866e428ad,match,brad,2026-02-24T02:07:30.069784+00:00,be5bb9f9,review,0.740865767,0.199433328,0.3172995979,0.0,0.9677419355,True,1770593315407317721_41110746,1770593276454149849_937512
