gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version,feature_version,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,name_levenshtein,name_jaro_winkler,name_token_sort,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,class_similarity,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,ref_coverage,target_coverage,min_coverage,coverage_ratio,graphlet_similarity,endpoint_degree_similarity,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match
1c5057c1-b8a0-4969-a2b1-b605700ce684,de_berlin_85166,match,brad,2026-01-31T04:14:25.803542+00:00,92c5ff9b,review,0.7497732639,0,1,0.9384818037,0.9520634618,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.05480495705,0.04163236363,0.05474373341,0.9917094992,0.9968984158,0.5404363891,0.9999999998,0.006592287531,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.7,0,0,2,0.03742746422,0.01611668183,0.05260076257,2,4,3,3,0.8333333333,0,0,0,1,1,1,1,1,0.01358165817,0.01358165817,0.01358165817,0.9511111111,0.9,1.001443852,1,0.001443851641,1,1,0,0.8773199734,0.5848799821,0.6666666665,3.41950496,0,0,0,0.5
61cfb71b-adb1-4031-b63e-2250eea4d36b,de_berlin_85247,no_match,brad,2026-01-31T04:14:53.301112+00:00,92c5ff9b,review,0.7497630119,0,0.874917463,0,0.0938479129,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,5.227596838,3.961934216,5.127373172,0.3803272158,0.7157689394,10.58802024,1,4.191390816,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,0,2,4.190405418,0.9973277579,5.115904964,1,3,3,3,0.8,0.3333333333,1,0,0,1,1,1,0.874917463,0.0938479129,0.0938479129,0.1072648757,0.8916666667,0.9,1.000638056,1.024971532,0.02433347574,1,1,0,0.2765512352,0.2765512352,1,10.84789948,0,1,1,0.5
c0de3ebb-c452-49d0-aabc-c8f288df3879,de_berlin_305184,match,brad,2026-01-31T04:14:57.666750+00:00,92c5ff9b,review,0.7497466207,0,0.1975901342,0.6746556218,1,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.2979009972,0.2694546593,0.2978950335,0.9654785581,0.9858416957,0.5722417693,1,0.004765836219,1,1,1,1,1,1,1,1,0,0.1,0,0,3,0.1627124538,0.1479024578,0.2962712289,3,4,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.1975901342,0.3253443782,0.1975901342,0.6073261056,0.9733333333,0.95,1.000000016,1,1.643729886e-08,0.9999142956,1,8.570441309e-05,0.05056535507,0.03371023671,0.6666666667,59.32915919,0,0,0,0.5
a5d77db5-f520-451f-8549-d9cf259718e2,de_berlin_12607,match,brad,2026-01-31T04:15:01.200599+00:00,92c5ff9b,review,0.7496817112,0,0.957974604,0.8335351314,1,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,6.488500096,5.404454232,6.432454805,0.2833448091,0.6583822658,2.061524564,1,5.254095257,1,1,1,1,1,1,1,1,0,0.8,0,0,2,5.339337605,0.2776139424,6.109008374,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.957974604,0.1664648686,0.1664648686,0.1737675173,0.9833333333,0.95,1.009167742,1.002105064,0.007062677491,0.8529415456,0.9351391074,0.08219756185,0.1867706329,0.1245137553,0.6666666666,32.12496476,0,0,0,0.5
7ea76c60-d319-412f-aa2f-8ff15ce8d9e8,de_berlin_302634,no_match,brad,2026-01-31T04:15:07.862703+00:00,92c5ff9b,review,0.7496332526,0.5038356343,0.5183160046,0.935483871,1,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,6.602819056,3.876524156,6.576689333,0.413652838,0.7336571805,18.43972003,1,4.154425431,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.7,0,0,3,3.910664921,2.419018254,6.205813241,4,6,4,4,0.8888888889,0.3333333333,0,0,1,1,1,1,0.01448037034,0.06451612903,0.01448037034,0.2244457403,0.9283333333,0.9,1.00606408,1.000006882,0.006057197933,1,1,0,0.1608274833,0.1608274833,1,18.65352823,1,0,1,0.5
951e5e7d-4032-4a4e-a0c3-bd8a096862f3,de_berlin_4228,match,brad,2026-01-31T04:15:12.143303+00:00,92c5ff9b,review,0.7496011853,0.000273697243,1,0,0.9787315127,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,6.562825471,6.390163103,6.545839788,0.2156252066,0.6353590268,0.1404977891,0.9997263028,6.368480623,1,1,1,1,1,1,1,1,0,1,0,0,5,6.369841891,0.1031726795,6.518457394,4,3,4,3,1,1,0,0,1,1,1,1,0.9997263028,0.9787315127,0.9787315127,0.9789994621,0.9933333333,1,1.000000141,1.000028967,2.882580399e-05,0.9998643072,0.9971907504,0.002673556793,0.08668345457,0.04817065894,0.5557076512,103.7976252,0,0,0,0.5
5ecac84b-ca1a-4c10-af79-7f3e760fd0dd,de_berlin_22241,match,brad,2026-01-31T04:15:18.854246+00:00,92c5ff9b,review,0.7495772839,0,1,0.05157634947,0.5291258967,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.757248085,0.212872233,0.552516759,0.9506671569,0.9846318613,0.3922367718,1,0.2062110838,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.1,0,0,2,0.2768566839,0.2134805698,0.6544697667,3,2,2,2,0.8888888889,0.3333333333,0,0,1,1,0,0,1,0.4775495472,0.4775495472,0.4775495472,0.9833333333,0.95,1.011772159,1.015537944,0.003765784445,0.8807297154,0.8475074516,0.03322226378,0.1402758218,0.08416549305,0.6,35.64406138,1,1,0,0.5
c5dbc40e-abbc-4852-90a5-769402566f65,de_berlin_11503,match,brad,2026-01-31T04:15:21.479422+00:00,92c5ff9b,review,0.7494724989,0,0.2903637651,0,0.07698458272,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,3.917622711,2.645877434,3.911196896,0.5371036245,0.8054446848,21.51131467,1,2.68080795,1,1,1,1,1,1,1,1,0,1,0,0,2,2.655296729,1.261035586,3.791132033,3,3,3,3,1,1,0,0,1,1,1,1,0.2903637651,0.07698458272,0.07698458272,0.2651315073,0.9933333333,1,1,1,0,1,1,0,0.2898908948,0.2898908948,1,6.899147354,0,0,0,0.5
9e9d8fd4-4607-4a49-82ad-e8c0fda1ff41,de_berlin_14079,match,brad,2026-01-31T04:15:23.914156+00:00,92c5ff9b,review,0.749301374,0.5064194541,1,0,0.976120832,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,8.785447297,7.532087412,8.784999013,0.1741791027,0.6059345864,1.608518813,1,6.944460739,1,1,1,1,1,1,1,1,0,1,0,0,3,6.958032727,2.236326353,8.769066783,3,3,2,3,0.9090909091,0.3333333333,0,0,1,1,1,1,0.4935805459,0.976120832,0.4935805459,0.5056551707,0.8933333333,0.95,1.000868137,1.000000514,0.0008676226321,0.981905954,0.9998417974,0.01793584341,0.08628380993,0.02876126998,0.3333333333,104.3069379,0,0,0,0.5
298df960-a24e-45a0-820c-04538b0bcaa9,de_berlin_5922,no_match,brad,2026-01-31T04:15:42.450929+00:00,92c5ff9b,review,0.7492833734,0,1,0.08701454321,0.2249334501,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,1.793986284,1.757335522,1.793980493,0.6729146804,0.8699327659,0.3888781707,1,1.757345193,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.1,0,0,2,1.757319433,0.03662180288,1.790283561,1,1,3,3,0.5,0,1,0,0,0,1,0,1,0.1379189069,0.1379189069,0.1379189069,0.9433333333,0.8,1,1,0,1,1,0,0.1852332509,0.1852332509,1,10.79719754,0,0,0,0.5
6ed630cf-18de-45cc-a9a4-6357abb42373,de_berlin_12609,match,brad,2026-01-31T04:15:49.006655+00:00,92c5ff9b,review,0.7492494583,0,1,0.002607834654,0.1261224819,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,6.014512815,5.256189248,6.00921522,0.2727134785,0.6656340182,5.300575751,1,5.574275201,1,1,1,1,1,1,1,1,0,0.8,0,0,2,5.379992743,0.9192958265,6.001698052,3,3,3,3,1,1,0,0,1,1,1,1,1,0.1235146472,0.1235146472,0.1235146472,0.9933333333,1,1.005256644,1,0.005256644232,0.878938742,1,0.121061258,0.1495865975,0.09972439834,0.6666666667,20.05527266,1,0,1,0.5
8886496c-e692-431e-b4a9-67812e6e0877,de_berlin_66452,match,brad,2026-01-31T04:17:05.979815+00:00,92c5ff9b,review,0.7492474914,0,1,0.07904163143,0.9973691152,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,5.420256303,4.72533249,5.419310241,0.3514934074,0.7090526746,2.581181141,1,4.614680221,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.8,0,inf,2,4.611101116,0.8008743955,5.333967847,3,1,1,3,1,1,1,1,1,1,1,1,1,0.9183274838,0.9183274838,0.9183274838,0.9083333333,1,1.000000055,1,5.511075418e-08,0.9998177321,1,0.0001822678678,0.08408034694,0.05605356463,0.6666666667,35.68015724,0,0,0,0.5
7004df22-3dc3-48d5-ba7f-ea90889de591,de_berlin_59501,match,brad,2026-01-31T04:17:08.531175+00:00,92c5ff9b,review,0.7492129803,0,0.5603859372,0.9562412341,1,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.3382724732,0.3211912312,0.3382723564,0.9264479558,0.9738211236,0.5505565577,1,0.3211931886,1,1,1,1,1,1,1,1,0,0.6,0,0,3,0.3211903853,0.01708065857,0.336563434,3,3,4,4,0.8571428571,0,0,0,1,1,1,1,0.5603859372,0.04375876589,0.04375876589,0.07808683799,0.9733333333,0.9,1,1,0,1,1,0,0.5624945419,0.5624945419,1,3.555590057,0,0,0,0.5
1d897135-00eb-47ab-8681-9e0e6bdb90f5,de_berlin_32184,match,brad,2026-01-31T04:17:10.018294+00:00,92c5ff9b,review,0.7492032051,0.9628663516,1,0,0.1155196284,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.1098156435,0.08610601802,0.1098150776,0.9811186947,0.9932464668,0.2202704293,1,0.08610740085,1,1,1,1,1,1,1,1,0,1,0,0,1,0.08610485094,0.02370612404,0.1074409898,3,3,2,2,0.8,0,0,0,1,1,0,0,0.03713364844,0.1155196284,0.03713364844,0.3214488217,0.8966666667,0.9,1,1,0,1,1,0,0.1621521459,0.1621521459,1,12.33409517,0,0,0,0.5
f07306fb-e0d3-450d-8faf-89e783c17f3d,de_berlin_57797,match,brad,2026-01-31T04:17:32.415077+00:00,92c5ff9b,review,0.7491982579,0.02676052607,0.8116310696,0,0.3544152116,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.9986556124,0.6591418681,0.9953700724,0.8859254695,0.9541299844,1.273307187,1,0.5345018092,1,1,1,1,1,1,1,1,0,0.1,0,0,1,0.609913044,0.4581884138,0.9870863574,2,4,2,2,0.8,0.3333333333,0,0,1,1,0,0,0.7848705435,0.3544152116,0.3544152116,0.4515588138,0.9683333333,0.9,1.155870235,1.128904048,0.02696618789,0.78729086,0.8155450649,0.02825420493,0.0750445606,0.09380570075,0.8,53.30166461,2,2,0,0.5
07acf95c-4660-4803-9ef8-c4f988ccb8f4,de_berlin_82606,match,brad,2026-01-31T04:17:36.096340+00:00,92c5ff9b,review,0.7491779923,0,0.4842667473,0,0.02064277237,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.6758936056,0.5209115573,0.6622365238,0.879948935,0.9550013376,3.422562633,0.9999999999,0.5684496785,1,1,1,1,1,1,1,1,0,0.6,0,0,2,0.5047339715,0.06281623112,0.5733759129,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0.4842667473,0.02064277237,0.02064277237,0.04262686316,0.8033333333,0.9,1,1,0,1,1,0,0.4751914198,0.4751914198,0.9999999999,4.208830203,0,0,0,0.5
7bd7e523-7f3e-40e5-bca7-0ca00ef35518,de_berlin_15498,match,brad,2026-01-31T04:17:38.282544+00:00,92c5ff9b,review,0.7490056753,0,0.4552284118,0,0.03226525162,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,1.10931956,1.098211894,1.109318829,0.7760042436,0.9148537556,0.1953722946,1,1.098213157,1,1,1,1,1,1,1,1,0,0.6,0,0,3,1.09820985,0.01110401283,1.10820404,4,4,4,4,1,1,0,0,1,1,1,1,0.4552284118,0.03226525162,0.03226525162,0.07087706036,0.9966666667,1,1,1,0,1,1,0,0.3070171774,0.3070171774,1,6.514293491,0,0,0,0.5
da3a01d4-672d-4981-8b35-bfe273db4f7d,de_berlin_75317,no_match,brad,2026-01-31T04:17:43.037229+00:00,92c5ff9b,review,0.748994112,0.120033265,0.2448847119,0,1,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,7.888575421,6.371421297,7.821026189,0.2207540442,0.6441300905,0.03066694994,1,6.565108454,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.7,0,0,5,6.320895733,1.372811727,7.582486814,4,4,4,3,0.9333333333,0.3333333333,0,0,1,1,1,1,0.1248514469,1,0.1248514469,0.1248514469,0.895,0.95,1.033674567,1.027234428,0.006440138473,0.9539523553,0.95788053,0.003928174734,0.0941955077,0.0941955077,1,127.3946103,0,1,1,0.5
830c4092-9d8c-4906-9696-a46f51e9a0fa,de_berlin_75640,match,brad,2026-01-31T04:17:45.666016+00:00,92c5ff9b,review,0.7489515543,0,0.7139701939,0.979636497,1,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.9866445784,0.6187888897,0.9860020164,0.832762519,0.9288010661,0.2361595719,0.9999999999,0.9844697755,1,1,1,1,1,1,1,1,0,0.6,0,0,3,0.4976405985,0.3656232238,0.9100694067,3,4,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.7139701939,0.02036350301,0.02036350301,0.02852150297,0.8505555556,0.95,1,1,0,1,1,0,0.4946776342,0.4946776343,0.9999999999,4.043037044,0,0,0,0.5
17369d2d-96d7-42f2-879b-ed66bac7fa5d,de_berlin_78804,match,brad,2026-01-31T04:17:53.062203+00:00,92c5ff9b,review,0.7488873601,0.2204814832,1,0,0.05460978598,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,7.265271557,3.093064774,7.057248922,0.4565173623,0.7422118997,38.55387465,1,3.476421353,1,1,1,1,1,1,1,1,0,0.6,0,0,2,3.264559622,3.093876955,6.101369989,3,3,3,3,1,1,0,0,1,1,1,1,0.7795185168,0.05460978598,0.05460978598,0.07005579059,0.83,1,1.02652207,1.000482558,0.02603951239,1,1,0,0.257774365,0.257774365,1,11.63808511,1,1,0,0.5
20548829-64ca-4a2b-9ec8-2cef8ee98084,de_berlin_26056,no_match,brad,2026-01-31T04:18:07.685741+00:00,92c5ff9b,review,0.7488793731,0,1,0.5118481018,0.5447001962,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,1.800407815,1.782237606,1.800404518,0.6620246498,0.8658218322,0.2960207018,0.9999999999,1.782243123,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.1,0,0,3,1.782228444,0.01815372456,1.798569364,2,1,4,4,0.5454545455,0,1,0,0,0,1,0,1,0.03285209434,0.03285209434,0.03285209434,0.8433333333,0.75,1,1,0,1,1,0,0.2844255756,0.2844255756,0.9999999999,7.031716454,0,0,0,0.5
2ec07956-4289-4f20-8b8b-cf46868d2deb,de_berlin_51537,no_match,brad,2026-01-31T04:18:31.648664+00:00,92c5ff9b,review,0.748875618,0,1,0.05009279816,0.09404587582,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,4.550904923,2.982278488,4.509004846,0.5325177558,0.8034855053,24.84251312,1,2.887269738,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.7,0,0,3,2.646462699,1.743913709,4.181704727,5,3,4,4,0.875,0,0,0,1,1,1,1,1,0.04395307767,0.04395307767,0.04395307767,0.9105555556,0.9,1,1.010604599,0.01060459927,1,1,0,0.2289711318,0.3434566978,0.6666666667,8.734725569,0,1,1,0.5
14bdf992-b53f-4744-9151-b6c6ab9ffcee,de_berlin_46690,no_match,brad,2026-01-31T04:18:36.713237+00:00,92c5ff9b,review,0.7487618327,0,0.7222591172,0.9673898312,1,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.4118634694,0.4017763448,0.4118626587,0.9121177364,0.968075095,0.1630764266,1,0.4017779921,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.1,inf,inf,0,0.40177722,0.01008607152,0.4108548088,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.7222591172,0.03261016879,0.03261016879,0.04515023489,0.9833333333,0.95,1,1,0,1,1,0,0.2822077293,0.2822077293,1,7.08697811,0,0,0,0.5
650b5de2-f088-4ea0-994f-923904bde2bb,de_berlin_83720,match,brad,2026-01-31T04:18:41.980901+00:00,92c5ff9b,review,0.7487394214,0,0.9194718836,0,0.5627907806,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,0.3761803316,0.1879343234,0.3761802719,0.9577090448,0.9850580694,0.2003754964,1,0.2098260571,1,1,1,1,1,1,1,1,0,0.1,inf,inf,0,0.2114004346,0.1664171832,0.3595383144,2,4,1,3,0.8,0,0,1,0,1,1,1,0.9194718836,0.5627907806,0.5627907806,0.6120804678,0.8883333333,0.9,1.000011411,1,1.141078486e-05,0.9997619716,1,0.0002380284222,0.03441046803,0.02294031202,0.6666666667,87.18277233,0,0,0,0.5
41d79bde-2b17-4d0b-b306-fb0b053b121e,de_berlin_64239,match,brad,2026-01-31T04:18:45.494869+00:00,92c5ff9b,review,0.7486035824,0,0.5853403362,0,0.0434486422,True,1769828533023768820_112498755,1769828533028768840_8608537,2026-01-25,1.195587078,1.100781932,1.1955856,0.7763955834,0.9148943271,1.552552379,1,1.10083683,1,1,1,1,1,1,1,1,0,0.6,0,0,2,1.100769818,0.0948026818,1.186102436,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5853403362,0.0434486422,0.0434486422,0.07422799952,0.9816666667,0.95,1,1,0,1,1,0,0.2856600821,0.2856600821,1,7.001328242,0,0,0,0.5
