gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,graphlet_similarity,endpoint_degree_similarity,ref_data_version,target_data_version,feature_version,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match
324777bb-8ce0-4025-b278-4147bcee5ff1,boston_bike_1408,no_match,brad,2026-01-14 04:00:15.582074+00:00,d7840237,review,0.7417245866,0,1,0.0774893956,0.864159922,True,0.5,0.5,0.5,0.5,1,0.7866705264,0.7866705264,0.7866705264,4.75839788,2.434972289,4.711548626,0.755296898,0.8704255261,1.364223033,1,0.08752723603,1,4,4,4,2,0.8571428571,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,4,1.200172016,0.4307589228,3.701934985,0.9666666667,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.020916954,1.005331808,0.01558514586,0.9367084724,0.9557206119,0.01901213955,0.06069620455,0.06069620455,1,65.90197904,2,0,2,0.5
445dae42-3164-48af-b7bb-f7512d709020,boston_bike_2158,no_match,brad,2026-01-14 04:00:24.593797+00:00,d7840237,review,0.7413357636,0,1,0.04721123204,0.9331276367,True,0.5,0.5,0.5,1,1,0.8859164047,0.8859164047,0.8859164047,5.188948697,4.523132323,5.181567757,0.3851534538,0.7304335324,1.336366089,1,4.31403594,1,3,3,4,1,0.7272727273,0,0,1,0,1,1,1,0.5,0.5,0,1,0,0,inf,3,4.327871046,0.599167571,4.957086022,0.8783333333,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.00022514,1,0.0002251402578,0.9964608974,1,0.003539102549,0.0472630138,0.03150867586,0.6666666667,63.47458105,0,0,0,0.5
c67a4650-0c4b-49ce-9a74-b2dd0019beb5,boston_bike_2479,no_match,brad,2026-01-14 04:00:30.202162+00:00,d7840237,review,0.7361571463,0,0.75268203,0,0.7822140234,True,0.5,0.5,0.5,0.5,0.75268203,0.7822140234,0.75268203,0.9622456354,4.186303857,3.484513069,4.1857237,0.4505021727,0.7605567555,2.13966874,1,3.561026453,1,2,4,2,3,0.9090909091,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,8.381903172e-09,1.024719378e-08,3,3.586395402,0.6523389556,4.117900624,0.975,0.95,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000215442,1,0.000215441812,0.9849703667,1,0.01502963325,0.1847730853,0.07390923413,0.4,27.06021817,0,0,0,0.5
667fdd7c-8500-4169-890d-8dde6bcca7a5,boston_bike_2838,match,brad,2026-01-14 04:00:52.680381+00:00,d7840237,review,0.735554967,0.4137480415,1,0,0.9672258374,True,1,1,1,1,0.5862519585,0.9672258374,0.5862519585,0.6061169334,2.720334368,1.573518712,2.719606701,0.7808036971,0.9091337331,2.138602599,1,1.094320595,1,4,3,2,3,0.8333333333,0.3333333333,0,0,1,1,1,1,1,1,1,1,0,0,0,3,1.162948352,0.8216434492,2.46493357,0.8783333333,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000018838,1.001299024,0.001280185805,0.9978156743,0.978055486,0.01976018827,0.09317470352,0.05590482211,0.6,53.66263386,0,0,0,0.5
c610213f-5f73-4877-9e70-67b8e51fbb1e,boston_bike_2480,no_match,brad,2026-01-14 04:01:04.484786+00:00,d7840237,review,0.7350986483,0,1,0.07678587113,0.8854407805,True,0.5,0.5,0.5,0.5,1,0.8086549093,0.8086549093,0.8086549093,5.186393356,3.337163002,5.185766649,0.4838864437,0.7774658312,4.291694761,1,3.306770124,1,4,4,4,2,0.8571428571,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,4,3.340826145,1.896071519,4.983920771,0.9633333333,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1,1.000489676,0.0004896756018,1,0.9816471333,0.0183528667,0.0471445051,0.07071675765,0.6666666667,42.42275947,0,0,0,0.5
20cd9e3f-a72b-4025-b537-ed5f530df0f3,boston_bike_1784,no_match,brad,2026-01-14 04:01:14.018442+00:00,d7840237,review,0.7343627164,0,1,0.00162543973,0.8945227036,True,0.5,0.5,0.5,0.5,1,0.8928972639,0.8928972639,0.8928972639,5.964594474,4.618883249,5.807988602,0.3523038891,0.7202455641,1.00136541,1,4.793804391,1,3,4,2,2,0.7272727273,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,2,4.711842277,1.616106785,5.845484993,0.955,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.005891193,1.008116377,0.00222518404,0.9555559215,0.9613327728,0.005776851355,0.1124674425,0.05623372124,0.5,71.13169664,0,0,0,0.5
e33b1c01-d419-4fa8-addf-a1a91f5c4964,boston_bike_2940,match,brad,2026-01-14 04:01:19.603087+00:00,d7840237,review,0.7341931061,0,1,0.3597354465,0.6945386146,True,0.72,0.9125,0.72,0.5,1,0.3348031681,0.3348031681,0.3348031681,2.575735602,1.877399302,2.570023352,0.6428513981,0.8499206195,3.195790453,1,1.844581073,1,4,4,4,3,0.9333333333,0.3333333333,0,0,1,1,1,1,1,0.7058823529,1,1,0,0,0,6,2.028221687,0.4404183869,2.499565105,0.91,0.95,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.001278621,1.014456323,0.01317770241,1,1,0,0.4354177894,0.2177088947,0.5,13.77986877,0,1,1,0.5
b6f4597a-1c81-4ce7-be4e-a3a8b30c78ea,boston_bike_1441,no_match,brad,2026-01-14 04:01:23.657730+00:00,d7840237,review,0.734045202,0,1,0.07118702051,0.9235299484,True,0.5,0.5,0.5,0.5,1,0.8523429279,0.8523429279,0.8523429279,5.655582939,4.394170789,5.395317631,0.3898380072,0.7336599762,0.5711018982,1,4.427886851,1,4,4,3,2,0.7692307692,0,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,3,4.288158785,0.4187006895,5.154299996,0.945,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.029197942,1.023260564,0.005937377934,0.922608149,0.9158599736,0.006748175349,0.06034724528,0.0754340566,0.8,66.28305868,1,2,1,0.5
5ca308f2-8aaa-4763-99fc-922bcb034159,boston_bike_620,no_match,brad,2026-01-14 04:01:30.469720+00:00,d7840237,no_match,0.4999374764,0.04917631901,1,0.03199121575,1,True,0.5,0.5,0.5,0.5,0.950823681,0.9680087842,0.950823681,0.9822469553,13.9047265,12.27628649,13.87434518,0,0.4252301416,0.4259105899,1,11.57600876,1,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,4,11.58052893,0.402921768,12.52053185,0.9683333333,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.004155604,1,0.004155604084,0.9879901252,1,0.01200987481,0.066861959,0.01114365983,0.1666666667,179.4742508,2,0,2,0.5
2aa0f979-ddcc-4884-92d4-f25db6b33afe,boston_bike_1059,no_match,brad,2026-01-14 04:01:40.073642+00:00,d7840237,no_match,0.4998501966,0.3243098116,0.8737827003,0.1612903226,0.9032258065,True,0.6206896552,0.6365079365,0.6206896552,1,0.5494728887,0.7419354839,0.5494728887,0.7405938934,19.85952385,13.37901091,18.27177773,0.007509527917,0.3319637708,22.86384001,1,13.97171372,1,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0,0.7368421053,1,1,0,0,0,4,12.89396489,4.377350797,16.94537901,0.8833333333,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.022513793,1,0.02251379279,0.9144011788,1,0.08559882124,0.5815261836,0.06841484513,0.1176470588,29.23342143,2,0,2,0.5
d6b75dc3-bfc6-4c24-8328-3f861ebadd0d,boston_bike_670,no_match,brad,2026-01-14 04:02:26.539393+00:00,d7840237,no_match,0.499740565,0,0.6094554317,0.864687802,1,True,0.5,0.5,0.5,0.5,0.6094554317,0.135312198,0.135312198,0.2220214818,6.916218803,6.657230306,6.915847874,0.1558688336,0.5762349927,3.641001804,1,6.685962713,1,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,2,6.692399544,0.2155126028,6.890877297,0.9377777778,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000139008,1,0.0001390082423,1,1,0,0.4384380822,0.2922920548,0.6666666667,6.842471313,0,0,0,0.5
2558b105-cd3f-4574-b3cc-c885e313fa08,boston_bike_725,no_match,brad,2026-01-14 04:02:30.733621+00:00,d7840237,no_match,0.499372706,0.04805792095,0.9884746156,0,1,True,0.5,0.5,0.5,0.5,0.9404166946,1,0.9404166946,0.9404166946,12.97430849,12.03345534,12.97326601,0,0.4004253,1.690869814,1,12.05722739,1,3,4,2,2,0.7272727273,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,2,12.05720832,0.9172479274,12.88261768,0.9533333333,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1,1,1.007882666e-10,0.9999954492,1,4.550813258e-06,0.04825077558,0.03216718372,0.6666666667,62.17516639,0,0,0,0.5
5c01bc14-bcd7-4bd4-a4e6-4291dfa7d978,boston_bike_2499,no_match,brad,2026-01-14 04:02:34.219549+00:00,d7840237,no_match,0.4991830813,0.02514000156,1,0.05292205142,1,True,0.2,0.4929110106,0.2666666667,0.5,0.9748599984,0.9470779486,0.9470779486,0.9715014977,17.08299974,15.40702924,17.06209225,0,0.3099305623,1.043641548,1,15.38773894,1,4,3,2,2,0.7272727273,0,0,0,1,1,0,0,0,0.3,1,1,0,0,0,2,15.3885374,0.9289594204,16.36466614,0.9566666667,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000162683,1,0.0001626831842,0.995549982,1,0.004450017965,0.05279011189,0.01173113598,0.2222222222,170.4864733,0,0,0,0.5
89dc9162-c8f5-4ccf-a074-086369fa768c,boston_bike_627,no_match,brad,2026-01-14 04:02:39.759603+00:00,d7840237,no_match,0.4991332409,0,1,0.04169322943,0.949485304,True,0.5,0.5,0.5,0.5,1,0.9077920746,0.9077920746,0.9077920746,12.2291637,11.45836241,12.10188631,0,0.4293103242,0.07674089002,1,11.70885273,1,4,3,2,4,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,1,0,0,0,4,11.69360461,0.501620635,12.15161535,0.9816666667,0.95,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000000407,1.00008304,8.263313186e-05,0.9999150581,0.9988952575,0.001019800558,0.01761648814,0.01761648814,1,170.2950086,0,0,0,0.5
3f4d080b-0c5c-4f25-8f67-5004ab9fa2b5,boston_bike_3179,match,brad,2026-01-14 04:02:45.057096+00:00,d7840237,review,0.7335426377,0.1415264076,1,0,0.9999269689,True,0.7555555556,0.8861344538,0.7555555556,0.5,0.8584735924,0.9999269689,0.8584735924,0.8585362922,1.929360884,0.5404147935,1.557693001,0.8874988215,0.9605046226,0.2180561875,0.9999269689,0.351096274,1,4,4,1,4,0.7692307692,0.3333333333,0,1,0,1,1,1,1,0.7586206897,1,1,0,0,0,4,0.5912454458,0.3490687814,1.766233463,0.8627777778,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.006292769,1.005785246,0.0005075229679,0.9717765147,0.9755362375,0.003759722832,0.103463179,0.1159956984,0.8919570325,318.9540504,1,0,1,0.5
621cbd22-3d3f-4ea0-8871-6597aed70b3d,boston_bike_2138,no_match,brad,2026-01-14 04:02:48.435188+00:00,d7840237,review,0.7331746861,0.04619309367,1,0,0.9444558929,True,0.5,0.5,0.5,0.5,0.9538069063,0.9444558929,0.9444558929,0.9901961147,6.709059321,5.69950154,6.653642842,0.2794735824,0.6741141838,0.5615353871,1,5.550152158,1,4,2,2,2,0.8,0.3333333333,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,2,5.561039284,0.2824693729,6.525479919,0.9716666667,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000647424,1.000115754,0.0005316700019,0.9929691032,0.996716244,0.003747140809,0.05163599486,0.03688285347,0.7142857143,135.5643484,2,0,2,0.5
916a0c15-78c9-4c30-9d66-57c16ec42bd1,boston_bike_2900,match,brad,2026-01-14 04:04:30.487537+00:00,d7840237,review,0.7330135102,0,0.7262518248,3.11329431e-05,1,True,1,1,1,0.7,0.7262518248,0.9999688671,0.7262518248,0.7262744358,4.031171869,2.980967811,4.003311867,0.5301920496,0.8175575849,0.4304621912,0.9999688671,3.109274901,1,6,4,4,2,0.75,0.3333333333,0,0,1,1,1,1,1,1,1,1,0,0,0,8,3.054375462,1.455364535,4.003126031,0.9172222222,0.8,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000751851,1.000113106,0.000638745188,0.9911995608,0.9978085366,0.006608975765,0.07941415103,0.02647055954,0.3333229557,113.3299278,0,0,0,0.5
cc31f718-0438-4189-b378-8dbed46514b9,boston_bike_3475,no_match,brad,2026-01-14 04:04:34.752943+00:00,d7840237,review,0.7327392673,0.02324774278,0.8553454188,0,1,True,0.8717948718,0.9545454545,0.8717948718,0.5,0.832097676,1,0.832097676,0.832097676,5.844183261,5.622268759,5.844115143,0.2800855254,0.6734263921,0.2211188787,1,5.525559133,1,3,3,1,2,0.6666666667,0,0,1,0,1,0,0,1,0.88,1,1,0,0,0,2,5.533088123,0.05450393951,5.779150387,0.8716666667,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000020405,1,2.040527132e-05,0.9987228111,1,0.001277188912,0.05309156439,0.02123662576,0.4,94.17691976,0,0,0,0.5
66bf5de9-4427-40a2-af27-60fd9d5ae3e7,boston_bike_1798,match,brad,2026-01-14 04:04:39.269862+00:00,d7840237,review,0.7313917197,0,0.956230579,0.4653403205,1,True,1,1,1,0.5,0.956230579,0.5346596795,0.5346596795,0.5591325892,0.9867151347,0.6234716192,0.9867121861,0.9088663883,0.9628585101,1.48138272,1,0.2170506808,1,3,4,5,2,0.8571428571,0,0,0,1,1,1,1,1,1,1,1,0,0,0,5,0.4462786073,0.369494487,0.9095625539,0.9716666667,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000011064,1,1.106383751e-05,0.9990264956,1,0.000973504354,0.06998748331,0.03499374165,0.5,57.15307668,0,0,0,0.5
46a57333-28ae-429f-97b6-56435e8509bb,boston_bike_1400,no_match,brad,2026-01-14 04:08:37.419434+00:00,d7840237,review,0.7304297641,0,0.9901203989,0,0.9677372337,True,0.5,0.5,0.5,0.5,0.9901203989,0.9677372337,0.9677372337,0.9773934914,8.751251326,6.095333081,8.667858342,0.2970819729,0.6703150568,0.1348903093,1,5.25495179,1,4,3,2,2,0.7272727273,0,0,0,1,1,0,0,0.5,0.5,0,1,0,0,0,2,5.359724199,0.8899573912,8.101751497,0.9566666667,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.001121689,1.010150782,0.009029093511,0.9923287564,0.9721632434,0.02016551305,0.04802289481,0.03601717111,0.75,166.5872087,0,3,3,0.5
b2c3e225-c3de-47a6-913b-ad93d8fd6138,boston_bike_1766,match,brad,2026-01-14 04:09:34.389189+00:00,4435904e,review,0.7302501322,0,0.5163957248,0.02083587306,1,True,1,1,1,0.5,0.5163957248,0.9791641269,0.5163957248,0.5273842358,0.9925125549,0.6532300773,0.9924790378,0.9057865269,0.9632819893,2.036591495,1,0.4155623713,1,3,3,2,2,0.8,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0.4684746435,0.5087748837,0.9339412594,0.9683333333,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000000677,1,6.767201246e-07,0.9998046015,1,0.0001953984469,0.09277344983,0.06184896656,0.6666666667,32.33683781,0,0,0,0.5
44538cf4-9d1b-41ec-ad2e-0603d359bbfb,boston_bike_272,match,brad,2026-01-14 04:10:09.882018+00:00,4435904e,review,0.7302454148,0.3839687511,0.983886029,0,1,True,1,1,1,0.7,0.5999172779,1,0.5999172779,0.5999172779,5.096507487,4.928085911,5.096263429,0.3261811218,0.6972752184,0.1329621664,1,4.932309085,1,3,3,2,2,0.8,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,4.914870211,0.1436477686,5.049458178,0.965,0.9,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000032355,1.000030407,1.947489122e-06,0.9970660753,0.9965922865,0.0004737888359,0.09411197232,0.07058397924,0.75,42.50256266,0,0,0,0.5
5da0d45a-4f25-4786-9de8-bdec8b8e554b,boston_bike_688,match,brad,2026-01-14 04:10:22.518668+00:00,4435904e,review,0.7282353466,0.01365750525,1,0,0.344392309,True,1,1,1,0.5,0.9863424948,0.344392309,0.344392309,0.3491609769,0.6044938384,0.5949273998,0.6044938151,0.8794290988,0.9554350535,0.0608913191,1,0.5956134234,1,4,3,2,2,0.7272727273,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0.5949869015,0.0104326436,0.6037282038,0.9516666667,0.85,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.000000051,1,5.071000952e-08,1,1,0,0.1528013045,0.1018675363,0.6666666667,19.63334024,0,0,0,0.5
bb8e9942-ef3b-4588-a112-f98848f19307,boston_bike_714,no_match,brad,2026-01-14 04:10:35.708092+00:00,4435904e,review,0.7279049096,0.06914202344,1,0,0.983797361,True,0.25,0.5309056956,0.25,0.5,0.9308579766,0.983797361,0.9308579766,0.946188731,9.237178443,7.147944899,9.053939328,0.2201464023,0.6324850521,0.6307043631,1,6.299591777,1,4,3,1,2,0.6,0,0,1,0,1,0,0,0,0.2727272727,1,1,0,0,inf,1,6.315936266,0.2626985281,8.608521774,0.8616666667,0.8,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1.00752872,1.003223852,0.004304868368,0.9831168683,0.982688181,0.0004286873312,0.05084835395,0.03389890263,0.6666666667,176.9968799,1,1,0,0.5
09e4241c-11e4-4c36-8cef-fe7260728e03,boston_bike_691,no_match,brad,2026-01-14 04:10:42.266791+00:00,4435904e,no_match,0.4990249498,0.9567268282,1,0.9635024199,1,True,1,1,1,0.7,0.04327317176,0.03649758008,0.03649758008,0.8434228091,2.750114121,1.759613192,2.746729066,0.5632283257,0.8060342517,1.807510463,1,2.73856307,0,4,4,2,2,0.6666666667,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1.688262059,0.9735756533,2.610476709,0.9333333333,0.8,1769266721686191537_35513514,1769233459009851049_592744,2026-01-25,1,1,0,1,1,0,0.7904448686,0.7904448685,1,2.53022074,0,0,0,0.5
