gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance,mean_hausdorff_distance,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance,centroid_distance,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match
f77343d5-4114-4794-af07-00872b4143da,fc_street_7903,no_match,brad,2026-01-19T00:52:42.671334+00:00,37689aec,no_match,0.4996775062,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.2000000000,0.5131220207,0.1662383940,0.1662383940,0.3239743907,0.0000658520,0.0000642396,0.9989264857,1.0000000000,1.9026333664,0.9991673842,0.0000642396,0.0000638805,1.0000000000,4,3,4,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
2f7b4eb8-a770-40cb-b0cf-e1602c2eb9ec,fc_street_178,no_match,brad,2026-01-19T00:52:57.439044+00:00,37689aec,no_match,0.4996319397,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.0000000000,0.5896884953,0.9456141219,0.5896884953,0.6236037319,0.0000808025,0.0000714536,0.9993595895,1.0000000000,0.3282670970,0.9981551672,0.0000714536,0.0000761157,1.0000000000,3,2,4,3,0.8333333333,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
7efba784-19c8-4f64-9295-f401bdf92377,fc_street_5744,no_match,brad,2026-01-19T00:53:03.324925+00:00,37689aec,no_match,0.4995901649,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0565702711,0.0304590603,0.0304590603,0.5384287479,0.0000155010,0.0000119242,0.9988460899,1.0000000000,3.3894182530,0.9844565844,0.0000119242,0.0000150196,1.0000000000,3,3,3,4,0.9230769231,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
d7cfddd2-6cd0-41a2-9dc8-c8b8f8010eed,fc_street_1066,no_match,brad,2026-01-19T00:53:09.025136+00:00,37689aec,no_match,0.4995844552,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0357320004,0.0444011000,0.0357320004,0.8047548446,0.0000199330,0.0000139819,0.9994887312,1.0000000000,0.6783360784,0.9979097165,0.0000139819,0.0000198215,1.0000000000,4,3,4,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
92416116-ccb7-4a0d-85b3-3677dcdf9efc,fc_street_634,no_match,brad,2026-01-19T00:53:13.172816+00:00,37689aec,no_match,0.4995783659,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0390149008,0.0401980147,0.0390149008,0.9705678519,0.0001829711,0.0001792267,0.9998016512,1.0000000000,0.2406760422,0.9993903148,0.0001792267,0.0001829699,0.0000000000,3,4,4,4,0.9333333333,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
704d190c-1efb-4737-ba50-be1ad50a7899,fc_street_6753,match,brad,2026-01-19T00:53:27.315123+00:00,37689aec,no_match,0.4995689145,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.9000000000,1.0000000000,0.4595251203,0.4595251203,0.4595251203,0.0001317691,0.0000704306,0.9991709753,1.0000000000,4.4980784445,0.9931506446,0.0000704306,0.0000478641,1.0000000000,4,3,4,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
4f38fe2c-cfbd-4164-aa82-fdbeccbc2ed0,fc_street_10687,match,brad,2026-01-19T00:53:35.834928+00:00,37689aec,no_match,0.4995064615,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,0.8000000000,0.9965901105,0.3694644830,0.3694644830,0.3707286266,0.0000850909,0.0000512310,0.9990506553,1.0000000000,0.8224558803,0.9568288769,0.0000512310,0.0000613490,1.0000000000,5,6,3,4,0.7777777778,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
3eeeffe0-15fa-4c35-bfdf-51dd9e65c4c1,fc_street_3210,no_match,brad,2026-01-19T00:53:40.661920+00:00,37689aec,no_match,0.4994535600,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.2000000000,0.4481273242,0.1532045616,0.1532045616,0.3418773043,0.0000648650,0.0000647844,0.9998510492,1.0000000000,0.1055438791,0.9946043135,0.0000647844,0.0000648072,1.0000000000,1,3,3,2,0.8888888889,0.3333333333,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000
7d08f6c0-11a8-411d-882c-9422819d0c31,fc_street_8831,no_match,brad,2026-01-19T00:53:46.209448+00:00,37689aec,no_match,0.4994526156,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0587687555,0.0298576637,0.0298576637,0.5080533602,0.0000071415,0.0000053107,0.9999072701,1.0000000000,0.1103179473,0.9999884748,0.0000053107,0.0000071285,1.0000000000,3,4,3,4,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
be98dffd-8d51-4c3b-b4be-467439f95bf0,fc_street_2791,unsure,brad,2026-01-19T00:53:52.333654+00:00,37689aec,no_match,0.4994402150,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9737451102,0.0852794580,0.0852794580,0.0875788306,0.0000138558,0.0000121469,0.9992722111,1.0000000000,0.3592156444,0.9550424835,0.0000121469,0.0000126268,1.0000000000,3,1,3,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
b612c9e2-82a8-498a-b6f5-e001dab06254,fc_street_8166,no_match,brad,2026-01-19T00:54:01.383130+00:00,37689aec,no_match,0.4994390136,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5185185185,0.6456043956,0.5185185185,0.8000000000,0.2082065949,0.2496896453,0.2082065949,0.8338615511,0.0002856845,0.0002460214,0.9996908827,1.0000000000,56.8693603464,0.9255072465,0.0002460214,0.0002677570,1.0000000000,3,3,3,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
5478b444-3b0c-4ca1-ae87-95cfafb143fd,fc_street_8482,no_match,brad,2026-01-19T00:54:07.193555+00:00,37689aec,no_match,0.4994211480,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0372854817,0.0422154812,0.0372854817,0.8832182073,0.0000279246,0.0000157720,0.9995452477,1.0000000000,0.5930966369,0.9777088750,0.0000157720,0.0000276501,0.0000000000,4,2,4,3,0.9230769231,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
c62d84ab-6a72-4cfa-a04a-76c7c5503057,fc_street_3352,no_match,brad,2026-01-19T00:54:12.103413+00:00,37689aec,no_match,0.4994184026,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.2000000000,1.0000000000,0.0873483489,0.0873483489,0.0873483489,0.0000571106,0.0000485465,0.9991589651,1.0000000000,21.2331100353,0.9821418012,0.0000485465,0.0000497330,1.0000000000,3,3,3,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
fb87f5ce-0632-43af-89cc-bf66ddf9486a,fc_street_7790,no_match,brad,2026-01-19T00:54:20.997184+00:00,37689aec,no_match,0.4994071260,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.8824119159,0.5761548186,0.5761548186,0.6529318204,0.0005055131,0.0002696320,0.9993949656,1.0000000000,54.8396242630,0.8153504747,0.0002696320,0.0003476670,1.0000000000,3,4,2,3,0.8333333333,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
da98f5c1-1a8b-4246-acf8-cd0999f44886,fc_street_305,no_match,brad,2026-01-19T00:54:25.769287+00:00,37689aec,no_match,0.4993827994,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0388654964,0.0403578605,0.0388654964,0.9630217233,0.0000413591,0.0000257531,0.9992563972,1.0000000000,1.0721206274,0.9988696808,0.0000257531,0.0000413212,0.0000000000,1,3,3,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
2a75dbf9-f678-40f5-87e8-fc24cf8a7d09,fc_street_7971,match,brad,2026-01-19T00:54:34.362086+00:00,37689aec,no_match,0.4993768766,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.4001048314,0.9677310799,0.4001048314,0.4134462969,0.0001028760,0.0000848871,0.9991192965,1.0000000000,0.3324202094,0.9556372320,0.0000848871,0.0000932445,1.0000000000,4,3,3,3,0.9230769231,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
14cb6918-016b-4f4d-83e0-3365ec155536,fc_street_6937,no_match,brad,2026-01-19T00:54:41.876082+00:00,37689aec,no_match,0.4993184237,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.2000000000,0.7149368568,0.9062730070,0.7149368568,0.7888758148,0.0001648614,0.0000618509,0.9999191899,1.0000000000,0.0095769579,0.9252970219,0.0000618509,0.0000966051,1.0000000000,1,1,3,4,0.4444444444,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
79e4506a-38f4-47ac-a44d-b9efd243c3bf,fc_street_1551,no_match,brad,2026-01-19T00:54:46.841691+00:00,37689aec,no_match,0.4993063451,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.2000000000,1.0000000000,0.8284777031,0.8284777031,0.8284777031,0.0001575047,0.0001561655,0.9998631973,1.0000000000,0.1632362013,0.9999991640,0.0001561655,0.0001561656,1.0000000000,3,2,3,3,0.9090909091,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
117c01f4-fa68-4c11-a2d3-86e125eeeb7c,fc_street_5177,no_match,brad,2026-01-19T00:55:10.425142+00:00,37689aec,no_match,0.4993046325,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,1.0000000000,0.4571919381,0.2618828225,0.2618828225,0.5728071750,0.0001338467,0.0000815498,0.9992870805,1.0000000000,60.4493316550,0.8935843558,0.0000815498,0.0000859041,1.0000000000,3,3,3,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
f6c5ff6c-723b-4252-861e-27eb4a4bff56,fc_street_5594,no_match,brad,2026-01-19T00:55:21.298742+00:00,37689aec,no_match,0.4993040966,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0299439813,0.0584371896,0.0299439813,0.5124130971,0.0000257070,0.0000169681,0.9994682724,1.0000000000,6.3350404968,0.9913052826,0.0000169681,0.0000253040,0.0000000000,4,3,1,4,0.8333333333,0.3333333333,0.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000
be89c7f6-7894-4aa4-9aff-a86a8c6e3538,fc_street_4062,no_match,brad,2026-01-19T00:55:28.766145+00:00,37689aec,no_match,0.4992839517,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.9090909091,0.9636363636,0.9090909091,1.0000000000,0.0366311435,0.0430869042,0.0366311435,0.8501688437,0.0000126750,0.0000076333,0.9998143549,1.0000000000,0.2255903888,0.9999024140,0.0000076333,0.0000126666,1.0000000000,4,4,4,4,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
7dcbcd9f-1ff3-4d70-8145-51c0ac0c7edd,fc_street_8431,match,brad,2026-01-19T00:55:39.448219+00:00,37689aec,no_match,0.4992766925,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.4428038042,0.0329720287,0.0329720287,0.0744619363,0.0000439630,0.0000436619,0.9995659334,1.0000000000,0.5626898035,0.9999792114,0.0000436619,0.0000436623,1.0000000000,4,4,3,4,0.9333333333,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
c57e2d31-09b3-446a-90af-2d7bc9efac8b,fc_street_3063,match,brad,2026-01-19T00:55:41.532131+00:00,37689aec,no_match,0.4992710052,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,0.8000000000,1.0000000000,0.4913199672,0.4913199672,0.4913199672,0.0001602106,0.0000758089,0.9993019385,1.0000000000,1.5554083980,0.9998164444,0.0000758089,0.0000775996,1.0000000000,3,3,3,4,0.9230769231,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
6dd8216c-2262-4a2b-8c7f-b9dec256db87,fc_street_481,no_match,brad,2026-01-19T00:55:46.573799+00:00,37689aec,no_match,0.4992408711,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0451549982,0.0352582697,0.0352582697,0.7808276178,0.0000306810,0.0000178783,0.9998900593,1.0000000000,0.1312460386,0.9979766752,0.0000178783,0.0000306539,0.9802889764,3,3,3,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
0a1c52f1-75c2-4062-a837-f94eeadb0ddb,fc_street_3961,no_match,brad,2026-01-19T00:55:51.139926+00:00,37689aec,no_match,0.4992280730,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0404956717,0.0387385399,0.0387385399,0.9566093924,0.0000290473,0.0000202357,0.9999848323,1.0000000000,0.0174125600,0.9999987621,0.0000202357,0.0000290462,0.0000000000,3,2,3,3,0.9090909091,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
082808e1-1df9-488a-9185-e291b429124a,fc_street_5132,no_match,brad,2026-01-19T00:55:54.516694+00:00,37689aec,no_match,0.4992204789,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.2000000000,0.5521946528,0.1176524470,0.1176524470,0.2130633579,0.0000659961,0.0000659668,0.9999891141,1.0000000000,0.0283145549,0.9999991797,0.0000659668,0.0000659691,1.0000000000,1,3,3,3,0.8000000000,0.3333333333,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000
502b2344-a44d-47de-9806-de7f0b679a8c,fc_street_11107,match,brad,2026-01-19T00:56:06.503864+00:00,37689aec,no_match,0.4991947846,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,0.6000000000,1.0000000000,0.3419608486,0.3419608486,0.3419608486,0.0000658657,0.0000452123,0.9995950698,1.0000000000,3.9679663548,0.9971609476,0.0000452123,0.0000373660,1.0000000000,3,3,4,4,0.8571428571,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
cd2aa0af-ee35-47e6-85e6-eff5d2202177,fc_street_6481,no_match,brad,2026-01-19T00:56:27.159762+00:00,37689aec,no_match,0.4991647676,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.8000000000,0.7342446230,0.7504779031,0.7342446230,0.9783694096,0.0001691411,0.0001206743,0.9992703792,1.0000000000,11.5791369609,0.9914970222,0.0001206743,0.0001360183,1.0000000000,1,1,3,3,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
67c4dea6-0017-49ae-b87d-269c7177d665,fc_street_3792,match,brad,2026-01-19T00:56:36.402074+00:00,37689aec,no_match,0.4991356329,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.8125000000,0.7745600804,0.6875000000,1.0000000000,0.2462709624,1.0000000000,0.2462709624,0.2462709624,0.0000993409,0.0000387893,0.9990610030,1.0000000000,1.1339537608,0.8340043069,0.0000387893,0.0000231177,1.0000000000,3,3,2,2,0.8000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000
55e53e7f-da4c-4c1d-8719-5c2d2800374b,fc_street_3869,no_match,brad,2026-01-19T00:56:40.859297+00:00,37689aec,no_match,0.4990483464,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0427228319,0.0368984695,0.0368984695,0.8636709654,0.0000211166,0.0000140650,0.9999546656,1.0000000000,0.0533226092,0.9999997993,0.0000140650,0.0000211118,1.0000000000,3,4,4,3,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
5ec27309-4ab7-4cba-8f31-e48546bc41a7,fc_street_8535,no_match,brad,2026-01-19T00:56:43.860876+00:00,37689aec,no_match,0.4990458606,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,0.8000000000,0.0407953442,0.0384682231,0.0384682231,0.9429562087,0.0000347377,0.0000230871,0.9990668058,1.0000000000,3.4033450700,0.9391874673,0.0000230871,0.0000341444,0.1466406951,3,3,4,3,0.9230769231,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
f4947944-9c5d-476e-b3be-792c4b1fa5bf,fc_street_989,no_match,brad,2026-01-19T00:56:47.240073+00:00,37689aec,no_match,0.4989961324,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.8000000000,1.0000000000,0.4638577651,0.4638577651,0.4638577651,0.0001814918,0.0000814762,0.9993529911,1.0000000000,77.8506548705,0.8130922731,0.0000814762,0.0001035055,1.0000000000,1,1,1,3,0.6666666667,0.3333333333,1.0000000000,1.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000
dc154f39-e216-480e-8f6c-234ad6a798dd,fc_street_5887,no_match,brad,2026-01-19T00:56:50.138964+00:00,37689aec,no_match,0.4989937000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0466296857,0.0344085818,0.0344085818,0.7379115110,0.0000286806,0.0000180303,0.9990828273,1.0000000000,15.4367692276,0.9838379881,0.0000180303,0.0000267928,1.0000000000,6,3,3,4,0.8750000000,0.3333333333,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
d0db95ad-4b23-4c80-99cc-4021b17b71b8,fc_street_1539,no_match,brad,2026-01-19T00:56:53.354535+00:00,37689aec,no_match,0.4989880884,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.8000000000,0.1851491074,0.0221694929,0.0221694929,0.1197385889,0.0000757961,0.0000725512,0.9992802641,1.0000000000,29.1525995905,0.9478763810,0.0000725512,0.0000752429,1.0000000000,5,5,3,3,0.7500000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
0c75e5f4-c714-4347-9874-7e5db0b12ba4,fc_street_2935,match,brad,2026-01-19T00:56:58.975348+00:00,37689aec,no_match,0.4989644056,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.2000000000,0.6646003238,0.1519715914,0.1519715914,0.2286661410,0.0000797884,0.0000782194,0.9990508408,1.0000000000,1.4900730737,0.9996262230,0.0000782194,0.0000782820,1.0000000000,1,2,3,3,0.6666666667,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
31fb3393-d400-42d8-bebd-7f1257a86f94,fc_street_3583,match,brad,2026-01-19T00:56:59.462388+00:00,37689aec,no_match,0.4989530020,0.0000000000,1.0000000000,0.0000000000,1.0000000000,False,0.5000000000,0.5000000000,0.5000000000,0.2000000000,0.5532270851,0.5763857907,0.5532270851,0.9598208249,0.0001385679,0.0000651663,0.9992886288,1.0000000000,3.8364174915,0.8711711611,0.0000651663,0.0000874714,1.0000000000,4,1,2,4,0.9090909091,0.3333333333,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000
