gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version
8d29c83b-df2f-4b3f-8186-5e37f38fe68e,sg_footpath_98529_886520d80b,no_match,brad,2026-02-16T16:54:34.835619+00:00,b9915bd8,review,0.631565094,0,0.07618275982,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
1efaecfa-b706-43ac-915e-ba94d75798bb,sg_footpath_84394_886520d96b,no_match,brad,2026-02-16T16:54:39.706318+00:00,673e509f,review,0.6179404259,0,0.002822759441,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
b81cf96c-51ea-44ce-82bf-cc53e29f8a98,sg_footpath_9574_8865263411,no_match,brad,2026-02-16T16:57:19.657478+00:00,24de28e5,review,0.6177611947,0,0.01546060427,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
cf89e66b-0ed9-4618-9068-c2040fa53bac,sg_footpath_83789_886526add3,no_match,brad,2026-02-16T16:57:33.865798+00:00,49ad41db,review,0.6329046488,0,0.01448039196,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
ee1f1bd9-f543-44a3-a949-25b00c61a8fa,sg_footpath_33670_886520d989,no_match,brad,2026-02-16T16:57:37.963821+00:00,82d4fb68,review,0.6332107782,0,0.03671164582,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
9fc97616-4cf3-46e2-9dd3-14a9b4c5d4f5,sg_footpath_30223_886520d9bb,no_match,brad,2026-02-16T17:01:25.462895+00:00,4c06c4b4,review,0.6349503398,0,0.006183123943,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
a9d6aabf-a858-4492-8356-f605af698d15,sg_footpath_11378_8865263615,no_match,brad,2026-02-16T17:01:28.758066+00:00,26e3bada,review,0.6142340899,0,0.01504921469,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
7908d688-bb1b-4af9-8b51-15eeb6f1badd,sg_footpath_90407_886520d90b,no_match,brad,2026-02-16T17:01:36.276696+00:00,db08c159,review,0.6136235595,0.09699875079,0.09976130504,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
8add444f-3253-4410-9213-f0b82c096857,sg_footpath_44704_886520d961,no_match,brad,2026-02-16T17:01:38.993741+00:00,15f47d48,review,0.6378511786,0,0.001866344999,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
599f3246-2293-4497-ba64-f226a6460096,sg_footpath_98003_886520ca2b,no_match,brad,2026-02-16T17:01:42.565230+00:00,b720679a,review,0.6112720966,0,0.001842292714,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
dc317593-b240-4347-9c2d-e4c99415cdc2,sg_footpath_45343_886520c18d,match,brad,2026-02-16T17:03:45.475698+00:00,4d87f877,review,0.6392050982,0.1788934492,0.2014413319,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
d895df1f-9ae3-46bf-bad4-27ee69685a82,sg_footpath_17295_8865263653,no_match,brad,2026-02-20T19:06:36.246834+00:00,69baf701,review,0.6211032867,0.612373914,0.6436017324,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
226ccaf4-b50e-425b-aa1f-1ad068830eb0,sg_footpath_20813_886526acd7,match,brad,2026-02-20T19:06:49.284091+00:00,f5916c44,review,0.6303269863,0.4324162189,0.4541530817,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
471eeadd-39f1-4c5f-8f4d-b19105ab7372,sg_footpath_100747_886526acbb,no_match,brad,2026-02-20T19:06:55.487015+00:00,f66610e3,review,0.5998021364,0,0.8807565975,0.633373924,0.9645200572,True,1770593577998448958_61854370,1771257220423770570_10258574
ecc3d0b1-5fc1-4693-8dfd-39d8d78d5ebb,sg_footpath_97811_886526add3,no_match,brad,2026-02-20T19:07:03.294589+00:00,f9910fde,review,0.6550593972,0.4292700695,0.433580933,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
9bdb3c28-8fa2-43fe-bd4e-b125261308ed,sg_footpath_53682_886520c187,match,brad,2026-02-20T19:07:11.616648+00:00,4b9c80de,review,0.5937260389,0,0.2265512219,0,0.866445674,True,1770593577998448958_61854370,1771257220423770570_10258574
c281d2b7-7338-45a8-a5d8-32e1a1f6b1aa,sg_footpath_13075_8865263663,match,brad,2026-02-20T19:07:21.038672+00:00,4ddf9c0a,review,0.6594660878,0.001400891684,0.1628648087,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
1925d96d-361f-4f40-bb26-3ce22484b856,sg_footpath_70079_886526acc3,match,brad,2026-02-20T19:08:00.946118+00:00,7c0732bf,review,0.5553979874,0,0.0144408248,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
c8a1884e-c264-4013-be37-f89d3f286f32,sg_footpath_98971_886526adc3,match,brad,2026-02-20T19:08:06.401989+00:00,df91a514,review,0.5470166206,0,0.01350013939,0,0.09475944801,True,1770593577998448958_61854370,1771257220423770570_10258574
70db6d02-f00a-4bde-a34d-3b99e6f8dc12,sg_footpath_3181_88652636c7,match,brad,2026-02-20T19:08:15.074422+00:00,61865615,review,0.5411189795,0.9829357512,1,0.06460178266,1,True,1770593577998448958_61854370,1771257220423770570_10258574
98e7160c-cff4-41d6-bc40-bdd31eb73545,sg_footpath_92970_886526adc3,match,brad,2026-02-23T05:08:37.364505+00:00,ec99de97,review,0.6250129342,0,0.1126708839,0,0.8346722955,True,1770593577998448958_61854370,1771257220423770570_10258574
40fc5555-cb7b-4782-9ec2-e013933675d3,sg_footpath_35633_886526acd7,match,brad,2026-02-23T05:08:44.799653+00:00,4c2afca3,review,0.6176530123,0,0.04070548862,0,0.6112353147,True,1770593577998448958_61854370,1771257220423770570_10258574
2ea66b22-5723-494b-abea-5c7234745924,sg_footpath_15145_886520d9d7,match,brad,2026-02-23T05:08:47.663682+00:00,21ae4abd,review,0.6400565505,0,0.2330134969,0.5702758237,0.6950344555,True,1770593577998448958_61854370,1771257220423770570_10258574
7bf36e41-d133-496b-be99-9b7364acaf41,sg_footpath_80660_886526add7,match,brad,2026-02-23T05:08:49.513019+00:00,96f1f1d4,review,0.6094243526,0.2734270022,0.3543978057,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
96f4d87a-ac95-4739-bf8a-6a8a9a1b465e,sg_footpath_60251_88652636c7,match,brad,2026-02-23T05:08:52.743712+00:00,d6cc64a0,review,0.6517045498,0,0.1972513642,0,0.9883775236,True,1770593577998448958_61854370,1771257220423770570_10258574
2811e0a4-1882-46f6-bda3-8b8380fc8545,sg_footpath_7485_886526aceb,match,brad,2026-02-23T05:08:56.576059+00:00,bea74db6,review,0.6581373215,0.02297607273,0.5198103534,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
9e9dfd4a-569e-4b86-977a-d2535de4b88e,sg_footpath_69112_886526acd3,match,brad,2026-02-23T05:09:08.803160+00:00,f21137f0,review,0.6642422676,0.5325131342,0.5499679601,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
adea4f55-b6c6-448d-bbaf-24f30a48c911,sg_footpath_76328_88652636a5,match,brad,2026-02-23T05:09:14.466594+00:00,9d578883,review,0.6683042049,0.7876893086,0.9298657035,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
65b5931b-008a-4a8c-9c91-8ae1388620da,sg_footpath_5520_8865263653,match,brad,2026-02-23T05:09:16.527597+00:00,6768201b,review,0.6780447364,0.9465860262,0.974756791,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
10c26ba9-5b5c-42e3-ae77-3e267ccb2126,sg_footpath_87165_8865263659,match,brad,2026-02-23T05:11:42.840044+00:00,7e9aec47,review,0.6796849966,0.08474990054,0.8523790162,0,0.4831956889,True,1770593577998448958_61854370,1771257220423770570_10258574
96bdbf89-856c-4ddc-bedd-f1d6f357e7fb,sg_footpath_28828_886520d835,match,brad,2026-02-23T05:11:45.792769+00:00,2e1cdb8b,review,0.559822917,0,0.2851121285,0,0.801748692,True,1770593577998448958_61854370,1771257220423770570_10258574
013efdef-8a59-4f65-8da0-7585c1a9395e,sg_footpath_45814_886520d9b3,match,brad,2026-02-23T05:11:54.952416+00:00,6d1ab724,review,0.5579206347,0.9059439451,1,0.5890063613,1,True,1770593577998448958_61854370,1771257220423770570_10258574
fc32a559-d6ca-432b-8ee5-31f3be03a6ec,sg_footpath_330_886520d9bb,match,brad,2026-02-23T05:12:01.991787+00:00,184cf75e,review,0.5565975308,0.008348004813,0.02706984327,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
ca4098ce-1e18-44c0-b301-8223c4a26762,sg_footpath_9801_886520d8a9,match,brad,2026-02-23T05:12:05.246882+00:00,4a0b018f,review,0.7049401402,0.7993266403,0.9885743414,0.03225806452,1,True,1770593577998448958_61854370,1771257220423770570_10258574
2c3d0ab0-967e-44f4-bb24-a5948d0ea514,sg_footpath_26466_88652634a1,match,brad,2026-02-23T05:12:17.838442+00:00,7b3df146,review,0.539070487,0.1061635315,0.2445794814,0.03225806452,1,True,1770593577998448958_61854370,1771257220423770570_10258574
a6904c29-f523-4b7d-bf29-55a8f68a7d46,sg_footpath_66323_886526365d,match,brad,2026-02-23T05:12:23.148241+00:00,cf6eb644,review,0.7126256824,0.1944096302,0.1978237575,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
ddedf6a7-c80e-49e3-b0b8-eb29d7d06256,sg_footpath_225_88652634a9,match,brad,2026-02-23T05:12:25.497153+00:00,adf35a4b,review,0.7142975926,0.7527281945,0.9899180542,0,0.9677419355,True,1770593577998448958_61854370,1771257220423770570_10258574
806efd4c-6e83-4657-84ca-f3ee35a6bda0,sg_footpath_49284_886526365b,match,brad,2026-02-23T05:13:14.441766+00:00,77430ba9,review,0.7153854966,0.01701371274,0.1459803098,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
ef99b8bc-7ef7-4ca8-968c-b6785ccf1635,sg_footpath_78918_886520d9d5,match,brad,2026-02-23T05:13:30.805705+00:00,92a555ca,review,0.7243818641,0.09758057056,0.3476905038,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
32621c4a-1a5c-4060-9dbc-7f584d67b8f7,sg_footpath_3827_886520cb59,match,brad,2026-02-23T05:13:37.337562+00:00,a8312cc7,review,0.7266668081,0.9869944113,0.9898585833,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
f77bf7f2-37f3-49da-9ff7-f32318bb9212,sg_footpath_71311_886526acb3,match,brad,2026-02-23T05:13:39.530413+00:00,04240587,review,0.5229738951,0.2040627523,0.2641368669,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
bbc51c0e-b736-4155-9dc7-c0ce90686c93,sg_footpath_99715_886520d825,match,brad,2026-02-23T05:13:42.913374+00:00,b580b90b,review,0.7290807366,0.08240875386,0.4771357541,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
e5c5a0ea-01eb-4eba-b559-b0619fb358ec,sg_footpath_1824_886520d9d5,match,brad,2026-02-23T05:13:45.571645+00:00,91c63b9e,review,0.7307944298,0.7826388782,0.7908368095,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
960e3bcb-cb6f-4f6f-b27b-2df7ef761268,sg_footpath_91259_8865263657,match,brad,2026-02-23T05:13:50.765118+00:00,63b745f5,review,0.7322618365,0.2724691311,0.2909720407,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
dd479a4b-a9c1-4a22-8914-4b65d901efe3,sg_footpath_2597_886520ca45,match,brad,2026-02-23T05:14:19.435949+00:00,27cb019e,review,0.5147163868,0,0.459755076,0.9100285827,1,True,1770593577998448958_61854370,1771257220423770570_10258574
d26e1612-d499-496f-8bd7-ca269008b8b2,sg_footpath_7514_8865263413,match,brad,2026-02-23T05:14:27.032021+00:00,bd054996,review,0.5138588548,0,0.218551643,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
3584da9b-9994-4ffa-bfb2-8927446feab9,sg_footpath_35549_886526acb3,match,brad,2026-02-23T05:14:35.665424+00:00,be6a467a,review,0.7402971387,0.3880364815,0.5168083938,0,0.9677419355,True,1770593577998448958_61854370,1771257220423770570_10258574
5a029cb2-6f9c-4097-9e44-fb0466573d84,sg_footpath_28517_88652636a3,match,brad,2026-02-23T05:14:38.629472+00:00,c2c9ee9d,review,0.5084498525,0,0.05472886021,0.3820634997,1,True,1770593577998448958_61854370,1771257220423770570_10258574
cfa56d63-92ec-43ca-8845-12fe600666fa,sg_footpath_79008_886526adcd,match,brad,2026-02-23T05:14:45.199373+00:00,b272f2a9,review,0.7461636662,0.8668144857,0.9312590894,0,0.4026262291,True,1770593577998448958_61854370,1771257220423770570_10258574
cab6d906-3439-46e8-8f00-0cd0b4e4718f,sg_footpath_68014_8865263483,match,brad,2026-02-23T05:15:23.297732+00:00,3b67f816,review,0.7466012836,0.7670432251,0.8886317221,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
043a00db-fc8b-4f6c-b91f-1d23430abf0b,sg_footpath_17900_88652634e3,match,brad,2026-02-23T05:15:29.117547+00:00,e0d8c13d,match,0.7821096778,0.678857681,0.754792627,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
77f47652-21f0-44f9-9a75-baf8930326a1,sg_footpath_108422_886526ace7,match,brad,2026-02-23T05:16:08.645726+00:00,0090b1fb,match,0.8500765562,0,0.02570286011,0.007466123315,1,True,1770593577998448958_61854370,1771257220423770570_10258574
f16ba252-aa78-44f6-869d-6644de037f6e,sg_footpath_108933_886520cb39,match,brad,2026-02-23T05:16:12.695504+00:00,768acba0,match,0.8517839909,0,0.1812877159,0.8861008275,1,True,1770593577998448958_61854370,1771257220423770570_10258574
891a82f1-1250-4c5c-afc9-20430cd34e13,sg_footpath_14812_8865263689,match,brad,2026-02-23T05:16:15.607885+00:00,251ca5cd,match,0.8570510149,0.4701300199,0.4866168303,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
7554a704-e8d9-45bb-95c3-f9234cef3981,sg_footpath_84116_886526adc1,match,brad,2026-02-23T05:16:18.962584+00:00,67bca78c,match,0.9329574704,0.4444356485,0.4668078086,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
b46718a1-b0f1-4b14-9f33-80295770c9e1,sg_footpath_38149_8865263613,match,brad,2026-02-23T05:16:46.144262+00:00,3eadb15c,match,0.9396287203,0.6793036761,0.9991390999,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
3d0c2b9d-bdae-409a-b1f3-26a87ff0cd96,sg_footpath_69481_886520d9b9,match,brad,2026-02-23T05:16:48.174813+00:00,dd714084,match,0.9836830497,0,0.02490009821,0,0.5100285004,True,1770593577998448958_61854370,1771257220423770570_10258574
20b8e042-048d-4c85-a465-5c2f9001fcfe,sg_footpath_50665_886520d925,match,brad,2026-02-23T05:16:50.894856+00:00,07092af7,match,0.9887707233,0.8698757678,0.8747081714,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
f064b2bf-847d-458a-be06-cb37ba8152e2,sg_footpath_1707_8865263631,match,brad,2026-02-23T05:16:53.912131+00:00,c531b9a6,match,0.9956325889,0.1564246925,0.3318486217,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
7f04b73f-158b-49d1-9d12-97627bc9f6a2,sg_footpath_67472_886526363b,match,brad,2026-02-23T05:16:54.808292+00:00,3438ff74,match,0.9971207976,0.7404839012,0.746994831,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
b9133b19-d901-4474-b98c-61854f0031a6,sg_footpath_8509_886526acd7,match,brad,2026-02-23T05:16:58.028167+00:00,986b0289,no_match,0.3230274618,0.5175770176,0.627954678,0,0.2580645161,True,1770593577998448958_61854370,1771257220423770570_10258574
34cb6748-5c29-4206-9414-7a0cd4c08c5b,sg_footpath_28632_88652634e3,match,brad,2026-02-23T05:17:01.721622+00:00,a9f9ff9b,no_match,0.3076070547,0.1976849529,0.3923421713,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
8452f631-f9ce-4991-9959-64f61ff7f327,sg_footpath_77786_886526aceb,no_match,brad,2026-02-23T05:17:16.148711+00:00,79cff6b4,no_match,0.08950191736,0.9334209158,1,0.8335315617,1,True,1770593577998448958_61854370,1771257220423770570_10258574
07b52dc4-6d18-4d5f-90f3-8c529f3d45bc,sg_footpath_47432_886526ac8d,no_match,brad,2026-02-23T05:17:19.612916+00:00,c9257fcd,no_match,0.02751679532,0.3613532174,0.3826936558,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
913a2a12-344c-4b17-bcb0-10677d184ee3,sg_footpath_107171_886520d947,no_match,brad,2026-02-23T05:18:20.163312+00:00,0994168e,no_match,0.0274055358,0,0.1562866578,0.5153054169,1,True,1770593577998448958_61854370,1771257220423770570_10258574
9cc35bac-0eb4-4819-8083-14264f76c393,sg_footpath_54707_886526acbd,no_match,brad,2026-02-23T05:18:23.809302+00:00,76c90fc1,no_match,0.01018043421,0,0.07041899643,0.4736275919,1,True,1770593577998448958_61854370,1771257220423770570_10258574
b65a44e7-3a36-4c6a-98c6-bc0675534bb9,sg_footpath_23022_8865263637,no_match,brad,2026-02-23T05:18:28.127429+00:00,3034e99f,no_match,0.006356690545,0,1,0.5618999546,0.6037353829,True,1770593577998448958_61854370,1771257220423770570_10258574
51525b6c-57dc-4bf1-95dc-fdf137152ffb,sg_footpath_89923_886520ca39,no_match,brad,2026-02-23T05:18:29.225427+00:00,6a186482,no_match,0.002839192282,0.8043482356,0.8043482356,1,1,True,1770593577998448958_61854370,1771257220423770570_10258574
91dbc616-3df6-4359-9ca1-f619a0c71ebc,sg_footpath_11646_886520d831,no_match,brad,2026-02-23T05:18:32.273655+00:00,05a7f6ec,no_match,0.001537239295,0,0.005470784512,0,1,True,1770593577998448958_61854370,1771257220423770570_10258574
bb2a63fc-531f-458b-98d2-f61993e2e4b3,sg_footpath_22253_8865263419,no_match,brad,2026-02-23T05:18:33.677951+00:00,0bf17b55,no_match,0.0007818629383,0.1273294063,0.1273294063,0,0,True,1770593577998448958_61854370,1771257220423770570_10258574
