gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version,feature_version,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,name_levenshtein,name_jaro_winkler,name_token_sort,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,class_similarity,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,ref_coverage,target_coverage,min_coverage,coverage_ratio,graphlet_similarity,endpoint_degree_similarity,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match
2af97c0c-a067-43cc-9e85-826983cf401e,phila_sidewalk_581497,no_match,brad,2026-01-29T05:02:43.423343+00:00,65c0dfa8,no_match,0.4995875061,0.8599357601,0.9383866432,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,3.39144143,2.740969182,3.376995994,0.5713101343,0.8221822648,88.26123284,0.9999999999,0.8420185795,1,0.5,0.5,0.5,0.5,0.5,1,0,0,0.1,0,0,4,2.044136871,1.370484591,3.26134698,3,3,3,3,1,1,0,0,1,1,1,1,0.07845088316,1,0.07845088316,0.07845088316,0.995,1,1,1,0,1,1,0,0.364666471,0.364666471,0.9999999999,5.484463637,0,0,0,0.5
a3adedc7-951e-4317-b66d-d391311cbd7b,phila_sidewalk_589324,no_match,brad,2026-01-29T05:02:45.019523+00:00,65c0dfa8,no_match,0.4995853901,0.9334828134,1,0,0.6628548897,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,5.855472341,2.928253341,5.531799445,0.4740146123,0.7508178344,89.08457266,0.9999999999,3.051817582,1,0.5,0.5,0.5,0.5,0.5,1,0,0,0.1,0,0,4,2.199667093,1.448266477,3.537910551,3,3,3,3,1,1,0,0,1,1,1,1,0.06651718657,0.6628548897,0.06651718657,0.100349545,0.9916666667,1,1,1,0,1,1,0,0.3450326821,0.3450326821,0.9999999999,5.796552338,0,0,0,0.5
0adae8a0-e181-4ac2-8bed-813b77d51f36,phila_sidewalk_837219,match,brad,2026-01-29T05:02:47.500139+00:00,65c0dfa8,no_match,0.4995724559,0.4496241546,0.4552558263,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.3819441009,0.3214536046,0.3817815582,0.9287473356,0.9733761995,0.7374390711,0.9999999999,0.283532217,1,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,2,0.3127971587,0.06363605353,0.3733583295,4,4,2,2,0.6666666667,0,0,0,1,1,0,0,0.005631671768,1,0.005631671768,0.005631671768,0.7916666667,0.8,1.000844076,1,0.0008440762374,1,1,0,0.4910606101,0.3273737401,0.6666666667,6.109225497,0,0,0,0.5
449fd60f-fc20-4a31-8680-639f28aae573,phila_sidewalk_560605,no_match,brad,2026-01-29T05:02:50.407626+00:00,65c0dfa8,no_match,0.499569416,0,0.06204441933,0.4795700153,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,2.74280103,2.663249533,2.742797509,0.5352500998,0.8060112208,1.300121188,1,2.663337901,1,0.5,0.5,0.5,0.5,0.5,1,0,0,0.1,0,0,6,2.663229607,0.07954562873,2.734838729,4,4,4,4,1,1,0,0,1,1,1,1,0.06204441933,0.5204299847,0.06204441933,0.1192176107,0.9883333333,1,1,1,0,1,1,0,0.2849609436,0.2849609436,1,7.018505674,0,0,0,0.5
1792cc82-59fb-4435-a019-e032b1bce683,phila_sidewalk_898631,match,brad,2026-01-29T05:02:54.131385+00:00,65c0dfa8,no_match,0.4995329082,0.03273505073,0.07206585292,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.2847785179,0.2259529936,0.2847738687,0.9477126313,0.9812498231,0.6704562387,1,0.2400236913,1,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,2,0.2369846977,0.04989892864,0.2804201575,3,3,2,2,0.8,0,0,0,1,1,0,0,0.03933080219,1,0.03933080219,0.03933080219,0.975,0.9,1.000012785,1,1.278483165e-05,1,1,0,0.4690021779,0.2345010889,0.5,8.528745044,0,0,0,0.5
bb2c3bae-202b-4005-9b1f-9b5121a0fe56,phila_sidewalk_561703,match,brad,2026-01-29T05:02:56.345821+00:00,65c0dfa8,no_match,0.4995120764,0.9799145963,0.9943898358,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,4.448715308,1.415206086,4.446649973,0.6362583274,0.7791214808,2.205329735,1,4.436177326,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.9,0,0,8,1.5538401,2.168895482,4.009212727,4,4,4,4,1,1,0,0,1,1,1,1,0.01447523947,1,0.01447523947,0.01447523947,0.9611111111,1,1.001932285,1,0.001932285234,1,1,0,0.3998793878,0.1599517551,0.4,12.50377027,0,0,0,0.5
cfc4c577-ae25-4b2d-b2df-965259befcaa,phila_sidewalk_958380,no_match,brad,2026-01-29T05:09:22.238504+00:00,a23e7fa3,review,0.7498862743,0,0.0222514367,0,0.5788622967,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,3.248254449,3.0649809,3.248228169,0.4841614467,0.7800128833,3.002472753,1,3.065539395,1,0.5,0.5,0.5,0.5,0.5,1,0,0,0.1,0,0,4,3.064757319,0.1831421481,3.229711099,3,3,3,3,1,1,0,0,1,1,1,1,0.0222514367,0.5788622967,0.0222514367,0.03843994821,0.985,1,1,1,0,1,1,0,0.2851623984,0.2851623984,1,7.013547408,0,0,0,0.5
430d2ed3-d096-4518-af5f-a3cb12d06374,phila_sidewalk_555243,no_match,brad,2026-01-29T05:09:22.651456+00:00,a23e7fa3,review,0.7498475909,0.9617534417,0.9953675657,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.2732647437,0.2134414444,0.2732643799,0.9532869935,0.9831465535,0.7536614665,1,0.2109516576,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.9,0,0,8,0.2118811311,0.05990728158,0.2668311163,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.03361412403,1,0.03361412403,0.03361412403,0.8933333333,0.95,1.000000564,1,5.637638887e-07,1,1,0,0.329336229,0.219557486,0.6666666667,9.109231649,0,0,0,0.5
583ec0d6-3a1e-4353-8383-7014a8fd40d5,phila_sidewalk_589445,no_match,brad,2026-01-29T05:09:27.523052+00:00,a23e7fa3,review,0.7496869564,0,0.07283085737,0,0.5848976456,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,2.688211086,2.662390201,2.688209992,0.5227238939,0.802270209,0.8194898004,1,2.662424596,1,0.5,0.5,0.5,0.5,0.5,1,0,0,0.1,0,0,4,2.662376524,0.02581541441,2.685618694,3,3,3,3,1,1,0,0,1,1,1,1,0.07283085737,0.5848976456,0.07283085737,0.1245189785,0.99,1,1,1,0,1,1,0,0.5532599337,0.5532599337,1,3.614937352,0,0,0,0.5
144e891f-7949-407a-b082-40abc86e90df,phila_sidewalk_1039370,no_match,brad,2026-01-29T05:09:39.458927+00:00,a23e7fa3,review,0.7496296167,0,1,0.2119970441,0.2321871216,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,4.733394413,3.69405577,4.72238894,0.533535506,0.7862453715,18.93312085,1,1.83067698,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,inf,inf,0,2.867102357,1.829651262,4.565749477,3,3,1,1,0.5,0,0,1,0,1,0,0,1,0.02019007752,0.02019007752,0.02019007752,0.9533333333,0.8,1.006313255,1.000674568,0.005638687649,0.9053013142,0.9681065032,0.06280518906,0.1780365002,0.1335273751,0.75,22.46730303,1,0,1,0.5
0972de26-1684-454f-a42f-77ba2be26034,phila_sidewalk_1040804,no_match,brad,2026-01-29T05:09:45.450387+00:00,a23e7fa3,review,0.7494621873,0,0.9207851578,0.1258927013,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,5.230524212,2.854907599,5.21354836,0.665053198,0.8531175006,4.846830414,1,1.053363412,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0,4,1.896488706,0.1533691371,3.349897326,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1,0.9207851578,0.8741072987,0.8741072987,0.9493064602,0.8711111111,0.9,1.00002487,1.014207994,0.01418312361,0.998502031,0.9536721263,0.04482990472,0.0360112515,0.0360112515,1,83.30729633,0,1,1,0.5
f7c3f7e5-9ad9-44de-9ccb-a33151765aac,phila_sidewalk_672795,no_match,brad,2026-01-29T05:09:49.903850+00:00,a23e7fa3,review,0.7494515181,0.6137557693,1,0.1402612242,0.3344690732,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,4.797091981,4.659653032,4.789554937,0.3521332506,0.7109507159,0.2738773666,1,4.68453787,1,0.5,0.5,0.5,0.5,0.5,0,0,0,1,4.512052165,4.906350635,6,4.641588181,0.1137340092,4.766922174,3,3,3,3,1,1,0,0,1,1,1,1,0.3862442307,0.1942078489,0.1942078489,0.5028110027,0.9966666667,1,1,1,0,1,1,4.43134418e-12,0.04202826951,0.04202826951,1,47.58701758,0,0,0,0.5
da775cb1-6f03-43e4-921a-95fddbff9308,phila_sidewalk_978659,match,brad,2026-01-29T05:10:00.487972+00:00,a23e7fa3,review,0.7494091988,0,0.0490557656,0.03156187369,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.2117309809,0.1583860232,0.2117280922,0.9646999652,0.9876959523,0.7576287304,1,0.1693298696,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.9,0,0,2,0.1627237467,0.06119743376,0.2092682974,2,4,2,2,0.8,0.3333333333,0,0,1,1,0,0,0.0490557656,0.9684381263,0.0490557656,0.05065451707,0.8016666667,0.9,1.000033015,1,3.301549136e-05,1,1,0,0.324100325,0.2160668833,0.6666666667,9.256393063,0,0,0,0.5
eafa18f1-6b81-45be-a2ba-cbfdcbbe0839,phila_sidewalk_630319,match,brad,2026-01-29T05:10:14.027139+00:00,a23e7fa3,review,0.7493932843,0,0.09324616742,0,0.4628987008,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,2.211335901,2.182018062,2.211335428,0.6046230167,0.8391378767,0.4105759201,1,2.18202518,1,0.5,0.5,0.5,0.5,0.5,1,0,0,0.9,0,0,2,2.182014701,0.02931547614,2.208400431,3,3,3,3,1,1,0,0,1,1,1,1,0.09324616742,0.4628987008,0.09324616742,0.2014396827,0.7611111111,1,1,1,0,1,1,0,0.2443744715,0.2443744715,1,8.184160923,0,0,0,0.5
751b320b-be16-49b7-93b9-95a9e8ccc806,phila_sidewalk_589377,match,brad,2026-01-29T05:10:16.061168+00:00,a23e7fa3,review,0.749035418,0.7479148388,0.7691907108,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.5355448414,0.2233890337,0.5354772998,0.9473804865,0.9799522642,2.021207269,1,0.2181261517,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.9,0,0,6,0.2547151337,0.2595856598,0.5032130611,4,4,4,3,0.9333333333,0.3333333333,0,0,1,1,1,1,0.02127587201,1,0.02127587201,0.02127587201,0.9422222222,0.95,1.000466732,1,0.0004667319207,1,1,0,0.2718566597,0.1359283299,0.5,14.71363624,0,0,0,0.5
ea6a0bb9-baf0-4988-8ba0-311da80cb430,phila_sidewalk_861461,match,brad,2026-01-29T05:10:18.312587+00:00,a23e7fa3,review,0.7490071058,0.7209796653,0.7450277819,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.6958371797,0.6593963299,0.6958342137,0.8604401186,0.9483248652,0.5403940751,1,0.6594017676,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.9,0,0,4,0.6594011786,0.03643590647,0.6921935607,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0.02404811662,1,0.02404811662,0.02404811662,0.9733333333,0.9,1,1,0,1,1,0,0.258850223,0.258850223,1,7.726475862,0,0,0,0.5
888ee5ed-b064-4825-8aea-777e1baa0c6f,phila_sidewalk_565427,match,brad,2026-01-29T05:10:22.522804+00:00,a23e7fa3,review,0.7489958405,0.1722863109,0.1968995575,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,1.146243439,0.9174928364,1.146100549,0.8163137048,0.9306640691,2.215636593,1,0.9163515968,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.9,0,0,4,0.9143138547,0.2350929563,1.123683155,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0.02461324653,1,0.02461324653,0.02461324653,0.9372222222,0.9,1.00000148,1,1.480312213e-06,1,1,0,0.2466705264,0.1644470176,0.6666666667,12.16197186,0,0,0,0.5
f86148d1-9bd6-48f9-89a4-5c99b36eb72f,phila_sidewalk_580377,match,brad,2026-01-29T05:10:24.254175+00:00,a23e7fa3,review,0.7489317656,0.5796478887,0.6043555428,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.3532774437,0.1576810513,0.3494544324,0.9718646245,0.9864844744,0.932305276,1,0.05550173801,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.9,0,0,4,0.1719503821,0.1453214559,0.3190232564,3,3,3,3,1,1,0,0,1,1,1,1,0.02470765407,1,0.02470765407,0.02470765407,0.995,1,1.005648573,1,0.00564857314,1,1,0,0.353349734,0.1413398936,0.4,14.15028658,2,0,2,0.5
17020117-be62-4c83-b52e-58a5f10d941e,phila_sidewalk_1009348,match,brad,2026-01-29T05:10:27.847845+00:00,a23e7fa3,review,0.7488871217,0.9363819438,1,0.4251738657,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,1.10352446,0.9475138498,1.071184918,0.8040477813,0.9265969555,0.3307231556,1,0.9930270385,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.85,0,0,5,0.9393161604,0.05679966166,0.9895571488,3,4,3,4,1,1,0,0,1,1,1,1,0.06361805617,0.5748261343,0.06361805617,0.1106735626,0.9966666667,1,1.01582879,1,0.01582878985,1,1,0,0.3507309219,0.2338206146,0.6666666667,8.553565748,1,0,1,0.5
0dd5a81f-29d8-4816-82cb-0f03798c2fd1,phila_sidewalk_622061,match,brad,2026-01-29T05:10:30.434353+00:00,a23e7fa3,review,0.7488389611,0.1765058659,1,0.7545373317,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.3958074026,0.2106490943,0.3957933259,0.9503134028,0.9826747146,16.25682422,0.9999999997,0.1869902442,1,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,2,0.2021521655,0.1851583082,0.3747424931,2,3,3,3,0.9090909091,0.3333333333,0,0,1,1,1,1,0.8234941341,0.2454626683,0.2454626683,0.2980745802,0.9883333333,0.95,1,1,0,1,1,0,1.32895591,1.328955911,0.9999999997,1.504940821,0,0,0,0.5
ffc625f2-3152-4549-919c-e1db8affdcb0,phila_sidewalk_583745,match,brad,2026-01-29T05:10:34.850808+00:00,a23e7fa3,review,0.7487320304,0,1,0.1014771334,0.9302355613,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,1.271475031,1.227890136,1.27145564,0.752635753,0.905167457,0.7291946151,1,1.229932551,1,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,4,1.229788312,0.04166780792,1.267234708,3,3,3,3,1,1,0,0,1,1,1,1,1,0.828758428,0.828758428,0.828758428,0.995,1,1.000000006,1,5.938034287e-09,1,1,0,0.4576091018,0.3050727345,0.6666666667,6.555813659,0,0,0,0.5
e8337359-3004-422f-aa06-37931dde8c01,phila_sidewalk_1000459,match,brad,2026-01-29T05:10:42.129510+00:00,a23e7fa3,review,0.7487295866,0,0.08690373556,0,0.5870180234,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,2.761247817,2.452918883,2.761186114,0.5686050789,0.8216566588,3.918769255,1,2.453729681,1,0.5,0.5,0.5,0.5,0.5,1,0,0,0.1,0,0,4,2.452571355,0.3080204186,2.729961015,3,3,3,3,1,1,0,0,1,1,1,1,0.08690373556,0.5870180234,0.08690373556,0.1480427041,0.9588888889,1,1,1,0,1,1,0,0.2213477585,0.2213477585,1,9.035555694,0,0,0,0.5
30f63b1d-143c-4530-be0a-e87a59176b2d,phila_sidewalk_578255,no_match,brad,2026-01-29T05:10:48.880265+00:00,a23e7fa3,review,0.7487220168,0.8916958734,0.9628295319,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,3.190850955,3.043056271,3.188266201,0.5749630921,0.8084282789,45.33859593,0.9999999999,0.1524789785,1,0.5,0.5,0.5,0.5,0.5,1,0,0,0.1,0,0,4,2.072225178,1.521528136,3.147506663,3,3,3,3,1,1,0,0,1,1,1,1,0.0711336585,1,0.0711336585,0.0711336585,0.9883333333,1,1,1,0,1,1,0,0.2337364394,0.2337364393,0.9999999999,8.556646133,0,0,0,0.5
499b1ec5-b8e0-48fd-9d4f-bf38cfbdab1e,phila_sidewalk_917494,match,brad,2026-01-29T05:11:17.548238+00:00,a23e7fa3,review,0.7486820221,0,0.03091609186,0,0.6584564388,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,5.266800032,2.379812944,5.265751274,0.5542513503,0.8112114174,22.38716428,1,2.701264564,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.9,0,1.430147992,5,2.645172516,2.626820349,5.005675847,3,4,2,4,0.9230769231,0.3333333333,0,0,1,1,1,1,0.03091609186,0.6584564388,0.03091609186,0.0469523723,0.9033333333,0.95,1.000086704,1,8.670367426e-05,1,1,0,0.2887794932,0.1443897466,0.5,13.85139906,0,0,0,0.5
bebde3b1-1006-4dc7-ad69-0401c8dbcec4,phila_sidewalk_603282,match,brad,2026-01-29T05:11:23.839151+00:00,a23e7fa3,review,0.7486817241,0.6815957303,0.7099880328,0,1,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,0.6133454452,0.4331194232,0.6132823807,0.9046188013,0.9653905584,3.496179851,1,0.433270054,1,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,4,0.4332243034,0.1801209146,0.5953332855,3,3,3,3,1,1,0,0,1,1,1,1,0.02839230246,1,0.02839230246,0.02839230246,0.9083333333,1,1,1,0,1,1,0,0.3385601235,0.3385601235,1,5.907370245,0,0,0,0.5
3125fd5d-24cb-4422-8ac5-85164ac2863d,phila_sidewalk_639847,match,brad,2026-01-29T05:11:30.073881+00:00,a23e7fa3,review,0.7486175299,0,1,0.1232457803,0.9700552538,True,1769657296717076900_48762635,1769662504198475291_31806470,2026-01-25,1.023832143,0.7269269397,1.023829292,0.8570348113,0.9459049941,24.74162512,0.9999999999,0.3039530227,1,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,4,0.5835863609,0.36346347,0.9644511026,3,2,4,4,0.7692307692,0,0,0,1,1,1,1,1,0.8468094735,0.8468094735,0.8468094735,0.9583333333,0.85,1,1,0,1,1,0,0.5757483559,0.575748356,0.9999999999,3.473739837,0,0,0,0.5
